"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"New Hanover","NC","Wilmington","37","129",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267000,265000,259000,249000,236000,249500,260500,255000,278900,249000,254450,268500,249000,249000,239900,250000,279900,259900,289500,269900,279900,279900,278950,279950
"Broome","NY","Binghamton","36","007",126,89900,89900,89900,89900,89900,82000,79900,79949.5,79999.5,80000,80000,84900,84950,84950,84900,81000,84950,87000,84900,84950,84900,85000,85000,84200,80000,80000,80000,82000,84000,85000,85000,85000,84900,84900,84999,82250,85000,82000,82000,82000,84900,85000,84900,85000,85000,84900,81250,82700,80000,79950,75000,79000,80500,85000,89000,89000,89000,85000,85000,83999,82450,83999,84000,79900,81000,85450,84000,79900,79900,79700,80000,81500,76950,75950,80000,84900,85000,85000,85000,82500,84900,79950,80000,80000,85000,80000,83000,87325.5,85500,86888,89900,85000,85000
"York","ME","Portland","23","031",127,210000,196900,2e+05,197000,185000,199000,189900,189900,197000,198000,197000,197500,189900,192400,189900,189500,189500,205700,212400,201500,209900,212450,230000,209900,217450,220000,221100,232500,240000,229000,225000,225000,224900,215000,215000,212400,189450,185000,189900,189900,202450,209950,224900,215000,224900,219900,219900,202450,202450,2e+05,213450,234900,231950,226950,219875,199000,204950,209950,210000,204450,209500,229450,229000,227900,219500,220000,232950,228000,224900,224900,224900,233825,227000,209700,229000,235000,229900,229450,225000,225000,225000,220000,220000,220000,210000,2e+05,210000,224900,240000,277000,275000,253137.5,269950
"Kanawha","WV","Charleston","54","039",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124900,119000,102400,90000,89900,90000,89000,88250,84900,89000,99000,84900,79900,82400,87900,87900,90000,99000
"Litchfield","CT","Torrington","09","005",129,179000,179990,179000,179000,179000,175000,169900,167450,169900,172450,179900,177000,169450,169900,169900,174900,164900,167500,160950,159900,159900,159900,159900,159900,159900,159900,169900,189900,179900,159900,150000,159900,150000,153000,155000,159000,149900,155000,155450,165000,179900,185000,180000,169900,189900,189900,165000,157400,159900,159900,169900,152400,165000,166500,169300,169150,175000,194450,202200,182400,165000,169500,189500,179900,185900,169900,169900,169900,169900,169900,167450,157450,157900,159900,164900,169900,162400,164950,172900,164900,173950,169900,159900,169900,169900,167000,154900,165000,175000,175000,183999.5,180000,189950
"Hawaii","HI","Hilo","15","001",130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,499000,495000,499000,527500,534500,534500,530000,534500,539000,539000,539000,539000,529000,514450,549500,564750,629750,630650,624000,599000,560350,560350,599450
"Ulster","NY","Kingston","36","111",131,225000,2e+05,199000,199900,225000,235000,222450,222450,219000,219000,199000,185000,179500,174450,176500,169000,174500,186000,184900,182450,182500,195000,199450,199000,198000,197450,199900,204950,219000,199000,199000,199000,190000,197000,189900,197000,209500,210000,199949.5,210000,210000,199900,190000,189900,189600,179000,189900,179000,179000,179000,179950,189000,199000,184950,185000,185000,179700,179900,179900,179000,165000,169000,169000,169000,179000,175000,177000,175000,177500,174999,174999,179900,179900,176999.5,185000,185000,199000,199500,219000,189900,189000,189900,189900,198500,2e+05,195000,189900,185000,196500,229400,229900,224000,229900
"Kenosha","WI","Chicago","55","059",132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114950,120000,114900,119900,119900,117450,119900,109900,117900,122400,127450,129900,109900,99900,99900,99900,105900,107900,103500,105000,109950,109000,109950,112450,108000,110450,109900,112450,112000,118000,119900,122400,115950,120900,119900,119900,112950,109950,108350
"Kent","RI","Providence","44","003",133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209900,197450,195000,189900,189900,174900,179900,186350,189900,186950,189000,189450,189000,191950,212200,219900,210900,219900,215000
"Middlesex","CT","Hartford","09","007",134,226900,222450,219900,219450,219900,219900,219900,231500,230000,225000,230000,219450,227000,219000,219900,225000,245500,246000,239900,242450,239450,259000,269900,269900,259900,259000,245000,245000,246250,245000,229900,223450,229000,219900,219900,219900,219900,212450,219900,209900,209900,219900,239900,239950,239000,239900,238420,231210,229450,235000,232450,249900,249900,248000,243499.5,239950,246400,248800,239900,235000,239900,243800,239900,222400,217450,219950,206500,204900,199900,199900,202400,199900,199000,196950,199900,199900,212900,209000,199900,199950,219000,219900,219000,219900,214500,194900,209900,214000,249171,235000,235875,235875,249085.5
