"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Waupaca","WI",,"55","135",935,128450,127900,124900,124900,129900,130000,134900,133900,129450,129900,139000,129000,125000,129000,129900,144900,146000,144500,147000,139900,139900,139900,129900,129900,129900,119500,125000,129900,129250,125000,127500,134500,135000,129900,129900,129900,129950,129900,129900,129900,134900,134900,137750,139000,136950,136900,129900,129900,128650,124900,124900,124900,129000,129900,129900,129900,129700,129900,129900,128450,129900,132000,134900,137900,139700,139900,139900,136900,129900,129900,128000,124950,124950,125850,125000,128750,133900,137500,144900,136900,136900,142200,137500,129450,128450,129700,129900,137500,142900,140000,139900,140000,144900
"Vernon","LA","Fort Polk South","22","115",936,154900,156950,156950,157950,158000,154900,152450,149950,159900,153950,147450,147450,148200,147000,149900,154900,164000,167750,167900,166750,168000,175000,175000,179900,179900,187500,189700,175000,174950,172500,168250,175000,164000,159950,158000,152000,160000,159900,159900,163000,158950,154950,158500,155500,150000,144000,148950,150000,149900,153000,155000,162700,162500,161000,162900,158200,157250,149200,145000,148000,145000,155000,160000,166900,169900,169900,170000,169900,168000,168500,168000,162000,162500,149900,159900,162500,165000,167950,167000,162500,159000,157500,149900,149900,145000,147250,154500,149950,154900,159900,163000,163000,159200
"Union","OH","Columbus","39","159",937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000,178950,179900,199450,199450,198900,196900,199949.5,196000,196450,193000,189900,185900,175900,179900,189800,187900,186400,204900,217900,230900,235450,224900,239900,249900,243400,239900,239999,259881.5,258000,255000,252000,254900,259990,249900,249900,264900,266450,288450,287995,279900,282325,279900,286990,289250,281700,269500,252990,258445,273435,273990,288490,275000,275990,276199.5,284900,285500,289900
"Cass","MI","South Bend","26","027",938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155000,164900,164900,159900,169000,169900,169000,155450,153650,150000,139900,149900,149900,176460.5,185500,171950,162000,159900,160000,150000,145000,139900,144450,149350,149900,169900,179900,181500,179900,179000,177500,167500,164900,159900,149900,144950,159900,169000,178500,170000,179000,175000,178500,179000,169900,182450,177500,193950,219900,228500,231900,230950,229900,227900,224950
"Pulaski","MO","Fort Leonard Wood","29","169",939,147500,149500,148950,149900,149900,149500,146000,140000,139900,139900,138900,129900,135250,135000,129900,135500,154900,155000,150000,150000,149900,152200,152900,154900,154900,154900,154900,155000,154900,149900,146000,147900,142900,144900,148200,149500,149900,149900,150000,150000,155000,155000,154500,152000,151900,151900,149650,149900,149900,149900,154900,155000,155000,156400,155500,154900,149900,150000,149900,149900,149900,149900,154900,154950,159900,162000,159000,158900,155450,155000,155000,152900,149700,149000,149900,152950,149900,149900,149900,149000,145000,144900,140000,139900,139000,139900,139900,139900,139900,140500,142000,140000,139900
"McMinn","TN","Athens","47","107",940,129900,125000,125000,129900,129900,127000,126000,124950,133500,134900,130737.5,129900,129900,129975,129900,124900,125558.5,125000,129900,125000,119900,115000,114000,108900,110000,112950,118750,119000,115000,119000,119900,120000,121200,120000,124900,120000,124900,120000,124500,128450,129900,135000,137500,138000,137200,135000,129900,127000,124950,127000,134900,132900,139900,139900,141500,144900,142250,139000,139900,139900,142900,145000,145000,143000,150000,149338.5,154900,154900,149900,150000,149900,145750,146555,145000,146900,145450,144900,146450,153450,154900,149900,148000,139900,132000,119000,129900,134999,129900,129900,130000,129999.5,129900,129900
"Effingham","GA","Savannah","13","103",941,174900,173700,173500,169900,169900,169900,169900,169900,169900,162900,156000,159900,157600,153000,155650,154950,154900,150000,149900,149900,139900,139900,135950,130000,123900,140000,131900,124900,123615,117450,120000,123400,129900,144000,164900,172900,173050,167000,167200,166650,165300,165750,161950,162200,165000,159900,156900,159000,159900,164900,166750,175787.5,177925,178787.5,178675,176950,176000,174724,174900,169900,175000,179900,179700,182070,184000,185000,184900,185000,185000,185000,182975,185000,189900,189900,189900,189900,191075,193450,194900,189497.5,186200,189850,190850,186475,190900,187900,188050,192187.5,199000,2e+05,204900,204900,2e+05
"Somerset","ME",,"23","025",942,124900,124900,125000,121200,125900,129087,129337,134900,129999,129900,130000,129900,129900,129900,129900,129999,138950,139700,139000,137650,137900,132249.5,130000,129222,124000,125000,124950,124900,119900,120949.5,122450,124000,124900,124900,129000,125000,118000,121999,129949.5,130000,129900,129900,129700,127200,125000,124950,120000,118750,119000,119000,119450,119900,124000,122700,125000,127950,124900,121000,121500,119900,119900,120000,122500,120500,125000,129650,129500,129800,126500,124900,119999,119900,119900,124200,124900,126500,129950,129900,129900,131200,128250,125000,119250,115000,109750,106250,115000,116950,119900,124900,125000,124900,128000
"Pender","NC","Wilmington","37","141",943,250000,249900,249000,239900,243400,240000,239000,239700,239000,235600,229900,224900,219900,214900,229900,229000,230000,227500,222717,222000,219900,225000,219900,219900,225000,225000,221256,218000,209900,209900,210000,218500,203200,204150,219900,221900,225000,229000,229900,239000,244900,244950,249900,249900,249500,249900,249500,248150,244400,249000,254900,259900,259000,259900,261900,262400,255900,259900,259900,258000,252950,259000,259900,265000,269000,268900,269900,268825,269900,265000,268500,269950,269900,269900,272950,273000,272900,269981,269900,271810,269000,269000,268750,269500,265000,279900,279900,288700,288700,289900,282000,289900,295000
"Saint Martin","LA","Lafayette","22","099",944,135000,139500,141250,130000,152900,149900,150000,149900,151450,151450,149500,149000,129900,125000,124950,127000,129900,129900,140000,145450,142950,138000,149200,138700,124900,133800,137100,129250,136950,138000,136400,139500,136950,138400,145000,143250,152000,149949.5,148450,149900,151000,157000,157000,157000,154500,148650,147650,148400,147800,147650,149900,148900,155000,159900,150000,149450,147650,154499.5,147900,150000,156950,159900,151046,161100,160900,161100,160000,160900,169900,173900,171000,176450,169950,196000,189450,194950,188375,182200,187250,196300,204900,202450,199000,199000,199000,203000,199949.5,210000,203000,210000,2e+05,205000,193450
"Lyon","NV","Fernley","32","019",945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159900,159000,160000,159000,169000,169500,169000,174400,174950,175000,174900,179450,182223,184900,180000,184450,189500,199000,199000,199900,197900,195000,189949.5,188900,189950,199900,2e+05,199900,2e+05,209900,214900,224950,220900,221250,224900,224900,231000,230000,229900,230000,230000,238950,240000,245950,249500,254900,259900
