"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Plymouth","MA","Boston","25","023",123,254900,269950,260400,259444,259000,254900,249900,259000,259900,249900,260900,249900,254900,254900,247000,237400,246450,259000,259450,269000,269000,259900,249900,249903.5,254200,259450,257900,269000,269950,259900,269000,249450,259000,259900,269900,269000,276500,275000,269900,274200,284000,294000,299000,309900,309900,299900,299900,309900,312450,337000,314900,299900,315000,309900,299000,299900,314900,309900,309900,310950,315000,309900,302450,289900,287000,295000,295000,299000,299000,299900,304950,294900,294900,312450,334500,319450,325000,329900,335900,325000,335900,319900,322500,329900,329450,339400,339900,354900,359900,350000,349000,349900,369000
"Volusia","FL","Daytona Beach","12","127",124,245000,243250,237250,229000,224900,224000,219900,211400,209000,205000,199959.5,199959.5,199900,199400,201450,205000,205000,210000,209000,204950,195000,189000,184000,180000,179975,179000,179000,169900,172000,179900,184900,184900,187900,185900,199000,199900,205350,198000,189000,192000,199000,199900,207900,214000,199000,2e+05,215000,212950,214700,219900,219900,219000,225000,224900,225000,225000,237250,224900,225000,224900,229000,229900,227900,231250,249000,249000,245000,239900,235000,239750,249900,249000,249900,249900,245000,246500,247350,249000,244950,249000,244900,244900,240000,242000,239950,239900,239000,239900,239900,247000,243700,243700,245000
"Morris","NJ","New York","34","027",125,339900,349250,345000,345000,345000,339000,339995,329950,329000,319900,319450,319450,307499.5,305495,309000,303900,304400,299900,299000,299000,295000,282950,279900,279900,279900,279900,279900,279900,280000,275000,279000,269000,275000,288000,282990,292990,279000,281990,280000,279000,279999.5,281994.5,278000,271990,269999.5,274950,272990,272990,274900,272990,274900,279900,299500,305000,299900,299900,317943.5,319000,309000,314500,3e+05,315000,319000,323000,314500,314900,314900,309789,309000,303495,303000,3e+05,305000,309500,310000,310000,314900,314900,319900,317500,320000,319900,320000,322450,315000,315000,325000,319900,329949.5,329900,325000,319900,309900
"Guilford","NC",,"37","081",126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86900,90000,99900,94000,87900,88900,87900,88200,89425,87000,83500,87950,89900,92500
"Dane","WI","Madison","55","025",127,169900,169000,169000,164900,166500,164900,164900,164900,167500,164900,164900,164900,164900,164900,159900,160000,159900,167500,160000,160000,155900,158000,155000,154900,150000,149900,149900,150000,149900,149900,149900,149900,144900,145000,150000,149900,150000,153000,155000,159900,159900,159900,159900,164900,164900,165000,164900,159900,159900,159997.5,160000,159900,159900,161900,159900,159900,162000,160000,164250,164900,162900,166950,163250,164900,169000,170000,175000,175000,175250,176500,189900,186500,185250,189900,184850,189900,189900,194000,194950,198947.5,215000,229900,239900,267400,234900,222450,209900,209900,199450,199900,209900,234900,234450
"Sonoma","CA","Santa Rosa","06","097",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282500,274950,296100,299000,304888,299975,315000,315000,320000,320000,320000,299000,310000,319700,329900,349000,336250,329000,318950,337000,349000,329000,335000,325000,373000,375000,369950,385000,386500,399000,399000,389900,399000,379000,398500,369900,372450,394000,394500,392000,399000,399000,405000,399250,429000
"Spokane","WA","Spokane","53","063",129,135000,135000,125000,131250,129500,125000,129250,125000,129250,129900,125000,129700,127000,137000,144200,140000,139000,135000,126450,127900,124900,124975,124950,119900,122000,118500,109500,110000,116500,110000,110000,109400,105900,106500,104925,104900,99900,104000,109000,107000,110000,115900,115000,117250,125000,115000,114900,109925,107425,109972.5,106950,110000,114900,118000,114450,119500,119500,116950,118990,111900,111950,125000,120950,122425,134900,139900,136000,128500,126750,130000,118000,113450,116399.5,119250,117899,125000,129900,125000,135000,149925,149900,154900,149900,153750,159000,144950,155000,159900,179999,170950,177000,167425,158700
"Richmond","NY","New York","36","085",130,269000,274900,269999.5,267000,262999,259000,259000,259000,259000,259000,252500,255000,249000,249450,245000,249000,249000,249000,244500,239900,244000,239900,239900,239900,235000,239000,245000,244825,239000,239000,239000,230000,228500,225000,227000,219000,218000,215500,219000,220000,225000,220000,220000,229000,220000,221000,229000,219000,219000,219000,235000,249900,249000,248000,255000,252500,255900,269000,270000,285000,294000,272000,287000,285000,279450,268500,299000,289000,290000,290000,290000,279900,269000,264000,264000,274900,279450,295000,299900,309450,309999.5,308750,303500,308500,301000,308750,315000,329000,319000,349000,349999,352443.5,345000
"Hampden","MA","Springfield","25","013",131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154500,154900,149900,149900,149525,149262.5,149000,149512.5,146950,144000,147900,149900,149250,149000,149900,144900,144900,148900,159450,149900,149900,149900,159400,159900,159000,154900,154200,153250,149900,153500,149950,154900,150500,147950,149000,144900,144900,145000,149900,159700,174900,159900,164900,155000,159900,164950,174900,174900,179900,165000,165000,165000,165900,179697.5
"Burlington","NJ","Philadelphia","34","005",132,170000,167250,167888.5,168950,169900,168450,164900,168450,169250,163900,162700,159900,159000,158900,158000,159000,160000,157000,156250,156250,157200,155500,149900,149999,149000,144990,144990,145000,142500,139900,139900,138500,134700,129990,134900,135000,135500,134950,139000,139900,139999,139900,139900,141250,135000,139950,139000,139700,149900,141000,148000,152000,150000,149900,149900,147000,146900,145000,144900,144000,142700,146700,149000,145950,151000,147500,142500,137450,138500,135000,135000,130000,134000,135000,140000,142000,146900,148500,139999,139900,139900,139900,137750,131500,132900,137000,135000,134900,134900,135000,134900,134450,135000
