"RegionName","City","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"33178","Doral","FL","Miami-Fort Lauderdale","Miami-Dade",38,,,,,,1.18387370084835,1.19979134063641,1.19548914681942,1.19979134063641,1.21374514368698,1.21735103426984,1.22663551401869,1.22663551401869,1.22663551401869,1.26432165081395,1.25,1.25164907651715,1.26671420930647,1.29213483146067,1.29213483146067,1.29913391072618,1.26738725473792,1.25492132782605,1.26582278481013,1.29122870605292,1.28859078021632,1.29603301530709,1.31172260179693,1.32530120481928,1.33527131782946,1.31509731720147,1.3375295043273,1.35730714791224,1.38522427440633,1.35702370120023,1.34831460674157,1.3801610102223,1.37184115523466,1.35787567893784,1.36307334284213,1.375,1.3934045579229,1.33963750985028,1.33928571428571,1.37912385073012,1.375,1.34212674780308,1.31168019987508,1.33986928104575,1.46481142484578,1.43247996873168,1.43638850889193,1.44987572493786,1.51331719128329,1.46139236010176,1.487826871055,1.53101878802426,1.52308195330588,1.51114649681529,1.52308195330588,1.45240970226868,1.45221058974166,1.42667551426676,1.37627489072365,1.46875,1.44987572493786,1.53020860993096,1.4547515270652,1.44987572493786,1.5,1.51114649681529,1.61078890245557,1.57366910078804,1.61857846586911,1.6155758077879,1.59235668789809,1.61707713682851,1.60606744551802,1.61603102779573,1.61603102779573
"33180","Aventura","FL","Miami-Fort Lauderdale","Miami-Dade",39,,,,,,,,,,,,1.39569058318952,1.53422501966955,1.5209167201601,1.51662768809537,1.48510032354303,1.54711673699015,1.60642858166908,1.59844118984351,1.59889807162534,1.63785259326661,1.59360005838031,1.62448185218886,1.54921059332824,1.54761904761905,1.60403299725023,1.69230769230769,1.69117647058824,1.69565217391304,1.70892857142857,1.71581769436997,1.70407315045719,1.69565217391304,1.70892857142857,1.70823896886395,1.7035142582402,1.73810981833027,1.73708920187793,1.74249757986447,1.8125,1.84210526315789,1.88458972648432,1.83823529411765,1.83601609657948,1.82744735371751,1.82481751824818,1.81154247910864,1.83584708429777,1.83971349464307,1.86282811176969,1.81686046511628,1.83197333283766,1.81686046511628,1.8361581920904,1.83197333283766,1.89599133261105,1.88902007083825,1.83553597650514,1.78764897074756,1.79037800687285,1.83584708429777,1.82661410370918,1.83553597650514,1.81818181818182,1.7858432647165,1.8,1.78735105407883,1.78222649447625,1.83079562872808,1.81372271166677,1.78807947019868,1.78619874172857,1.77959274383976,1.83553597650514,1.85294117647059,1.83688464364438,1.86282811176969,1.84907322881912,1.8716577540107,1.89393939393939
"10065","New York","NY","New York","New York",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.99520153550864,5.05747126436782,5.0027808676307,5,5.08849557522124,5,5.13888888888889,5.26315789473684,5.23508137432188,5.2120632623527,5.20766013123724,5.3475935828877,5.49436090225564,5.46084459564905,5.6,5.41666666666667,5.45585068198134,5.2997393570808,5.23659992538242,5.23188600618363,5.35483870967742,5.27058850427546,5.34090909090909,5.12367891008668,5.13698630136986,5.0089605734767,4.9875,5.0245855734767,4.99375,5.14138655462185,5.01792114695341,5.06756756756757,5.06849315068493,5.34188034188034,5.44393939393939,5.29411764705882,5.182,4.99444444444444,5.24096385542169
"11222","New York","NY","New York","Kings",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15384615384615,3.15723019670388,3.11111111111111,3.27181818181818,3.05882352941176,3.15789473684211,3.33333333333333,3.44544388777555,3.42857142857143,3.4252619047619,3.4375,3.375,3.35,3.27928571428571,3.21547619047619
"11435","New York","NY","New York","Queens",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.875,2.07142857142857,2.09090909090909,2.22291021671827,2.1,2.09090909090909,1.93541666666667,1.96541666666667,2.0567738791423,1.98194444444444,2.03571428571429,2.3125,2.21125,2.1021021021021,2.19444444444444,2.13545454545455,2.21428571428571,2.21825396825397,2.24823943661972,2.18420454545455,2.26371635610766,2.18420454545455,2.3125,2.01612903225806,2.2,2.359375,2.33333333333333,2.3125,2.22222222222222,2.42142857142857,2.10416666666667,2.27777777777778,2.30410714285714,2.32196428571429,2.28142857142857,2.27502750275027,2.32,2.34584450402145,2.32738095238095
"02127","Boston","MA","Boston","Suffolk",43,,,,,,,,,,,,,,,,,,,,,,2.89041832010582,2.91913746630728,2.84679089026915,2.57731958762887,2.7736013986014,2.85714285714286,2.83301755054112,3.21643518518519,3.18674033149171,2.91125751680226,2.70985225981292,2.70967741935484,2.71887159533074,2.88881748071979,2.66666666666667,2.83054841473865,2.81818181818182,2.82746199498556,2.78053624627607,2.72727272727273,2.77660966264835,2.62085020242915,2.5,2.44444444444444,2.45454545454545,2.45,2.52664377218707,2.52664377218707,2.63961038961039,2.78614457831325,2.79329608938547,2.72696288033711,2.86299765807963,2.76923076923077,2.79329608938547,2.71966527196653,2.68,2.78553693358163,2.79545756850226,2.77915701202692,2.77777777777778,2.77777777777778,2.78457938839917,2.93333333333333,2.84615384615385,2.77507302823759,2.91176470588235,2.88562434417629,2.93072824156306,2.93072824156306,3,3,2.91847826086957,2.96296296296296,2.91757246376812,2.94444444444444,2.93072824156306,2.92690258231999,2.88888888888889
"11205","New York","NY","New York","Kings",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04166666666667,3.08796875,3.08571428571429,3,3.00653923541247,3,3.0844277673546,3.04563492063492,3,3.00653923541247,3.06958333333333,3.1,3.26452145214521,2.96976241900648,2.89634146341463,3.09583333333333,2.91666666666667,3,3.22808988764045,3.23809523809524,3.13738095238095,3.10516934046346,3.13571428571429,3.28571428571429,3.25,3.21256592107656,3.125
"60605","Chicago","IL","Chicago","Cook",45,1.91036414565826,1.92397715382513,1.92511013215859,1.94969930156724,1.97459426664644,2.11360634081902,2.06284916201117,2.09090909090909,2.07456095306563,2.09130434782609,2.0860155765387,2.08112206216831,2.09110671936759,2.23244929797192,2.26755969345747,2.20569902048085,2.23627287853577,2.2297820611105,2.23244929797192,2.21223709369025,2.18083573487032,2.18835565228949,2.19024856596558,2.22464698331194,2.22311446317658,2.25360712995303,2.27973568281938,2.30792682926829,2.31166666666667,2.33178314634136,2.29931506849315,2.28097437537628,2.24070247933884,2.21435316336166,2.20134932140218,2.15855931484265,2.15565217391304,2.19470947996737,2.21849997814017,2.34180790960452,2.39406779661017,2.40876436781609,2.37462967071691,2.34214789664394,2.27982954545455,2.29655172413793,2.32984293193717,2.31065468549422,2.23318716222623,2.21805555555556,2.25653437278526,2.26537743709382,2.28450046685341,2.36227391032188,2.50234741784038,2.54511627906977,2.53000306715631,2.47804054054054,2.42124883504194,2.35551811288964,2.37995594713656,2.375,2.29963898916967,2.33500627352572,2.24312590448625,2.29041073595123,2.46701479547433,2.24694110574324,2.29342171989777,2.32071503680336,2.26,2.3483449315704,2.3269873608929,2.41617256982369,2.43538767395626,2.41637002951901,2.37733689004684,2.39406779661017,2.50217106902938,2.34438680440648
"02472","Watertown","MA","Boston","Middlesex",46,,,,,,,,,,,,,,,,,,,,,,,,,,1.54545454545455,1.57380952380952,1.56,1.66666666666667,1.78235294117647,1.66666666666667,1.66666666666667,1.5625,1.5,1.48944973107158,1.5,1.52777777777778,1.56,1.59232954545455,1.73684210526316,1.66666666666667,1.68518518518519,1.73228346456693,1.75091240875912,1.57278572114001,1.52329749103943,1.54545454545455,1.55050505050505,1.578073089701,1.67424242424242,1.7133072407045,1.67782051282051,1.625,1.67446549137284,1.66666666666667,1.66666666666667,1.57142857142857,1.57528036268194,1.58333333333333,1.62063566903622,1.66666666666667,1.69230769230769,1.79166666666667,1.75,1.66666666666667,1.81818181818182,1.63068181818182,1.55844155844156,1.62370943952802,1.65,1.59692372524231,1.63068181818182,1.7,1.71428571428571,1.69683357879234,1.6551724137931,1.68421052631579,1.63333333333333,1.56862745098039,1.57894736842105
"02139","Cambridge","MA","Boston","Middlesex",47,,,,,,,,,,,3,3,2.71428571428571,2.71714285714286,2.7027027027027,2.95568295568296,2.99538461538462,2.91902071563088,2.91214750542299,3.27272727272727,3.05600814663951,2.94736842105263,2.95344970906068,2.69047619047619,3.09140625,2.95040906505666,2.76412776412776,2.9105338247533,3,3,2.94840294840295,2.88259958071279,2.84529505582137,2.83769230769231,2.84044943820225,2.82583164958869,2.85714285714286,2.85357142857143,2.875,2.88736842105263,2.97619047619048,3,2.93333333333333,2.83333333333333,2.78718438967471,2.74642857142857,2.74642857142857,2.75,2.77777777777778,2.87634892086331,2.92904370262861,2.91044776119403,3,2.91666666666667,2.8349358974359,2.76470588235294,2.70588235294118,2.73333333333333,2.75,2.8099173553719,2.8,2.9585798816568,2.8989898989899,3,2.9303986260508,2.91034217238558,2.85714285714286,2.86363636363636,2.8298588443516,2.82051282051282,3,2.82857142857143,2.9875,2.94117647058824,3,3.05555555555556,3.08391608391608,3,2.96759259259259,2.98879202988792
"02130","Boston","MA","Boston","Suffolk",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61607142857143,1.88262829403606,1.99444444444444,2,2.2,2.29396771452846,2.29396771452846,2.29396771452846,2.25,2.22222222222222,2.19955898566703,2.16003927344134
"02138","Cambridge","MA","Boston","Middlesex",49,,,,,,,,,,,,,,2.76556776556777,2.85561913993732,2.81488549618321,3.1681377397437,3.5,2.94736842105263,2.86259541984733,2.84962406015038,2.71428571428571,2.85714285714286,2.75,2.77271283354511,2.88235294117647,2.98602287166455,3.06840945512821,3.24375,3.03053805584821,3.03053805584821,3.09750297265161,2.98602287166455,2.94871794871795,2.92249047013977,3,3.02439024390244,3,2.97619047619048,3.23303167420814,3.2,3.05923579109063,3.03230191092988,2.85,2.80590909090909,2.83,2.8,2.87769784172662,3.06547619047619,3.10180417360331,3.30522208883553,3.15,3.23728579325594,3.32310838445808,3.26564215148189,3.15789473684211,3.07142857142857,3,2.98210735586481,3,3.06547619047619,3.05263157894737,3.06547619047619,3.22740647330811,3.22404371584699,3.21916471506635,3.05850946476636,3.18181818181818,2.90074503311258,3.06547619047619,3.03571428571429,3.23148493900921,3.15237394184763,3.38873626373626,3.5,3.41379310344828,3.37078651685393,3.35206937228622,3.2,3.20684126135756
"11103","New York","NY","New York","Queens",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.60180995475113,2.50448028673835,2.50448028673835,2.555,2.62828947368421,2.53846153846154,2.42857142857143,2.35,2.43650793650794,2.42857142857143,2.48290043290043,2.42857142857143,2.4375,2.39866666666667,2.3841059602649,2.18181818181818,2.40833333333333,2.4,2.30384615384615,2.40783410138249,2.18257575757576,2.41883116883117,2.55409356725146,2.68303571428571,2.67261904761905,2.8,2.75,2.75,2.72727272727273,2.66666666666667,2.54423076923077
"33130","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2554347826087,2.34516019855596,2.28077945084145,2.25587623606969,2.19928186714542,2.22929936305732,2.21111470809104,2.23091076356946,2.22405271828666,2.22405271828666,2.24337185588035,2.25156445556946,2.2467895987921,2.26666666666667,2.30963286000228,2.25755033557047,2.32454399480398,2.3230436197102,2.32454399480398,2.32454399480398,2.31935771632471,2.3230436197102,2.26510067114094,2.29222919373282,2.34489552785924,2.38297872340426,2.32350659425912,2.26415094339623,2.320969180743,2.31818181818182,2.32558139534884,2.33374283374283,2.34985315712188,2.40811153358682,2.32558139534884,2.35602094240838,2.38416988416988,2.28680262901555,2.31935771632471,2.29359004708172,2.34375,2.34375,2.47524752475248,2.43101182654402,2.46835443037975,2.51736111111111,2.45901639344262,2.50683682771194,2.51376830847688,2.50692793638233,2.47770069375619
"10013","New York","NY","New York","New York",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.31914893617021,5.4,5.46950375435211,5.3125,5.3125,5.55699481865285,5.59333333333333,5.67120627148171,5.78338590956887,5.42857142857143,5.53982456140351,5.6006589785832,5.39463392784373,5.52767857142857,5.41666666666667,5.26315789473684,5.55555555555556,5.20083333333333,5.42142857142857,5.59333333333333,5.65942028985507,5.62436323366556,5.85086916742909,5.48245614035088,5.0062656641604,5.55042103101253,5.56818181818182,5.82781456953642,5.48089285714286,5.55,5.3619708994709,5.56364202657807,5.64044896586514,5.62015503875969,5.76470588235294,5.70371404067143,5.72857142857143,5.625,5.68345323741007
"11102","New York","NY","New York","Queens",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85895806861499,2.82547285679194,2.84807692307692,2.73972602739726,2.8,2.85357142857143,2.85895806861499,2.86991129469122,2.83333333333333,2.85895806861499,2.85805046287893,2.83333333333333,2.78174603174603,2.8638540343075,2.85895806861499,2.85895806861499,2.85805046287893,2.86390526381569,2.85895806861499,2.82352941176471,2.9767924306535,2.75,2.98169191919192,3,2.95833333333333,3,2.90227272727273,2.93333333333333,2.99772727272727,2.99689903846154,2.85895806861499
"33140","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",53,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25652173913043,2.30253307469653,2.1742385483816,2.29490846681922,2.21325161663932,2.26026097271649,2.1813258636788,2.22222222222222,2.14285714285714,2.17606330365974,2.25385527876631,2.26452248112898,2.28102189781022,2.18446601941748,2.16316887579774,2.16366158113731,2.27272727272727,2.29734848484848,2.26735395189003,2.24887556221889,2.3696682464455,2.40174672489083,2.34522026879633,2.3972602739726,2.41779497098646,2.25609756097561,2.21153846153846,2.27158058893679,2.20660158515368,2.26080141747308,2.14050751879699,2.14285714285714,2.27272727272727,2.4434653867278,2.40853658536585,2.32352941176471,2.36331569664903,2.36694677871148,2.5,2.38322428207924,2.38095238095238,2.26080141747308,2.58571428571429,2.58064516129032,2.27272727272727,2.41779497098646,2.47422680412371,2.37432020161825,2.4,2.43827160493827,2.29490022172949,2.31707317073171,2.37118644067797,2.38660935604662
"77006","Houston","TX","Houston","Harris",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26008454979043,1.21581329091171,1.25766030736619,1.25,1.19193482193708,1.25226244343891,1.22447649229782,1.07894736842105,1.22162162162162,1.37375,1.49955237242614,1.43888888888889,1.44791666666667,1.32777777777778,1.37917068466731,1.25335144927536,1.37692307692308,1.37251908396947,1.46071428571429,1.40588235294118,1.25,1.26319683987983,1.29734784087045,1.25926906779661,1.27355478208232,1.23609529698304,1.29896616541353,1.10416666666667
"60654","Chicago","IL","Chicago","Cook",56,2.20772303595206,2.21977777777778,2.39024390243902,2.41216216216216,2.45293072824156,2.49098317934139,2.46588235294118,2.5347280334728,2.52951096121417,2.52266666666667,2.43660714285714,2.42753623188406,2.43497023809524,2.42634408602151,2.57352941176471,2.68128161888702,2.60791366906475,2.67507961783439,2.68814788316526,2.57666666666667,2.51147964310116,2.63222632226322,2.57627882599581,2.61882215592165,2.61538461538462,2.66610738255034,2.70004802243608,2.76987951807229,2.79958158995816,2.76777777777778,2.73859922756982,2.69485294117647,2.65267418392418,2.59320754716981,2.59294019933555,2.58108108108108,2.60167597765363,2.69132653061224,2.81724137931035,2.91071428571429,2.89810975609756,2.94266441821248,2.8006589785832,2.77948717948718,2.8006589785832,2.78963730569948,2.76534613845538,2.7656862745098,2.75951499059362,2.76334519572954,2.81740614334471,2.92034098419261,2.88823529411765,2.95739130434783,2.85480776759847,2.90209806134775,2.89254385964912,2.8967032967033,2.84449553815334,2.95742753623188,2.9445449962598,2.78664192949907,2.66310794780546,2.67355002951594,2.72333333333333,2.76470588235294,2.8785040932771,2.66310794780546,2.78721278721279,2.76470588235294,2.6790092879257,2.6588679245283,2.68018801410106,2.74913793103448,2.68767553584627,2.67883928571429,2.72488980716253,2.72137302882001,2.76470588235294,2.68017796030116
"10801","New Rochelle","NY","New York","Westchester",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49494949494949,2.5,2.54545454545455,2.26428571428571,2.38218226106892,2.41413714828697,2.52583237657865,2.54545454545455,2.63636363636364,2.47150669731315,2.35388974394851,2.47058823529412
"33131","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3030303030303,2.42718446601942,2.56666666666667,2.55172413793103,2.493321460374,2.48036421056949,2.45833333333333,2.50569476082005,2.53676470588235,2.48756218905473,2.48988701353048,2.50707484950956,2.53441514536849,2.53441514536849,2.53980288097043,2.56410256410256,2.5579133510168,2.52025202520252,2.48746955371641,2.55041518386714,2.5579133510168,2.58277372979977,2.58215962441315,2.55068672334859,2.58164489469475,2.56931415468001,2.57452574525745,2.54524480215951,2.57758545327389,2.58064516129032,2.55068672334859,2.55120543063981,2.55172413793103,2.54566856492633,2.55348637835778,2.5579133510168,2.58064516129032,2.53764991918704,2.53980288097043,2.53980288097043,2.5974025974026,2.55797101449275,2.53333333333333,2.50152625152625,2.55068672334859,2.51911881835666,2.57172251616696,2.54545454545455,2.51612903225806,2.55068672334859,2.56906077348066,2.60571768910066,2.63819095477387
"02118","Boston","MA","Boston","Suffolk",59,,,,,,,,,,,,,3.26151560178306,3.44725111441308,3.06754721353261,3.15,3,2.90819892473118,2.91176470588235,2.91934005499542,2.95138888888889,3.034136002886,2.89473684210526,2.995,3.04516129032258,3.13333333333333,3.0881110059918,3.1897341888176,3.26151560178306,3.2,3.18823529411765,3.23076923076923,3.2,3.125,3.16666666666667,3.25,3.26315789473684,3.25,3.33333333333333,3.43793353583896,3.38709677419355,3.30255984293589,3.34130781499203,3.30526315789474,3.3803611738149,3.38461538461538,3.35714285714286,3.54318990617923,3.55763303883296,3.62004213287662,3.64181692094313,3.6,3.60475352112676,3.5171862509992,3.45225109613945,3.41071428571429,3.42142857142857,3.5122635985828,3.56558501075817,3.71651785714286,3.77777777777778,3.71621621621622,3.75268048606147,3.59318111214663,3.58974358974359,3.79583333333333,3.64779874213836,3.45258899676375,3.39117647058824,3.33170582850168,3.62692307692308,4,3.9,3.75838926174497,3.58711566617862,3.63941769316909,3.58303151729984,3.5364768683274,3.49007744433688,3.5
"11104","New York","NY","New York","Queens",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54675716440422,2.51470588235294,2.58198924731183,2.5,2.63333333333333,2.56349206349206,2.5,2.57383040935673,2.63392857142857,2.55555555555556,2.55555555555556,2.59352941176471,2.60357142857143,2.58911764705882,2.62583333333333,2.79411764705882
"10017","New York","NY","New York","New York",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.17647058823529,5.20059435364042,5.20684036091,5.17505470459519,5.10285256410256,5.20026702269693,5.12082853855006,5.20360480640854,5.32405821917808,5.36015325670498,5.21284590532378,5.36780821917808,5.27288732394366,5.25,5.5,5.51854928017719,5.2536231884058,5.23076923076923,5.12820512820513,5.27272727272727,5.0164113785558,5.0551613785558,5.0164113785558,5.16656158049601,5.44378698224852,5.54082650789996,5.25068114735488,5.2307319594289,5.36221590909091,5.33561643835616,5.07539036076663,5.05305173932243,5.12820512820513,5.03913865128307,5.11565836298932,5.3945885005637,5.39479425028185,5.25785714285714,5.30904572564612
"02116","Boston","MA","Boston","Suffolk",62,,,,,,,,,3.69230769230769,3.57723577235772,3.5,3.57723577235772,3.81818181818182,3.9,3.91373360938578,4.11067580803134,4,3.85714285714286,3.90909090909091,3.89444444444444,4.08163265306122,3.82113821138211,4.03211321689583,3.86392787996128,4.12674739560146,4.05117270788913,4.15094339622642,4.05011655011655,4.00757575757576,3.93178134370695,4.04157549234136,4.02836350374644,4.05524608227228,3.96153846153846,4,4,4.04676258992806,4.04262295081967,4.11764705882353,4.18181818181818,4.27272727272727,4.32886597938144,4.27272727272727,4.16666666666667,4.16666666666667,4.16464988706034,4.16666666666667,4.33445837351334,4.38099902056807,4.24028268551237,4.19,4.1952380952381,4.15085924713584,4.09090909090909,4,4,4,4,4.14787234042553,4.3546442687747,4.33799871299871,4.34266409266409,4.33799871299871,4.17391304347826,4.25492610837438,4.44444444444444,4.15937272064187,4.10855532786885,4.23557955166758,4.02083333333333,4.34266409266409,4.12380952380952,4.25,4.3037037037037,4.25652667423383,4.18181818181818,4.36011616650532,4.47177848775293,4.40789473684211,4.34362934362934
"10038","New York","NY","New York","New York",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.87673343605547,4.91054208629057,4.86568986568987,4.85714285714286,4.93542435424354,4.90615835777126,4.92881355932203,4.9306625577812,5.01584613068353,5.13428262436914,4.9537750385208,5,5.02637276580063,5.125,5.07710832424573,5.01768945363803,4.89527774590634,4.94486098319134,5.0373030583874,5.08940436639772,5.12397540983607,5.125,5.02380952380952,5.13698630136986,4.99821428571429,5.042,5.04950495049505,4.979035639413,4.98575498575499,4.979035639413,5.03017595307918,4.95045454545455,4.98239531258399,5.13839446647441,5.1875,5.22373290426388,5.24470696079011,5.28126418198321,5.18945634266886
"02143","Somerville","MA","Boston","Middlesex",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05263157894737,2.24,2.18181818181818,2.125,2.1,2.2425,2.49166666666667,2.49166666666667,2.43434343434343,2.41666666666667,2.375,2.34009360374415
"33019","Hollywood","FL","Miami-Fort Lauderdale","Broward",65,,,,,,,,,,,,,,,,,,,,,,,,,,1.46574074074074,1.48331499816648,1.58361486486486,1.575,1.74418604651163,1.77777777777778,1.755,1.70068027210884,1.82522123893805,1.75,1.7,1.68,1.67333333333333,1.69811320754717,1.76785714285714,1.78571428571429,1.71206896551724,1.8,1.86619718309859,1.72413793103448,1.775,1.80533751962323,1.8,1.71206896551724,1.73786783686113,1.88808539944904,1.88808539944904,1.975,1.7603249830738,1.91987179487179,1.88141025641026,1.66285278413425,1.66285278413425,1.66285278413425,1.75,2,1.93160888407367,2.0732667775929,2.21476510067114,2,1.77960526315789,2.04166666666667,1.92307692307692,2.17028380634391,1.91666666666667,1.91666666666667,1.72413793103448,1.79465776293823,1.91641716566866,2,2.05498419679719,2.12644396827521,2.13519440579708,2.17068250239036,1.91987179487179
"33137","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2568093385214,2.23292469352014,2.18475367779126,2.14550264550265,2.14007782101167,2.14007782101167,2.27042002349311,2.147468743595,2.147468743595,2.23667119262507,2.17578143718591,2.12367820858387,2.15571939231457,2.19683655536028,2.30677797434763,2.30123061059805,2.30263157894737,2.26969696969697,2.28619813717189,2.30263157894737,2.31690237070438,2.30677797434763,2.43979227194963,2.53164556962025,2.48630136986301,2.47368421052632,2.5,2.48107339024552,2.51758087201125,2.5,2.4024024024024,2.5,2.5,2.36008295136495,2.38629270230394,2.54237288135593,2.34848484848485,2.30263157894737,2.40612524335955,2.45319216685241,2.45481763745237,2.53718285214348,2.45183887915937,2.4375,2.54617563048521,2.55701239180042,2.56326021766232
"10037","New York","NY","New York","New York",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52013793103448,3.31100165818836,3.31045749812333,3.27102803738318,3.24907611019486,3.34830681652314,3.42857142857143,3.17350503970854,3.3623417721519,3.25,3.29285714285714,3.48432055749129
"02478","Belmont","MA","Boston","Middlesex",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53846153846154,1.54166666666667,1.55,1.56521739130435,1.51274926446551,1.49642857142857,1.49821428571429,1.45227272727273,1.5,1.63461538461538,1.83703703703704,1.70979020979021,1.66666666666667,1.69230769230769,1.6,1.58333333333333,1.66666666666667,1.65625,1.64144144144144,1.6375,1.66666666666667,1.7558057705841,1.69354838709677,1.81818181818182,1.73611111111111,1.64609053497942,1.58083262890955,1.5,1.58333333333333,1.7,1.55555555555556,1.68333333333333,1.85244330884701,1.76928297668477,1.80337388577567,1.75,1.90838235294118,1.84615384615385,1.70064603365385,1.66666666666667
"60601","Chicago","IL","Chicago","Cook",69,,,,,,2.48461538461538,2.4027397260274,2.38794397804327,2.38773006134969,2.45205555035031,2.48888888888889,2.4027397260274,2.4326192082771,2.44270833333333,2.65346534653465,2.63923267326733,2.64657534246575,2.6500203445002,2.75230599983075,2.81746031746032,2.75480059084195,2.69538461538462,2.6644591611479,2.74484110210199,2.71428571428571,2.73930753564155,2.73930753564155,2.76182432432432,2.82236842105263,2.83604135893648,2.86040470330872,2.76747967479675,2.75694308976478,2.80769230769231,2.83008636649844,2.82666666666667,2.8505291005291,2.81195079086116,2.8062365234224,2.83068783068783,2.85180572851806,2.91728212703102,2.96208530805687,2.96933962264151,2.88805031446541,2.8680800942285,2.81059063136456,2.76923076923077,2.89855072463768,2.91130869885505,2.84528483497556,2.93524193548387,2.91329479768786,2.95833333333333,2.91972076788831,2.94585448392555,2.99398496240602,2.93184488836663,2.87139913376727,2.78579991708962,2.75117370892019,2.8680800942285,3.01272397126759,2.92089552238806,3.0208,3.003300330033,3.15258855585831,2.79878048780488,2.84615384615385,2.88894078087054,2.79207920792079,2.85438027380332,2.80148814600034,2.7860396039604,2.75001825544344,2.78939024390244,2.78,2.79878048780488,2.92592592592593,2.78632330760358
"02140","Cambridge","MA","Boston","Middlesex",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72851352469187,2.72727272727273,2.65612244897959,2.51376146788991,2.45738636363636,2.40909090909091,2.58394813447648,2.52681277056277,2.601246105919,2.601246105919,2.63516450573334,2.72727272727273,2.98194223387323,2.74699907663897,2.7437537208811,2.79351446099912,2.6,2.69642857142857,2.68951194184839,2.67123287671233,2.70394736842105,2.66295994410806,2.71741609644835,2.82142857142857,2.888,2.66666666666667,2.64912280701754,2.54820559610706,2.6,2.6,2.52737226277372,2.48529411764706,2.52427184466019,2.64285714285714,2.85205536912752,3.07715347285411,2.77421012072951,2.81855549031122,2.80336297943302,2.74567280848688,2.75316979051819,2.75316979051819,2.69461250360127,2.47222222222222,2.68333333333333,2.82182222222222,2.9154609475032,2.90250453282599,3,2.93690947881743,2.75,2.66666666666667,2.625
"78751","Austin","TX","Austin","Travis",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,1.75735294117647,1.69744008714597,1.7927883486023,1.80909090909091,1.75735294117647,1.75367647058824,1.78703703703704,1.83219800181653,1.83912259615385,1.83668518130371,1.75735294117647
