"RegionName","City","State","Metro","CountyName","SizeRank","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"10021","New York","NY","New York","New York",72,,,,,,,,,,,,2650,2697.5,2875,2750,2857.5,2857.5,2700,2650,2600,2600,2700,2795,2795,2800,2900,2900,2865,2850,2895,2850,2900,2875,2825,2850,2895,2950,2895,2850,2850,2900,2995,3000,3027.5,3000,2695,2700,2825,2825,2800,2850,2750,2897.5,2900,2950,2695,2800,2800,2950,2995,2850,2750,2897.5,2895,2880,2950,2925,2950,2750,2700,2900,2875,2895,2850,2750,2800,2850,2895,2800,2895,2800,2750,2795,2850
"02155","Medford","MA","Boston","Middlesex",73,,,,,,,,,,,,,,,,,,,,,,1900,1925,1650,1800,1800,1875,1700,1750,1450,1500,1700,1797.5,1890,2000,2100,2000,1995,1977.5,1850,1800,1800,1950,1990,2000,2000,2090,2071,2015,1970,2000,1900,1900,1850,2100,2100,2200,2200,2200,2200,2015,2075,2100,2100,2100,2100,2015,2200,2300,2350,2200,2250,2300,2200,2015,2100,2175,2100,2350,2400,2500,2500,2450,2500
"32256","Jacksonville","FL","Jacksonville","Duval",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1100,1000,1025,997.5,942.5,1025,995,1025,1010,950,1010,1050,950,1050,997.5,935,950,975,1095,1139,1154.5,1207,1150,1150,1095,1125,1147.5
"33027","Miramar","FL","Miami-Fort Lauderdale","Broward",75,,,,,,,,,,,,,1725,1750,1700,1700,1700,1750,1700,1700,1700,1694.5,1700,1700,1775,1850,1825,1700,1700,1700,1700,1700,1800,1800,1800,1750,1700,1700,1750,1737.5,1785,1795,1800,1800,1800,1900,1900,1900,1850,1825,1850,1800,1855,1875,1750,1700,1730,1750,1800,1800,1825,1795,1800,1800,1800,1900,1800,1800,1750,1775,1800,1800,1900,1750,1850,1850,1800,1825,1850,1850,1900,1950,2000,2000
"90025","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2275,2497.5,2495,2275,2285,2350,2595,2472.5,2495,2650,2650,2275,2395,2395,2447.5,2422,2600,2597.5,2395,2495,2275,2150,2335,2495,2150,2497.5,2695,2695,2695,2445,2545,2600,2472.5,2295
"11218","New York","NY","New York","Kings",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2157.5,2050,2000,2000,2062.5,2160,2295,2100,2200,2300,2400,2400,2400,2300,2297,2295,2200,2275,2200,2200,2200,2200,2200,2200,2300,2095,2195,2095,2000,2100,2162.5,2200,2200,2200,2225
"10701","Yonkers","NY","New York","Westchester",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375,1337.5,1300,1290,1400,1493.5,1500,1500,1500,1400,1425,1450,1420,1450,1395,1370,1400,1400,1400,1450,1350,1350,1500,1600,1637.5,1625,1500,1500,1562.5,1600,1725,1750,1750,1674.5,1687,1674.5,1750,1625,1650,1673,1670,1650,1600,1750,1625,1737.5,1699.5,1800,1800,1800,1800,1800,1800,1728,1775
"60616","Chicago","IL","Chicago","Cook",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1700,1835,1932,1815,1725,1835,1852,1850,1878,1935,1873,1754,1845.5,1807.5,1754,1795,1825,1820,1919,1941.5,1921,1846.5,2025.5,1939,1936,1938,1780,1750,1916.5,1837,1748,1737.5,1825,1750,1849,1775,1725,1964,1995,2008,1948.5,2003.5,2000,1950,1941.5
"07087","Union City","NJ","New York","Hudson",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1275,1300,1350,1395,1412.5,1500,1500,1500,1495,1500,1575,1460,1497.5,1500,1597.5,1625,1690,1600,1650,1450,1650,1450,1462.5,1600,1395,1395,1450,1597.5,1425,1450,1600,1500,1497.5
"07302","Jersey City","NJ","New York","Hudson",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2770,2642.5,2550,2500,2475,2425,2550,2500,2450,2450,2425,2550,2450,2550,2700,2525,2400,2225,2475,2500,2500,2680,2747.5,2925,2500,2400
"60641","Chicago","IL","Chicago","Cook",82,,,,,,,,,,,,,,,,,,,,,,,,,,1000,950,950,975,900,912.5,900,1000,975,975,975,975,975,975,950,935,925,950,1000,975,950,1082.5,1000,1050,1050,1050,1030,1050,1025,1050,1097.5,1100,1025,1075,1050,1000,1000,997.5,975,1000,1150,1100,1175,1100,1190,1200,1200,1050,1125,995,1125,1200,1200,1212.5,1225,1200,1250,1195,1250
"60622","Chicago","IL","Chicago","Cook",83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795,1850,1900,1850,1800,1850,1795,1815,1900,1807.5,1800,1900,1957.5,2000,1850,1800,1850,1750,1750,1799.5,1800,1800,1800,1895,2050,1900,1900,1895,1895
"60660","Chicago","IL","Chicago","Cook",84,,,,,,787.5,850,850,845,825,825,805,810,850,850,865,850,849.5,895,917.5,890,895,895,905,900,905,915,862.5,950,987.5,900,950,950,975,975,975,950,950,950,975,975,975,1000,1000,995,975,955,975,995,1045,995,995,995,1000,975,982.5,995,975,995,992,995,995,995,995,995,1025,1085,987.5,942.5,950,1050,1000,1050,995,1025,1000,1150,1150,1225,1150,1250,1350,1350,1250
"11204","New York","NY","New York","Kings",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.5,1325,1300,1337.5,1300,1350,1395,1395,1400,1400,1395,1400,1397.5,1400,1400,1400,1412.5,1450,1450,1500,1500,1490,1482.5,1500,1450,1500,1500,1500,1597.5,1500,1500,1600,1600,1600,1600,1600,1650,1700,1750,1600,1650,1795,1600,1625,1750,1725,1695,1590,1600,1650,1650,1745,1750,1740,1700,1712.5,1725
"10032","New York","NY","New York","New York",86,,,,,,1510,1495,1475,1524.5,1625,1612.5,1650,1600,1635,1650,1650,1650,1650,1600,1600,1750,1700,1700,1700,1699,1650,1750,1750,1775,1700,1750,1750,1750,1795,1799,1800,1825,1825,1800,1800,1800,1800,1850,1900,1900,1900,1900,1962.5,1950,1900,1950,1950,1900,1925,1960.5,1975,1995,2000,2100,2000,1997.5,1995,2000,1995,2000,2000,2000,2000,1950,1950,1999,1950,1900,2100,1995,2195,2095,2100,2195,2195,2200,2299,2195,2097.5
"11225","New York","NY","New York","Kings",87,,,,,,,,,,,,,,,,,1650,1550,1650,1700,1600,1600,1650,1600,1600,1675,1650,1700,1700,1650,1675,1700,1800,1849,1900,2000,1900,1800,1750,1750,1799,1800,1825,1950,1950,2000,2000,2000,2000,1800,1950,2050,2195,2100,2100,2250,2195,2000,2200,2295,2295,2200,2200,2195,2200,2250,2262,2250,2300,2350,2100,2274.5,2274.5,2400,2150,2195,2200,2200,2200,2199,2200,2200,2200,2250
"11213","New York","NY","New York","Kings",88,,,,,,,,,,,,,,,,,1600,1600,1600,1700,1700,1442.5,1400,1650,1650,1650,1650,1695,1700,1675,1725,1700,1799,1750,1800,1800,1950,2000,1900,1975,1800,1800,1800,1999,2000,1999,2000,2000,1999,2199,2000,1950,1900,1965,2100,2400,2300,2250,2300,2300,2300,2200,2200,2200,2100,2100,2100,2200,2290,2200,2250,2200,2250,2199,2100,2100,2000,2030,2080,2099,2175,2200,2200,2200
"11368","New York","NY","New York","Queens",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1800,1850,1825,1707.5,1900,1825,1775,1875,1900,2192.5,2065,2030,2000,1942.5,1770,1805,1845,1842.5,1995,1975,1846,1846
"92104","San Diego","CA","San Diego","San Diego",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1397.5,1472.5,1462.5,1362.5,1450,1450,1600,1549.5,1595,1595,1599,1597.5,1597.5,1595
"11203","New York","NY","New York","Kings",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600,2500,2200,2295,2000,1800,1775,1800,1795,1700,1695,1650,1875,1900,1600,1500,1500,1500,1650,1625,1650,1650,1700,1800,1750,1700,1750,1795,1750,1795,1800,1800,1895,1850,1800,1800,1800,1799.5,1800,1700,1899,1800,1900,1699,1850,2000,1900,1999,1999,2000,2000,2200,2000
"11220","New York","NY","New York","Kings",92,,,,,,,,,,,,,,,,,,,,,,,,1600,1525,1425,1550,1625,1655,1500,1600,1650,1680,1660,1680,1700,1700,1750,1700,1660,1650,1655,1675,1700,1750,1800,1800,1800,1750,1799,1750,1700,1700,1750,2000,2000,1900,1950,1925,1900,1850,1862.5,1900,1900,1900,1995,1972.5,1900,2000,2000,1900,2000,1995,2100,1850,2000,2000,2000,1999.5,2000,2100,2100,2050,2000
"10031","New York","NY","New York","New York",93,,,,,,,,,,,1712.5,1737.5,1785,1799.5,1850,1850,1795,1825,1750,1700,1795,1950,1875,1850,1895,1950,1975,1900,1900,1862.5,1950,1995,1995,2000,2000,2100,2150,2100,2050,2100,2050,2000,2100,2150,2195,2250,2250,2072.5,2195,2250,2259,2250,2300,2297.5,2250,2250,2300,2350,2375,2400,2295,2300,2400,2400,2400,2500,2405,2300,2200,2250,2319,2387.5,2300,2400,2300,2400,2400,2350,2400,2400,2480,2439.5,2400,2500
"60637","Chicago","IL","Chicago","Cook",94,,,,,,,,,,,992,1001,1000,1050,1050,1055,1095,1100,1075,1100,1100,1100,1100,950,900,850,920,1074.5,1000,1000,1000,1062.5,1000,1050,1100,1050,1000,1050,1050,1000,1000,1000,1062,1100,1094,1042.5,1032,1100,1112.5,1100,1100,1100,1100,1150,1150,1150,1100,1100,1100,1200,1150,1150,1150,1150,1150,1150,1200,1150,1150,1150,1095,1050,1090,1100,1100,1062.5,1100,1100,1100,1062.5,1044,1150,1150,1150
"10014","New York","NY","New York","New York",95,,,2825,3000,3000,2850,2850,2997.5,3095,3000,2995,3000,3000,3200,3200,3030,3118,3272.5,3295,3350,3350,3300,3200,3395,3400,3495,3300,3295,3200,3200,3215,3300,3325,3395,3400,3490,3495,3500,3515,3550,3595,3525,3500,3500,3500,3495,3500,3500,3500,3500,3470,3472.5,3500,3545,3600,3600,3597.5,3600,3650,3600,3695,3575,3600,3600,3650,3635,3525,3650,3597.5,3600,3695,3532.5,3589,3500,3500,3500,3500,3495,3550,3695,3750,3795,3750,3650
"33015","Country Club","FL","Miami-Fort Lauderdale","Miami-Dade",96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1425,1475,1437.5,1500,1500,1470,1425,1400,1450,1475,1500,1450,1437.5
"60608","Chicago","IL","Chicago","Cook",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1275,1295,1372.5,1355,1352.5,1300,1397.5,1400,1400,1400,1400
"11216","New York","NY","New York","Kings",98,,,,,,,,,,,,,,,,,,,,,,,,,1990,1900,1800,1800,1875,1900,1995,2000,2150,2200,2250,2200,2200,2150,2199,2150,2200,2200,2200,2250,2300,2300,2350,2350,2300,2300,2350,2200,2350,2400,2499,2495,2495,2495,2500,2495,2495,2450,2400,2450,2400,2400,2400,2400,2500,2495,2457.5,2507,2406,2500,2250,2395,2400,2400,2400,2400,2400,2450,2500,2462.5
"90036","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2595,2400,2395,2500,2400,2550,2625,2597.5,2622.5,2697.5,2747.5,2695,2695,2795
"19104","Philadelphia","PA","Philadelphia","Philadelphia",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985,1085,1149,1200,1225,1037,995,995,1037.5,1197.5,1195,1212.5,1300,1200,1300,1250,1195,1182,1050,1169,1225,1225,1169,1212.5,1200,1150,1250,1300,1215,1220,1195
"02135","Boston","MA","Boston","Suffolk",101,,,,,,,,,,,,,,,,,,,,,,,,,,,1875,1850,1900,1900,1895,1875,1895,1900,1899.5,1925,1975,1925,1925,1950,1990,1995,2000,2000,1995,1995,1995,1980,1950,1950,1975,2000,2000,2000,2000,2050,2050,2050,2050,2077.5,2085,2040,2100,2050,2200,2300,2205,2350,2550,2300,2400,2500,2500,2200,2100,2100,2250,2400,2500,2500,2500,2500,2500,2500
"33141","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725,1900,1700,1950,1994.5,1900,1850.5,1800,1791,1779,1850,1850,1850,1854,1850
"06511","New Haven","CT","New Haven","New Haven",103,,,,,,,,,1150,1175,1125,1100,1150,1100,1100,1187.5,1200,1185,1200,1212.5,1225,1212.5,1200,1150,1100,1050,1100,1025,1100,1200,1225,1300,1200,1250,1250,1200,1200,1192.5,1195,1095,1050,1100,1125,1197.5,1195,1195,1195,1200,1200,1200,1175,1150,1150,1195,1200,1200,1250,1250,1250,1200,1197.5,1195,1200,1195,1200,1200,1250,1200,1195,1250,1275,1150,1200,1195,1197.5,1200,1275,1350,1395,1350,1295,1247.5,1250,1195
"10466","New York","NY","New York","Bronx",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1150,1150,1200,1200,1200,1200,1300,1300,1250,1250,1250,1350,1300,1300,1375,1400,1300,1350,1350,1350,1350,1400,1397.5,1397.5,1400,1400,1450,1450,1450,1450,1350,1450,1450,1450,1450,1395,1350,1400,1400,1400,1450,1450,1450,1500,1537.5,1550,1550
"11354","New York","NY","New York","Queens",105,,,,,,,,,,,,,,,,1625,1600,1550,1500,1402.5,1425,1485,1430,1500,1500,1550,1572.5,1550,1595,1550,1595,1600,1600,1650,1700,1650,1600,1600,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1662.5,1650,1650,1695,1650,1650,1650,1697.5,1700,1750,1752.5,1750,1750,1700,1750,1812.5,1800,1750,1800,1950,1800,1862.5,1937.5,2000,2200,1950,2150,1950,1950,2150,2200,2162.5,2200,2250,2200
"11374","New York","NY","New York","Queens",106,,,,,,,,,,,,,,,,,,,,,,,1749,1600,1597.5,1657.5,1725,1650,1725,1725,1700,1750,1750,1750,1800,1800,1800,1800,1800,1795,1800,1775,1800,1925,1825,1897.5,1900,1950,1900,1900,1900,1900,1950,1950,1950,1900,2000,2090,2100,2100,2150,2150,2197,2250,2200,2150,2125,2282.5,2000,2150,2200,2000,2037.5,2000,1850,1950,2025,1925,1875,1950,1912.5,1993,2100,2000
"10473","New York","NY","New York","Bronx",107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603,1600,1650,1650,1625,1795,1825,1900,1900,1700,1850,1725,1700,1706
"10033","New York","NY","New York","New York",108,,,,,,,1525,1495,1495,1485,1550,1525,1475,1550,1550,1525,1550,1550,1550,1550,1725,1700,1800,1800,1767.5,1750,1772.5,1700,1700,1700,1725,1750,1725,1795,1800,1800,1795,1750,1750,1800,1775,1795,1800,1825,1850,1950,1950,1955,2000,1995,2000,2000,2000,2000,2000,2000,2100,2150,2200,2100,2097.5,2095,2000,2050,2150,2195,2150,2162.5,2025,2100,2350,2225,2195,2150,2033.5,2275,2250,2292,2195,2200,2175,2200,2200,2150
"11210","New York","NY","New York","Kings",109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1500,1549.5,1425,1350,1300,1400,1400,1400,1400,1400,1400,1400,1400,1400,1495,1515,1500,1450,1400,1450,1450,1500,1450,1500,1550,1700,1800,1795,1799.5,1750,1750,1800,1885,1900,1800,1750,1800,1695,1700,1700,1700,1849,1800,1962.5,1795,1800,1750,1775,1800,1799,1799,1799.5,1750,1787.5
"10036","New York","NY","New York","New York",110,,,,,,,,,,,,,,,,,,3200,3250,3200,3190,3197.5,3199,3200,3200,3200,3172.5,3142.5,3100,3135,3190,3195,3200,3200,3200,3200,3235,3200,3200,3195,3200,3200,3200,3250,3400,3300,3287,3295,3390,3325,3350,3375,3475,3450,3495,3250,3250,3195,3395,3250,3190,3057.5,3000,3010,3144,3195,3200,3250,3195,3190,3117,3250,3097.5,3426,3030,3125,3225,3127,3085,3206,3250,3250,3250,3250
"10010","New York","NY","New York","New York",111,,,,,3050,2812.5,2925,2995,3100,3099,3100,3300,3250,3350,3250,3200,3250,3149,3150,3300,3400,3500,3400,3350,3300,3395,3295,3300,3395,3350,3395,3370,3395,3395,3350,3450,3480,3400,3400,3400,3400,3400,3395,3400,3450,3500,3495,3600,3650,3597.5,3650,3500,3500,3500,3647,3495,3500,3590,3595,3647,3644,3600,3595,3600,3600,3600,3587.5,3795,3765,3562.5,3600,3503,3595,3650,3600,3580,3650,3595,3695,3695,3673,3672.5,3695,3688
"76549","Killeen","TX","Killeen","Bell",112,,,,,,,,,,,625,595,600,625,649,639.5,649.5,649.5,675,750,650,650,650,650,677.5,655,675,700,625,659,650,677.5,695,695,725,775,750,707.5,707.5,700,750,750,750,750,795,750,790,795,795,800,795,795,775,795,795,795,775,775,795,800,800,795,795,795,795,775,775,790,775,785,737.5,785,700,725,795,750,750,750,795,795,775,760,750,707.5
"19103","Philadelphia","PA","Philadelphia","Philadelphia",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822.5,1995,1699.5,1900,1920,1957.5,1850,1775,1850,1770,1825,1900,1850
"11106","New York","NY","New York","New York",114,,,,,,,,,,,,,,,,,,,,,1825,1750,1750,1800,1950,1850,1800,1862.5,1872.5,1925,1837.5,1900,1862,2000,2070,2100,2100,2000,2000,1950,2000,2050,2086.5,2100,2100,2100,2091,2100,2150,2150,2187.5,2133,2100,2100,2100,2150,2195,2195,2200,2100,2150,2200,2200,2200,2200,2250,2225,2195,2250,2250,2300,2100,2100,2250,2197.5,2200,2100,2100,2100,2150,2100,2172.5,2154,2200
"10022","New York","NY","New York","New York",115,,,,,2900,2950,2800,3000,3150,3250,3100,3025,3065,3272.5,3200,3100,3100,3100,2825,3025,2900,2900,2900,3000,3200,3200,3200,3170,3200,3150,3195,3192.5,3100,3195,3150,3150,3200,3150,3200,3200,3250,3262.5,3250,3300,3350,3250,3375,3300,3300,3200,3047.5,3200,3399.5,3500,3597.5,3300,3490,3450,3500,3395,3285,3200,3295,3283.5,3200,3400,3400,3400,3195,3175,3295,3400,3325,3500,3425,3350,3310.5,3300,3300,3400,3500,3397.5,3250,3300
"33178","Doral","FL","Miami-Fort Lauderdale","Miami-Dade",116,,,,,,,,,,2000,2100,2025,2050,2000,2100,2100,2050,2000,2000,2000,2000,2000,2100,2200,2100,2100,2200,2100,2100,2100,2100,1900,1900,1900,2000,2050,1975,1850,1900,2000,2062.5,2050,2050,2100,2100,2100,2200,2150,2100,2025,2200,2375,2300,2000,1950,2000,1886.5,1862.5,1950,1900,1950,2000,2000,2050,2100,2100,2250,2290,2000,2200,2250,2300,2000,2300,2200,2100,2150,2150,2100,2197.5,2200,2200,2200,2225
"33180","Aventura","FL","Miami-Fort Lauderdale","Miami-Dade",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837.5,1950,2050,2300,2000,2250,2400,2485,2300,2200,2400,2450,2485,2500,2500,2500,2500,2650,2650,2600,2675,2750,2500,2500,2500,2500,2500,2450,2400,2425,2497.5,2500,2550,2475,2412.5,2470,2490,2437.5,2500,2400,2450,2350,2300,2250,2300,2300,2300,2250,2300,2400,2500,2470,2450,2500,2500,2500
"11432","New York","NY","New York","Queens",118,,,,,,,,,,,,,,,,,,,,,,,,,,,1575,1500,1650,1575,1475,1575,1587.5,1625,1587.5,1500,1550,1500,1500,1450,1475,1500,1525,1575,1650,1568,1601,1550,1600,1625,1575,1550,1600,1650,1700,1695,1699,1600,1650,1725,1795,1650,1700,1650,1650,1750,1795,1650,1795,2000,1897.5,1650,1750,1833,1795,1850,1825,1875,2010,2047,2190.5,2383,2200,1985
"02124","Boston","MA","Boston","Suffolk",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2000,2010,2200,1850,1800,1800,1850,1850,1830,1807.5,1900,1975,1950,2050,2000,1850,1800,1875,1850,1850,1900,1900,1850,2050,2055,2000,1900,1962.5,1970,1850,2100,1850,1875,2000,2050,2150,2100,2130,2100
"59101","Billings","MT","Billings","Yellowstone",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,585,575,575,575,525,562.5,575,595,595,595,595,595,612.5,625,600,595,607.5,595,625,625,650,595,595,595,595,592.5,595,550,575,595,640,585,550,550,575,595,590,577.5,587.5,620,595,595,579
"10065","New York","NY","New York","New York",121,,,,,,,3300,3195,3225,3195,3200,3300,3600,3222.5,3000,3000,3050,3172.5,3000,3295,3325,3450,3495,3400,3500,3425,3500,3450,3425,3500,3600,3500,3500,3450,3500,3495,3500,3495,3450,3400,3495,3500,3500,3425,3600,3500,3450,3200,3295,3495,3450,3400,3595,3500,3500,3450,3497.5,3500,3495,3450,3495,3500,3450,3495,3450,3490,3695,3295,3200,3250,3200,3200,3395,3284,3297.5,3350,3450,3295,3299,3249.5,3295,3498,3000,3225
"11222","New York","NY","New York","Kings",122,,,,,,,,,,,,,,,,,,,,,,2600,2725,2450,2400,2000,2250,2400,2400,2400,2700,2675,2700,2800,2850,2800,2800,2800,2700,2600,2600,2600,2700,2950,2950,2800,2850,2815,2900,2849,2800,2800,2795,2700,2841,2995,2915,2861,2900,2917.5,2950,2800,2800,2700,2750,2750,2897.5,2800,2900,2950,2850,2895,2895,2850,2697.5,2790,2759.5,2750,2777.5,2799,2899,2899,2800,2849
"10040","New York","NY","New York","New York",123,,,,,,1385,1415,1350,1300,1300,1400,1450,1350,1350,1296,1250,1325,1325,1375,1300,1325,1350,1450,1400,1450,1400,1413.5,1395,1375,1400,1450,1450,1475,1487.5,1458,1500,1500,1500,1495,1500,1500,1500,1500,1500,1550,1625,1700,1675,1700,1650,1650,1650,1700,1700,1675,1700,1700,1697.5,1675,1750,1700,1697,1650,1650,1625,1625,1650,1650,1672.5,1700,1850,1650,1625,1662.5,1637.5,1797.5,1750,1700,1772.5,1850,1850,1895,1800,1800
"33134","Coral Gables","FL","Miami-Fort Lauderdale","Miami-Dade",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2350,2300,2350,2250,2200,2300,2375,2300,2300,2000,2175,2000,2225,2200,2350,2400,2300,2300,2325,2400,2300,2325,2300,2350,2300,2350,2350,2350,2300,2200,2087.5,2197.5,2400,2350,1995,1925,1975,1950,1999,2150,2075,1925,1900,1950
"60645","Chicago","IL","Chicago","Cook",125,,,,,,,,,,,,,,,,,,,,,,,,1125,997.5,950,1075,1075,1095,1100,1097.5,1150,1100,975,995,985,975,995,995,995,995,1015,1015,995,1000,1100,1125,1100,1100,1095,1100,1050,985,1050,1100,1100,1095,1100,1050,1075,1112.5,1237.5,1300,1300,1300,1285,1250,1250,1095,1150,1100,1132.5,1135,1100,1150,1250,1300,1325,1325,1325,1325,1300,1250,1225
"11561","Long Beach","NY","New York","Nassau",126,,,,,,,,,,,,,,,,,,,,,,,,,2000,2175,2000,1950,1997.5,2100,2100,2100,2150,2000,2100,2050,1987.5,1900,1850,1800,1800,1800,1850,1925,2000,2050,2100,2100,2000,2000,2090,2065,2187.5,2100,2280,2300,2450,2600,2300,2300,2200,2200,2200,2200,2300,2400,2300,2290,2290,2000,2000,1980,2300,2175,2265,2497.5,2472.5,2600,2600,2700,2500,2300,2222.5,2245
"06790","Torrington","CT","Torrington","Litchfield",127,,,,,,,,,,,,,775,775,775,750,775,775,750,750,750,750,700,775,775,750,737.5,750,795,775,795,800,782.5,750,750,750,775,797.5,795,780,775,775,775,775,775,800,800,800,800,785,797.5,775,795,795,775,775,795,800,825,825,812.5,850,850,825,825,825,800,800,800,800,800,837.5,850,825,825,800,800,800,825,800,800,837.5,825,800
"11435","New York","NY","New York","Queens",128,,,,,,,,,,,,,,,,,,,,,,,,,,1512.5,1612,1550,1487.5,1387,1450,1362.5,1400,1400,1395,1375,1375,1384,1400,1426,1450,1450,1450,1450,1495,1550,1575,1625,1750,1602.5,1675,1650,1598,1598,1599,1650,1775,1739,1775,1760,1695,1725,1735,1750,1750,1750,1749,1800,1725,1750,1750,1800,1725,1695,1695,1700,1700,1747.5,1750,1775,1799,1799,1850,1850
"85716","Tucson","AZ","Tucson","Pima",129,,,,,,,,,,,,,,575,595,595,595,595,625,650,595,575,595,595,595,595,650,675,662.5,650,605,575,575,550,550,550,550,550,550,550,575,575,575,575,575,575,595,575,575,575,585,575,550,575,595,595,575,575,550,550,550,575,600,625,625,625,600,637.5,625,575,610,595,575,575,595,600,595,637.5,637.5,650,625,695,650,625
"02127","Boston","MA","Boston","Suffolk",130,,,,,,,,,,,,,,,,,,,,,2550,2513,2650,2772.5,2492,2600,2585,2500,2434,2404,2600,2800,2897.5,2925,2800,2795,2750,2650,2760,2800,2750,2712.5,2750,2800,2800,2800,2700,2600,2597.5,2625,2600,2650,2650,2720.5,2700,2650,2800,2775,2700,2775,2637.5,2650,2650,2650,2743,2800,2800,2850,2700,2800,2800,2800,2853,2900,2750,2800,3000,3000,3000,3000,3012.5,3000,2985,3000
"10034","New York","NY","New York","New York",131,,,,,,,,,,,,,,,,,,1450,1450,1425,1350,1450,1522,1450,1375,1350,1450,1450,1495,1495,1450,1450,1495,1475,1450,1450,1475,1450,1450,1450,1475,1475,1495,1550,1595,1606,1650,1650,1650,1650,1600,1650,1650,1600,1650,1675,1700,1762.5,1695,1695,1712.5,1700,1772.5,1750,1700,1700,1650,1700,1700,1750,1695,1600,1695,1675,1695,1695,1750,1775,1795,1855,1825,1825,1825,1812.5
"11205","New York","NY","New York","Kings",132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2995,2899,3100,3100,2900,2850,2795,2746,2700,2700,2750,2850,2800,2800,2795,2800,2900,2800,2800,2850,2800,2600,2699,2699,2699,2700,2750,2800,2800,2792,2700
