"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-09-30,72100,"32605","FL","Gainesville","Alachua","Gainesville",4003,173000,0.00173711638679792,0.0075713453698311,0.0620012277470841,0.0517907979563206,-0.0129572841016937,"2007-01","2007-Q1",202600,-0.146100691016782,"2005-08"
2017-09-30,95912,"89434","NV","Reno","Washoe","Sparks",4004,275400,0.00768386388583974,0.0218923933209648,0.0816967792615868,0.154456530130488,0.00461768420767772,"2006-03","2006-Q1",312200,-0.117873158231903,"2005-02"
2017-09-30,61886,"10598","NY","New York","Westchester","Yorktown",4005,420300,0.0079136690647482,0.0231256085686465,0.071920428462127,0.0420934274683571,-0.0109246105749632,"2006-05","2006-Q2",497400,-0.155006031363088,"2004-09"
2017-09-30,95188,"86401","AZ","Lake Havasu City","Mohave","Kingman",4006,132800,0.0129672006102212,0.0366900858704137,0.0624,0.0818773113894085,-0.0221849766723515,"2006-09","2006-Q3",183700,-0.277082199237888,"2005-02"
2017-09-30,99634,"98221","WA","Mount Vernon","Skagit","Anacortes",4007,405000,0.00721213628450634,0.0198942331906321,0.0869565217391304,0.0720568052935588,0.0166063736076563,"2017-09","2017-Q3",405000,0,"2017-09"
2017-09-30,99964,"98685","WA","Portland","Clark","Salmon Creek",4008,356700,0.00620592383638928,0.0194341240354387,0.0776435045317221,0.0947929997812562,0.0175298257380136,"2017-09","2017-Q3",356700,0,"2017-09"
2017-09-30,60902,"08005","NJ","New York","Ocean","Barnegat Township",4009,239100,0.00588977702986958,0.0105663567202029,0.03015941404567,0.0151345445436584,-0.0198558854689694,"2006-07","2006-Q3",307400,-0.222186076772934,"2004-05"
2017-09-30,89952,"73127","OK","Oklahoma City","Oklahoma","Oklahoma City",4010,115900,0.00346320346320346,0.0311387900355872,0.010462074978204,0.0418910042772032,0.017751420257865,"2017-03","2017-Q1",118700,-0.0235888795282224,"2016-11"
2017-09-30,91439,"76504","TX","Killeen","Bell","Temple",4011,81100,0,-0.00368550368550369,0,0.0193202997583459,-0.00642541345785264,"2008-01","2008-Q1",90600,-0.10485651214128,"2006-03"
2017-09-30,72308,"32927","FL","Melbourne","Brevard","Cocoa",4012,160600,0.0113350125944584,0.0288276745675849,0.132581100141044,0.135170742494841,0.00246138947256935,"2006-04","2006-Q2",198900,-0.192559074912016,"2005-03"
2017-09-30,73727,"36067","AL","Montgomery","Autauga","Prattville",4013,119500,0.000837520938023451,-0.000836120401337793,0.0454943132108486,0.0105340929797755,-0.000832991026105567,"2010-07","2010-Q3",127500,-0.0627450980392157,"2010-01"
2017-09-30,96387,"91364","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",4014,828300,0.00108774474256708,0.00668449197860963,0.0417557539932084,0.0653739597182872,-0.00237128898538641,"2006-11","2006-Q4",868900,-0.0467257451950742,"2005-10"
2017-09-30,94227,"83616","ID","Boise City","Ada","Eagle",4015,359600,0.00278862242052426,0.0109642957548496,0.0499270072992701,0.0582056559413731,-0.00581620691533291,"2007-12","2007-Q4",382700,-0.0603605957669193,"2006-06"
2017-09-30,82080,"55068","MN","Minneapolis-St Paul","Dakota","Rosemount",4016,267200,0.00868252170630427,0.01906941266209,0.0632709908475925,0.0718176369918053,0.0093313177036356,"2017-09","2017-Q3",267200,0,"2017-09"
2017-09-30,90223,"74008","OK","Tulsa","Tulsa","Bixby",4017,183100,-0.0010911074740862,-0.016120365394949,-0.018230563002681,0.0265699815148446,,"2017-04","2017-Q2",194100,-0.0566718186501803,"2016-07"
2017-09-30,87887,"68144","NE","Omaha","Douglas","Omaha",4018,176800,0.0091324200913242,0.0131805157593123,0.0650602409638554,0.0417503522357232,0.0192558305623685,"2017-09","2017-Q3",176800,0,"2017-09"
2017-09-30,96989,"92679","CA","Los Angeles-Long Beach-Anaheim","Orange","Coto de Caza",4019,875800,0.00309242927499714,0.0157736024124333,0.0374318881781568,0.0648100488542285,-0.000580467238514681,"2006-05","2006-Q2",962700,-0.0902669575153215,"2004-10"
2017-09-30,72679,"33563","FL","Tampa","Hillsborough","Plant City",4020,132300,0.0091533180778032,0.0295719844357977,0.133676092544987,0.13675117875114,-0.0131337659741507,"2006-11","2006-Q4",156500,-0.154632587859425,"2005-08"
2017-09-30,72840,"33825","FL","Sebring","Highlands","Avon Park",4021,96000,0.0169491525423729,0.0378378378378378,0.189591078066914,0.100770944572517,-0.0225548578719252,"2007-01","2007-Q1",129900,-0.260969976905312,"2005-05"
2017-09-30,72764,"33701","FL","Tampa","Pinellas","Saint Petersburg",4022,339000,0.008028545941124,0.0177123986790754,0.0386029411764706,0.121470366154458,0.0221138178199802,"2017-09","2017-Q3",339000,0,"2017-09"
2017-09-30,77012,"44112","OH","Cleveland","Cuyahoga","East Cleveland",4023,60700,0.00165016501650165,0.0184563758389262,0.165067178502879,0.00844714615567765,-0.0340155390217564,"2006-03","2006-Q1",89000,-0.317977528089888,"1997-10"
2017-09-30,74644,"38106","TN","Memphis","Shelby","Memphis",4024,47300,0,-0.00421052631578947,0.0653153153153153,0.0295028815787735,-0.0156826559679453,"2007-04","2007-Q2",58200,-0.187285223367698,"2000-08"
2017-09-30,73268,"35020","AL","Birmingham","Jefferson","Bessemer",4025,49300,0,0.01440329218107,-0.0237623762376238,0.0211576373534572,,"2010-08","2010-Q3",61500,-0.198373983739837,
2017-09-30,69416,"27565","NC","Oxford","Granville","Oxford",4026,129500,-0.000771604938271605,0.0140955364134691,0.018882769472856,0.0387141778173996,0.013722608637486,"2017-08","2017-Q3",129600,-0.000771604938271605,"2017-08"
2017-09-30,97790,"94585","CA","Vallejo","Solano","Suisun City",4027,364000,0.00330760749724366,0.0196078431372549,0.0855949895615866,0.157215811417514,-0.00761101431681876,"2006-03","2006-Q1",442900,-0.178144050575751,"2004-11"
2017-09-30,94881,"85297","AZ","Phoenix","Maricopa","Gilbert",4028,309800,0.00453955901426719,0.0117570215545395,0.0533832029921795,0.0686325295991654,-0.0000645348671782786,"2006-01","2006-Q1",351400,-0.118383608423449,"2005-07"
2017-09-30,79147,"48340","MI","Detroit","Oakland","Pontiac",4029,63400,0.0176565008025682,0.0584307178631052,0.0987868284228769,0.0681318938044442,-0.0299154019030173,"2005-11","2005-Q4",98200,-0.354378818737271,"1998-09"
2017-09-30,79245,"48504","MI","Flint","Genesee","Flint",4030,52500,0.0233918128654971,0.0396039603960396,0.025390625,0.0901367608733066,-0.0179109568283474,"2005-11","2005-Q4",66800,-0.214071856287425,"2001-05"
2017-09-30,91715,"77066","TX","Houston","Harris","Houston",4031,155900,0.000641848523748395,0.0182887001959504,0.0243101182654402,0.0820533647031909,0.0169347090006904,"2017-09","2017-Q3",155900,0,"2017-09"
2017-09-30,99926,"98626","WA","Longview","Cowlitz","Kelso",4032,164800,0.0110429447852761,0.0483460559796438,0.187319884726225,0.0350853199260286,-0.00518861088961053,"2008-03","2008-Q1",179800,-0.0834260289210234,"2007-03"
2017-09-30,94447,"84084","UT","Salt Lake City","Salt Lake","West Jordan",4033,232400,0.00302114803625378,0.0056252704456945,0.0724503922473466,0.0828458691734983,-0.00440923177203245,"2008-02","2008-Q1",249600,-0.0689102564102564,"2007-04"
2017-09-30,87799,"68005","NE","Omaha","Sarpy","Bellevue",4034,145800,0.0117973629424011,0.0355113636363636,0.0689149560117302,0.0391981844615439,0.0138208004309133,"2017-09","2017-Q3",145800,0,"2017-09"
2017-09-30,96109,"90254","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Hermosa Beach",4035,1476900,0.0021034061609445,0.00332880434782609,0.0534236804564907,0.0974600168140261,0.0339874935180029,"2017-09","2017-Q3",1476900,0,"2017-09"
2017-09-30,99759,"98373","WA","Seattle","Pierce","South Hill",4036,310900,0.0103997400064998,0.0339208513468573,0.109168747770246,0.0935555987082208,0.0058102595943843,"2017-09","2017-Q3",310900,0,"2017-09"
2017-09-30,79126,"48315","MI","Detroit","Macomb","Shelby Township",4037,300600,0.00333778371161549,0.0145123185960175,0.0724224045665359,0.0613508136885643,0.0129527348309706,"2003-11","2003-Q4",307500,-0.0224390243902439,"2003-06"
2017-09-30,81963,"54902","WI","Oshkosh","Winnebago","Oshkosh",4038,169700,0.0149521531100478,0.0366524129505192,0.109875735775016,0.032672944897348,0.019570983335317,"2017-09","2017-Q3",169700,0,"2017-09"
2017-09-30,72329,"32960","FL","Vero Beach","Indian River","Vero Beach",4039,141100,0.00213068181818182,0.0136494252873563,0.121621621621622,0.131729624587111,-0.0113739416812378,"2006-04","2006-Q2",198000,-0.287373737373737,"2004-11"
2017-09-30,66063,"19810","DE","Philadelphia","New Castle","Arden",4040,310300,-0.00128741551335694,-0.00704,0.0322687957418496,0.0263959612435276,-0.00406489139124111,"2007-05","2007-Q2",329500,-0.0582701062215478,"2005-07"
2017-09-30,97578,"94124","CA","San Francisco","San Francisco","San Francisco",4041,851000,0.0103288614507895,0.0262904003859141,0.11474980351061,0.157311659093246,0.0296467071892768,"2017-09","2017-Q3",851000,0,"2017-09"
2017-09-30,70916,"30143","GA","Atlanta","Pickens","Jasper",4042,165600,-0.0042092603728202,-0.00897666068222621,0.0683870967741936,0.06389020609439,0.0100104564135302,"2017-05","2017-Q2",168000,-0.0142857142857143,"2017-04"
2017-09-30,60107,"06042","CT","Hartford","Hartford","Manchester",4043,167000,0.00240096038415366,0.00360576923076923,0.0207823960880196,0.0112694049011008,-0.0193319115359183,"2007-09","2007-Q3",203000,-0.177339901477833,"2004-05"
2017-09-30,66631,"20784","MD","Washington","Prince Georges","New Carrollton",4044,262900,0.0103766333589547,0.024551831644583,0.0537074148296593,0.0999194461519684,-0.0191251330983703,"2007-06","2007-Q2",324800,-0.19057881773399,"2005-09"
2017-09-30,89463,"72301","AR","Memphis","Crittenden","West Memphis",4045,78600,0.0155038759689922,0.0438247011952191,0.0564516129032258,0.0137836837368801,-0.00226168619984524,"2007-04","2007-Q2",81300,-0.033210332103321,"2006-11"
2017-09-30,75076,"38930","MS","Greenwood","Leflore","Greenwood",4046,57900,-0.00856164383561644,-0.0333889816360601,-0.0219594594594595,0.0118058456811871,,"2017-05","2017-Q2",60000,-0.035,"2016-08"
2017-09-30,60490,"06880","CT","Stamford","Fairfield","Westport",4047,1114900,-0.0015224789539674,-0.00044826967903891,-0.00232662192393736,0.0287031259442576,0.000792754050051192,"2006-05","2006-Q2",1174600,-0.050825813042738,"2005-07"
2017-09-30,96022,"90041","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",4048,813100,0.00681030212976721,0.0158670664667666,0.101612247662918,0.0978647118607139,0.0268402825595841,"2017-09","2017-Q3",813100,0,"2017-09"
2017-09-30,97414,"93703","CA","Fresno","Fresno","Fresno",4049,151700,0.006635700066357,0.0263870094722598,0.0698166431593794,0.128188056247382,-0.0266281743997744,"2006-04","2006-Q2",224300,-0.323673651359786,"2004-09"
2017-09-30,84346,"60091","IL","Chicago","Cook","Wilmette",4050,633700,-0.00251849519911853,-0.0181282925317632,-0.0153822249844624,0.0464914086773573,-0.00701230546109999,"2007-02","2007-Q1",698900,-0.0932894548576334,"2004-11"
2017-09-30,71876,"32223","FL","Jacksonville","Duval","Jacksonville",4051,242300,-0.000824742268041237,-0.00370065789473684,0.0354700854700855,0.0639793454206272,-0.00264377236627533,"2006-09","2006-Q3",266700,-0.0914885639295088,"2005-11"
2017-09-30,60541,"07026","NJ","New York","Bergen","Garfield",4052,332700,-0.00120084058841189,-0.00834575260804769,0.0146386093321134,0.0370998853662199,-0.0194482877092234,"2006-12","2006-Q4",414900,-0.198120028922632,"2004-11"
2017-09-30,97726,"94518","CA","San Francisco","Contra Costa","Concord",4053,643700,0.00155593589544111,0.00436885629583398,0.0604612850082372,0.122875374019211,0.0140270684463273,"2017-09","2017-Q3",643700,0,"2017-09"
2017-09-30,98327,"95632","CA","Sacramento","Sacramento","Galt",4054,340900,0.00679267572356763,0.0191330343796712,0.10538261997406,0.146487241669313,0.00289084612342427,"2006-01","2006-Q1",398000,-0.143467336683417,"2005-03"
2017-09-30,58504,"01830","MA","Boston","Essex","Haverhill",4055,298900,0.00335683115139308,0.0135639199728722,0.0786719595813786,0.0685115954693598,0.00928993153178359,"2005-11","2005-Q4",306500,-0.0247960848287113,"2005-04"
2017-09-30,67426,"22902","VA","Charlottesville","Albemarle","Charlottesville",4056,264100,0.00265755504935459,0.0111026033690659,0.0484319174275506,0.0352469711082866,0.00363071888135802,"2006-08","2006-Q3",264200,-0.000378501135503407,"2006-08"
2017-09-30,88921,"71118","LA","Shreveport","Caddo","Shreveport",4057,128800,-0.00232378001549187,-0.00309597523219814,0.00703674745895231,0.0119042856640086,,"2017-03","2017-Q1",131000,-0.016793893129771,"2016-11"
2017-09-30,82299,"55449","MN","Minneapolis-St Paul","Anoka","Blaine",4058,298700,0.00268546492111447,-0.0141914191419142,0.0702257255463991,0.0613404981504739,0.0119665800875066,"2017-05","2017-Q2",308000,-0.0301948051948052,"2017-03"
2017-09-30,64620,"16506","PA","Erie","Erie","Millcreek Township",4059,164900,0.00671550671550672,0.0160197165742452,0.0261356565028002,0.0166928674900295,0.00958270533757322,"2017-09","2017-Q3",164900,0,"2017-09"
2017-09-30,73153,"34639","FL","Tampa","Pasco","Land O Lakes",4060,236200,0.00425170068027211,0.0124303471924561,0.063963963963964,0.088464027660849,0.002838043573965,"2006-07","2006-Q3",262700,-0.100875523410735,"2005-09"
2017-09-30,65017,"17315","PA","York","York","Weigelstown",4061,153100,0,0.0039344262295082,0.0261394101876676,0.0271619491488051,-0.00811675122978339,"2007-10","2007-Q4",166100,-0.078266104756171,"2006-03"
2017-09-30,64743,"16803","PA","State College","Centre","Park Forest Village",4062,280700,0.00071301247771836,0.00826149425287356,0.0576488319517709,0.0385768563968789,0.0221381230883522,"2017-09","2017-Q3",280700,0,"2017-09"
2017-09-30,60610,"07106","NJ","New York","Essex","Newark",4063,179200,0.00335946248600224,-0.00167130919220056,0.0310701956271577,0.0424022162772979,-0.038149322004896,"2007-03","2007-Q1",271900,-0.340934166973152,"2004-07"
2017-09-30,100459,"99801","AK","Juneau","Juneau","Juneau",4064,338500,0.00654177817424918,0.0242057488653555,0.0525497512437811,0.0127640845283588,-0.000236030084301286,"2007-07","2007-Q3",341500,-0.00878477306002928,"2007-06"
2017-09-30,98314,"95618","CA","Sacramento","Yolo","Davis",4065,618300,-0.00434782608695652,-0.011194626579242,0.0461928934010152,0.0613031993214714,0.0192831287353441,"2006-03","2006-Q1",633200,-0.0235312697409981,"2006-01"
2017-09-30,63017,"13210","NY","Syracuse","Onondaga","Syracuse",4066,132200,0.00303490136570561,0.00762195121951219,0.0192752505782575,0.0106174289256324,,"2015-11","2015-Q4",135000,-0.0207407407407407,"2015-08"
2017-09-30,99791,"98409","WA","Seattle","Pierce","Tacoma",4067,216700,0.0102564102564103,0.0418269230769231,0.15820416889364,0.116501458132178,0.00896366383309499,"2017-09","2017-Q3",216700,0,"2017-09"
2017-09-30,76452,"43004","OH","Columbus","Franklin","Columbus",4068,193400,0.00729166666666667,0.0195044807590933,0.101366742596811,0.0663008606538988,0.0139380900434736,"2017-09","2017-Q3",193400,0,"2017-09"
2017-09-30,77460,"45133","OH",,"Highland","Hillsboro",4069,96700,-0.00820512820512821,-0.0192697768762677,-0.00820512820512821,0.0482542288467507,-0.00512648466039933,"2006-01","2006-Q1",108800,-0.111213235294118,"2004-12"
2017-09-30,72368,"33030","FL","Miami-Fort Lauderdale","Miami-Dade","Homestead",4070,206500,0.0258320914058619,0.065531475748194,0.177309007981756,0.149032408472004,-0.0179876681759954,"2006-10","2006-Q4",254600,-0.188923802042419,"2005-08"
2017-09-30,86368,"64131","MO","Kansas City","Jackson","Kansas City",4071,136300,0.0051622418879056,0.0148920327624721,0.0732283464566929,0.0413581931462974,,"2017-09","2017-Q3",136300,0,"2017-09"
2017-09-30,60293,"06410","CT","New Haven","New Haven","Cheshire",4072,284600,-0.00454704442112627,-0.0135181975736568,-0.00870776732845698,0.00630151559174452,-0.01525731289956,"2006-04","2006-Q2",343100,-0.170504226173127,"2003-12"
2017-09-30,91570,"76801","TX","Brownwood","Brown","Brownwood",4073,79300,-0.00501882057716437,-0.012453300124533,0.0245478036175711,0.0303161247785568,,"2016-02","2016-Q1",83300,-0.0480192076830732,"2016-01"
2017-09-30,72026,"32504","FL","Pensacola","Escambia","Pensacola",4074,148200,0.0027063599458728,0.0109140518417462,0.0825420014609204,0.0610438240212312,-0.00140606894716044,"2006-01","2006-Q1",166300,-0.108839446782922,"2005-05"
2017-09-30,66718,"21001","MD","Baltimore","Harford","Aberdeen",4075,211400,0.00858778625954199,0.0192864030858245,0.0730964467005076,0.019650357939162,-0.0114074281683986,"2007-09","2007-Q3",237100,-0.108393083087305,"2005-10"
2017-09-30,96374,"91351","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Santa Clarita",4076,469500,0.0109819121447028,0.021985198084458,0.0687457318461188,0.11194263974479,0.0036948627887019,"2006-06","2006-Q2",498400,-0.0579855537720706,"2005-10"
2017-09-30,62106,"11420","NY","New York","Queens","New York",4077,482700,0.0127989928661351,0.0331763698630137,0.0925758261656858,0.0686115972091008,-0.0046440096270105,"2007-05","2007-Q2",516800,-0.0659829721362229,"2006-08"
2017-09-30,96480,"91733","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","South El Monte",4078,463000,0.00368523737264253,0.00477430555555556,0.0522727272727273,0.0822139386829108,0.00433484406306217,"2017-09","2017-Q3",463000,0,"2017-09"
2017-09-30,75576,"40222","KY","Louisville/Jefferson County","Jefferson","Hurstbourne",4079,271100,0.00631031922791388,0.024952741020794,0.0618879749314532,0.0495201260792644,0.0258180736189759,"2017-09","2017-Q3",271100,0,"2017-09"
2017-09-30,78093,"46322","IN","Chicago","Lake","Highland",4080,151100,-0.00592105263157895,-0.0162760416666667,0.00800533689126084,0.0145088238516691,-0.00344156009248309,"2008-06","2008-Q2",164400,-0.0809002433090024,"2006-08"
2017-09-30,82277,"55427","MN","Minneapolis-St Paul","Hennepin","Golden Valley",4081,245700,0.0044971381847915,0.00655469070053257,0.0833333333333333,0.0703432372390433,0.00610135215606955,"2017-09","2017-Q3",245700,0,"2017-09"
2017-09-30,97798,"94595","CA","San Francisco","Contra Costa","Walnut Creek",4082,593400,0.00236486486486486,-0.00319166806652108,0.0018571669761945,0.124518799842775,0.0250582000791206,"2017-03","2017-Q1",605400,-0.0198216055500496,"2016-10"
2017-09-30,70131,"28681","NC","Hickory","Alexander","Taylorsville",4083,135800,0.00369549150036955,0.0225903614457831,0.0933977455716586,0.0240248420794893,-0.00389181816280193,"2008-08","2008-Q3",168300,-0.193107546048723,"2006-10"
2017-09-30,91268,"76123","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4084,175100,0.00747986191024166,0.0186154741128563,0.0795314426633785,0.0834219417642341,0.0245424123641216,"2017-09","2017-Q3",175100,0,"2017-09"
2017-09-30,96040,"90059","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",4085,349700,0.00720046082949309,0.0201283547257876,0.116538952745849,0.122304824317611,-0.0119318833977848,"2007-05","2007-Q2",399700,-0.125093820365274,"2006-03"
2017-09-30,75892,"41051","KY","Cincinnati","Kenton","Independence",4086,172000,0.00643651258045641,0.0159480212640284,0.0494203782794387,0.0338878089430668,0.0122385067369224,"2017-09","2017-Q3",172000,0,"2017-09"
2017-09-30,71834,"32169","FL","Daytona Beach","Volusia","New Smyrna Beach",4087,326000,0.00524205982115325,0.00835137643055985,0.0478945676631308,0.087017822171267,0.000461290884188337,"2006-02","2006-Q1",395200,-0.175101214574899,"2005-04"
2017-09-30,78966,"48093","MI","Detroit","Macomb","Warren",4088,138500,0.00580973129992738,0.0251665433012583,0.0837245696400626,0.114353409848436,0.0000722308529048643,"2005-11","2005-Q4",157300,-0.119516846789574,"2000-06"
2017-09-30,68874,"26062","WV","Weirton","Hancock","Weirton",4089,83500,0.00119904076738609,0.00723763570566948,0.0802069857697283,0.0252830968778408,0.0282457892652366,"2017-09","2017-Q3",83500,0,"2017-09"
2017-09-30,89383,"72116","AR","Little Rock","Pulaski","North Little Rock",4090,167700,0.00720720720720721,0.015748031496063,0.0244349419670128,0.00843846724603048,0.00427284227883495,"2017-09","2017-Q3",167700,0,"2017-09"
2017-09-30,72476,"33174","FL","Miami-Fort Lauderdale","Miami-Dade","Fountainbleau",4091,242700,0.0074719800747198,0.0137844611528822,0.0429737859905458,0.112843352689899,-0.0162481499669104,"2007-04","2007-Q2",299700,-0.19019019019019,"2005-09"
2017-09-30,78058,"46250","IN","Indianapolis","Marion","Indianapolis",4092,184100,0.00272331154684096,0.0171270718232044,0.0538065254722381,0.0278168905494924,-0.00140141333279487,"2006-11","2006-Q4",190900,-0.035620743844945,"2006-04"
2017-09-30,72843,"33830","FL","Lakeland","Polk","Bartow",4093,120700,0.00835421888053467,0.0298634812286689,0.144075829383886,0.127298030737116,-0.00739515253316902,"2006-11","2006-Q4",137300,-0.120903131828114,"2006-02"
2017-09-30,90784,"75232","TX","Dallas-Fort Worth","Dallas","Dallas",4094,130600,0.00153374233128834,-0.0187828700225394,0.0784475639966969,0.141449378790353,0.0256295432275933,"2017-05","2017-Q2",133600,-0.0224550898203593,"2017-04"
2017-09-30,77592,"45331","OH","Greenville","Darke","Greenville",4095,112800,0.00984780662488809,0.0512581547064306,0.124626121635095,-0.0440539400082328,-0.000706467056864168,"2015-03","2015-Q1",163400,-0.309669522643819,"2011-10"
2017-09-30,84314,"60051","IL","Chicago","McHenry","Lakemoor",4096,171400,-0.000583090379008746,-0.0103926096997691,0.0362756952841596,0.0249900202923747,-0.0269296419805886,"2007-09","2007-Q3",225200,-0.238898756660746,"2002-07"
2017-09-30,79757,"49444","MI","Muskegon","Muskegon","Muskegon Heights",4097,68500,0.0103244837758112,0.0347432024169184,0.106623586429725,0.0310094574454483,0.00372482028884091,"2007-02","2007-Q1",69600,-0.0158045977011494,"2007-01"
2017-09-30,77016,"44116","OH","Cleveland","Cuyahoga","Rocky River",4098,240800,0.000415454923140839,0.00458906967042136,0.081275258194881,0.0520973389225003,0.0235470506833633,"2017-09","2017-Q3",240800,0,"2017-09"
2017-09-30,70867,"30088","GA","Atlanta","Dekalb","Stone Mountain",4099,113500,0.0106856634016028,0.0327570518653321,0.155804480651731,0.141742057390955,-0.0102362995269482,"2006-03","2006-Q1",135200,-0.160502958579882,"2000-11"
2017-09-30,87621,"67501","KS","Hutchinson","Reno","Hutchinson",4100,53900,0,0.00185873605947955,-0.0164233576642336,0.00186568461765257,,"2008-08","2008-Q3",67300,-0.199108469539376,
2017-09-30,97805,"94603","CA","San Francisco","Alameda","Oakland",4101,385200,0.00758566570755951,0.0277481323372465,0.0872142252328535,0.185506870490776,-0.00759115714960967,"2006-11","2006-Q4",443600,-0.131650135256988,"2005-07"
2017-09-30,91312,"76209","TX","Dallas-Fort Worth","Denton","Denton",4102,170800,-0.00116959064327485,0.00529723366686286,0.082382762991128,0.0941881254072225,,"2017-08","2017-Q3",171000,-0.00116959064327485,"2017-07"
2017-09-30,71260,"30655","GA","Atlanta","Walton","Monroe",4103,148300,0.00610583446404342,0.0178448867536033,0.0888399412628487,0.102362814137833,0.0122496668213889,"2017-09","2017-Q3",148300,0,"2017-09"
2017-09-30,80978,"52403","IA","Cedar Rapids","Linn","Cedar Rapids",4104,136600,0.0171258376768429,0.0309433962264151,0.0815518606492478,0.0220283012569964,0.00747237037107906,"2017-09","2017-Q3",136600,0,"2017-09"
2017-09-30,93552,"80817","CO","Colorado Springs","El Paso","Fountain",4105,229100,0.00747581354441513,0.0232246538633318,0.082703213610586,0.062490232100995,0.0236200421555901,"2017-09","2017-Q3",229100,0,"2017-09"
2017-09-30,77649,"45406","OH","Dayton","Montgomery","Dayton",4106,51400,0.0158102766798419,0.0404858299595142,0.0959488272921109,0.0215608215111533,-0.028735605917386,"2005-04","2005-Q2",71400,-0.280112044817927,
2017-09-30,69277,"27288","NC",,"Rockingham","Eden",4107,67000,-0.0014903129657228,-0.0175953079178886,0.0260336906584992,0.00546148994781293,-0.00988803608174582,"2006-02","2006-Q1",77100,-0.130998702983139,"2002-02"
2017-09-30,73166,"34677","FL","Tampa","Pinellas","Oldsmar",4108,221600,0.00818926296633303,0.0183823529411765,0.0889434889434889,0.116893887770625,0.00577493327444523,"2006-05","2006-Q2",227800,-0.0272168568920105,"2006-02"
2017-09-30,60789,"07748","NJ","New York","Monmouth","Middletown",4109,413500,-0.0019309678976587,0.0112496943017853,0.015970515970516,0.0343803358541319,-0.00628276938442196,"2006-04","2006-Q2",452300,-0.0857837718328543,"2004-10"
2017-09-30,65908,"19406","PA","Philadelphia","Montgomery","King of Prussia",4110,299300,0.00706594885598923,0.0264060356652949,0.0428571428571429,0.034019200350023,0.00254100076101782,"2017-09","2017-Q3",299300,0,"2017-09"
2017-09-30,93582,"80904","CO","Colorado Springs","El Paso","Colorado Springs",4111,253300,0.00356576862123613,0.0152304609218437,0.0815542271562767,0.0634843483461509,,"2017-09","2017-Q3",253300,0,"2017-09"
2017-09-30,58197,"01002","MA","Springfield","Hampshire","Amherst",4112,315600,-0.00221308883970914,-0.00754716981132076,0.0344149459193707,0.0219008234416338,-0.00212947161743871,"2007-11","2007-Q4",323300,-0.023816888339004,"2007-06"
2017-09-30,87104,"66104","KS","Kansas City","Wyandotte","Kansas City",4113,54400,0.003690036900369,0.003690036900369,0.121649484536082,0.042874532835611,-0.0284476023202451,"2007-07","2007-Q3",73000,-0.254794520547945,"2001-12"
2017-09-30,97468,"93901","CA","Salinas","Monterey","Salinas",4114,516100,0.00761421319796954,0.0240079365079365,0.124400871459695,0.129049090850083,-0.00398043217080557,"2006-04","2006-Q2",638000,-0.191065830721003,"2004-09"
2017-09-30,60526,"07010","NJ","New York","Bergen","Cliffside Park",4115,464300,-0.00578158458244111,-0.0138062871707732,0.0578719526087947,0.0445395149858316,-0.00490488832518654,"2006-11","2006-Q4",509500,-0.0887144259077527,"2005-10"
2017-09-30,99550,"98072","WA","Seattle","King","Woodinville",4116,724600,0.0130015378163009,0.0237355185080531,0.12883626733136,0.117326560685558,0.029252315479714,"2017-09","2017-Q3",724600,0,"2017-09"
2017-09-30,85893,"63052","MO","St. Louis","Jefferson","Imperial",4117,173800,0,0,0.0591102985984156,0.0329399335463196,0.000345881473503118,"2007-01","2007-Q1",185400,-0.0625674217907228,"2006-01"
2017-09-30,67542,"23113","VA","Richmond","Chesterfield","Midlothian",4118,426300,0.00424028268551237,0.00471364600518501,0.030705996131528,0.0280117454653217,-0.000327815402955123,"2007-05","2007-Q2",438100,-0.0269344898425017,"2006-06"
2017-09-30,72395,"33066","FL","Miami-Fort Lauderdale","Broward","Coconut Creek",4119,122800,0.0115321252059308,0.0442176870748299,0.0954504906333631,0.136032442466708,-0.0107382280834134,"2006-05","2006-Q2",207400,-0.407907425265188,"2004-06"
2017-09-30,58659,"02145","MA","Boston","Middlesex","Somerville",4120,531500,0.000941619585687382,0.00834756213242269,0.114022217564452,0.115296939557797,0.0558022853404441,"2017-09","2017-Q3",531500,0,"2017-09"
2017-09-30,58885,"02745","MA","Providence","Bristol","New Bedford",4121,234100,0.00171159606332905,0.00299914310197087,0.0511899416255052,0.0615007834815371,-0.00156693205402481,"2006-01","2006-Q1",259300,-0.0971847281141535,"2004-08"
2017-09-30,78047,"46234","IN","Indianapolis","Marion","Indianapolis",4122,145800,0.00482425913163336,0.0132036136205698,0.0626822157434402,0.0307688617942958,0.00349563310946532,"2006-01","2006-Q1",149800,-0.0267022696929239,"2005-02"
