"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"Zip","70125","LA","""New Orleans-Metairie, LA""",6931,46,22.5352112676056,74,7.71428571428571,6.48648648648649
"Zip","70435","LA","""New Orleans-Metairie, LA""",7036,46,22.5,87,9.71428571428571,6.48648648648649
"Zip","70128","LA","""New Orleans-Metairie, LA""",7138,46,15.2941176470588,84,6.57142857142857,6.48648648648649
"Zip","70006","LA","""New Orleans-Metairie, LA""",7304,46,22.0338983050847,73.5,7.42857142857143,6.48648648648649
"Zip","70447","LA","""New Orleans-Metairie, LA""",7834,46,21.3333333333333,71,6.28571428571429,6.48648648648649
"Zip","70445","LA","""New Orleans-Metairie, LA""",8188,46,22.8915662650602,88,10,6.48648648648649
"Zip","70420","LA","""New Orleans-Metairie, LA""",8557,46,10.5263157894737,63,0.285714285714286,6.48648648648649
"Zip","10025","NY","""New York-Newark-Jersey City, NY-NJ-PA""",754,1,12.4137931034483,126,2.06422018348624,8.57142857142857
"Zip","10023","NY","""New York-Newark-Jersey City, NY-NJ-PA""",895,1,10.0686498855835,155,3.23394495412844,8.57142857142857
"Zip","10467","NY","""New York-Newark-Jersey City, NY-NJ-PA""",994,1,5.40540540540541,198,4.40366972477064,8.57142857142857
"Zip","11226","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1014,1,5.71428571428571,140,0.802752293577982,8.57142857142857
"Zip","11375","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1050,1,8.13253012048193,138.5,1.19266055045872,8.57142857142857
"Zip","10016","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1051,1,11.4713216957606,156,4.70183486238532,8.57142857142857
"Zip","11235","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1068,1,11.7994100294985,228,8.39449541284404,8.57142857142857
"Zip","10128","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1121,1,9.375,148,2.22477064220183,8.57142857142857
"Zip","10011","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1123,1,16.2011173184358,172,8.89908256880734,8.57142857142857
"Zip","10462","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1191,1,6.03448275862069,149,1.35321100917431,8.57142857142857
"Zip","10463","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1222,1,8.80281690140845,279,7.08715596330275,8.57142857142857
"Zip","11230","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1227,1,9.23076923076923,224,6.97247706422018,8.57142857142857
"Zip","11209","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1228,1,14.2857142857143,138,5.04587155963303,8.57142857142857
"Zip","11201","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1229,1,10.8870967741935,120,0.917431192660551,8.57142857142857
"Zip","11212","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1246,1,2.94117647058824,227,4.77064220183486,8.57142857142857
"Zip","11214","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1275,1,5.47945205479452,194,4.19724770642202,8.57142857142857
"Zip","07030","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",1306,1,17.0818505338078,85,2.17889908256881,8.57142857142857
"Zip","11229","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1321,1,6.13207547169811,189,4.28899082568807,8.57142857142857
"Zip","11377","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1351,1,14.4578313253012,215.5,9.22018348623853,8.57142857142857
"Zip","11234","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1357,1,6.79611650485437,190,4.63302752293578,8.57142857142857
"Zip","11207","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1364,1,6.49350649350649,188.5,4.3348623853211,8.57142857142857
"Zip","10019","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1369,1,11.9760479041916,165.5,6.35321100917431,8.57142857142857
"Zip","08701","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",1383,1,13.973063973064,164.5,7.45412844036697,8.57142857142857
"Zip","11355","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1392,1,8.03571428571429,159,2.52293577981651,8.57142857142857
"Zip","10314","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1400,1,18.8235294117647,145.5,8.48623853211009,8.57142857142857
"Zip","11215","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1405,1,7.58620689655172,126,0.435779816513761,8.57142857142857
"Zip","11221","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1421,1,11.7647058823529,284.5,8.60091743119266,8.57142857142857
"Zip","11211","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1474,1,13.5294117647059,142,4.67889908256881,8.57142857142857
"Zip","11385","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1485,1,12.8571428571429,162,6.60550458715596,8.57142857142857
"Zip","08753","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",1497,1,14.9085794655415,139.5,6.07798165137615,8.57142857142857
"Zip","11236","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1552,1,3.87596899224806,202.5,4.22018348623853,8.57142857142857
"Zip","07002","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",1559,1,15.3409090909091,142,6.72018348623853,8.57142857142857
"Zip","11238","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1608,1,8.55263157894737,121,0.36697247706422,8.57142857142857
"Zip","07093","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",1615,1,12.1212121212121,141,3.3256880733945,8.57142857142857
"Zip","11233","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1621,1,5.40540540540541,186,3.55504587155963,8.57142857142857
"Zip","11223","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1647,1,9.45945945945946,191,6.3302752293578,8.57142857142857
"Zip","10021","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1658,1,14.1732283464567,147,6.10091743119266,8.57142857142857
"Zip","11218","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1679,1,5,153,1.42201834862385,8.57142857142857
"Zip","10701","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1699,1,8.33333333333333,137,1.10091743119266,8.57142857142857
"Zip","11208","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1733,1,3.33333333333333,198,4.03669724770642,8.57142857142857
"Zip","08831","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",1754,1,14.9484536082474,111,2.24770642201835,8.57142857142857
"Zip","07087","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",1758,1,9.09090909090909,131,0.986238532110092,8.57142857142857
"Zip","07302","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",1772,1,10.5485232067511,104,0.206422018348624,8.57142857142857
"Zip","11368","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1860,1,5.63380281690141,183,3.60091743119266,8.57142857142857
"Zip","11203","NY","""New York-Newark-Jersey City, NY-NJ-PA""",1885,1,5,223,5,8.57142857142857
"Zip","08759","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",2005,1,14.2585551330798,117.5,2.31651376146789,8.57142857142857
"Zip","07305","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",2012,1,15.695067264574,188.5,9.28899082568807,8.57142857142857
"Zip","11746","NY","""New York-Newark-Jersey City, NY-NJ-PA""",2059,1,15.8018867924528,189,9.44954128440367,8.57142857142857
"Zip","07047","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",2065,1,15.450643776824,155.5,7.88990825688073,8.57142857142857
"Zip","07728","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",2080,1,17.016317016317,123,5.52752293577982,8.57142857142857
"Zip","08873","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",2089,1,11.8055555555556,105,0.504587155963303,8.57142857142857
"Zip","08527","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",2098,1,19.2629815745394,147,8.64678899082569,8.57142857142857
"Zip","10466","NY","""New York-Newark-Jersey City, NY-NJ-PA""",2126,1,6.92307692307692,175,3.27981651376147,8.57142857142857
"Zip","07055","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",2145,1,8.62068965517241,146.5,1.81192660550459,8.57142857142857
"Zip","07111","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",2153,1,6.77966101694915,161,2.38532110091743,8.57142857142857
"Zip","11354","NY","""New York-Newark-Jersey City, NY-NJ-PA""",2163,1,5.74712643678161,150,1.3302752293578,8.57142857142857
"Zip","10473","NY","""New York-Newark-Jersey City, NY-NJ-PA""",2205,1,12.6984126984127,168.5,6.88073394495413,8.57142857142857
"Zip","07306","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",2213,1,14.5631067961165,115.5,2.20183486238532,8.57142857142857
"Zip","11210","NY","""New York-Newark-Jersey City, NY-NJ-PA""",2226,1,4.3010752688172,159.5,1.62844036697248,8.57142857142857
"Zip","07003","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",2277,1,11.2359550561798,103,0.321100917431193,8.57142857142857
"Zip","12550","NY","""New York-Newark-Jersey City, NY-NJ-PA""",2298,1,15.5709342560554,187,9.15137614678899,8.57142857142857
"Zip","11434","NY","""New York-Newark-Jersey City, NY-NJ-PA""",2317,1,6.14525139664805,169.5,2.70642201834862,8.57142857142857
"Zip","10940","NY","""New York-Newark-Jersey City, NY-NJ-PA""",2341,1,15.3558052434457,160,8.13073394495413,8.57142857142857
"Zip","07470","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",2363,1,17.2972972972973,115.5,4.44954128440367,8.57142857142857
"Zip","10306","NY","""New York-Newark-Jersey City, NY-NJ-PA""",2375,1,11.3207547169811,153.5,4.31192660550459,8.57142857142857
"Zip","11691","NY","""New York-Newark-Jersey City, NY-NJ-PA""",2390,1,9.80392156862745,243,7.5,8.57142857142857
"Zip","07083","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",2391,1,14.6964856230032,111,1.90366972477064,8.57142857142857
"Zip","07601","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",2419,1,14.9425287356322,117,2.88990825688073,8.57142857142857
"Zip","07024","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",2497,1,9.35960591133005,125,0.688073394495413,8.57142857142857
"Zip","10312","NY","""New York-Newark-Jersey City, NY-NJ-PA""",2501,1,15.9663865546218,148,7.61467889908257,8.57142857142857
"Zip","10469","NY","""New York-Newark-Jersey City, NY-NJ-PA""",2505,1,11.6883116883117,148,4.01376146788991,8.57142857142857
"Zip","11706","NY","""New York-Newark-Jersey City, NY-NJ-PA""",2527,1,11.7437722419929,160,5.43577981651376,8.57142857142857
"Zip","11758","NY","""New York-Newark-Jersey City, NY-NJ-PA""",2535,1,9.27152317880795,125,0.665137614678899,8.57142857142857
"Zip","10461","NY","""New York-Newark-Jersey City, NY-NJ-PA""",2589,1,8,139,1.1697247706422,8.57142857142857
"Zip","08854","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",2609,1,11.0294117647059,132,1.78899082568807,8.57142857142857
"Zip","08757","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",2618,1,14.7826086956522,100,1.44495412844037,8.57142857142857
"Zip","07712","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",2663,1,12.3636363636364,112.5,1.03211009174312,8.57142857142857
"Zip","11432","NY","""New York-Newark-Jersey City, NY-NJ-PA""",2713,1,1.58730158730159,181.5,2.86697247706422,8.57142857142857
"Zip","08724","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",2727,1,15.9722222222222,111,3.02752293577982,8.57142857142857
"Zip","07104","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",2729,1,12.781954887218,160,6.39908256880734,8.57142857142857
"Zip","07052","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",2749,1,10.7936507936508,113.5,0.389908256880734,8.57142857142857
"Zip","08816","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",2834,1,18.4281842818428,118,5.59633027522936,8.57142857142857
"Zip","07960","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",2865,1,20.6642066420664,101,4.61009174311927,8.57142857142857
"Zip","11772","NY","""New York-Newark-Jersey City, NY-NJ-PA""",2887,1,10.8108108108108,171,5.55045871559633,8.57142857142857
"Zip","08817","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",2992,1,14.1552511415525,112,1.74311926605505,8.57142857142857
"Zip","11561","NY","""New York-Newark-Jersey City, NY-NJ-PA""",3010,1,11.9883040935673,200,8.1651376146789,8.57142857142857
"Zip","07304","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",3032,1,6.45161290322581,137,0.619266055045872,8.57142857142857
"Zip","07726","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",3049,1,14.2348754448399,142.5,5.64220183486239,8.57142857142857
"Zip","12603","NY","""New York-Newark-Jersey City, NY-NJ-PA""",3069,1,15.954415954416,182,9.19724770642202,8.57142857142857
"Zip","11435","NY","""New York-Newark-Jersey City, NY-NJ-PA""",3100,1,6.66666666666667,159,2.01834862385321,8.57142857142857
"Zip","11550","NY","""New York-Newark-Jersey City, NY-NJ-PA""",3161,1,10,197,6.81192660550459,8.57142857142857
"Zip","10977","NY","""New York-Newark-Jersey City, NY-NJ-PA""",3186,1,9.6045197740113,174,4.90825688073395,8.57142857142857
"Zip","07036","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",3195,1,10.8695652173913,140,2.3394495412844,8.57142857142857
"Zip","08861","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",3204,1,9.3167701863354,125.5,0.779816513761468,8.57142857142857
"Zip","11205","NY","""New York-Newark-Jersey City, NY-NJ-PA""",3212,1,12.3076923076923,115,1.07798165137615,8.57142857142857
"Zip","11743","NY","""New York-Newark-Jersey City, NY-NJ-PA""",3287,1,15.7333333333333,185,9.1743119266055,8.57142857142857
"Zip","07753","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",3289,1,16.9491525423729,117,4.4954128440367,8.57142857142857
"Zip","12601","NY","""New York-Newark-Jersey City, NY-NJ-PA""",3309,1,20.4444444444444,183,9.79357798165138,8.57142857142857
"Zip","07307","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",3344,1,9.67741935483871,137,1.46788990825688,8.57142857142857
"Zip","08902","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",3348,1,18.2926829268293,116.5,5.18348623853211,8.57142857142857
"Zip","07105","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",3372,1,9.61538461538461,188,6.03211009174312,8.57142857142857
"Zip","11217","NY","""New York-Newark-Jersey City, NY-NJ-PA""",3459,1,7.21649484536082,114,0.114678899082569,8.57142857142857
"Zip","08857","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",3464,1,18.7755102040816,127.5,7.13302752293578,8.57142857142857
"Zip","11365","NY","""New York-Newark-Jersey City, NY-NJ-PA""",3468,1,6.06060606060606,134,0.55045871559633,8.57142857142857
"Zip","10013","NY","""New York-Newark-Jersey City, NY-NJ-PA""",3680,1,13.2716049382716,182,8.05045871559633,8.57142857142857
"Zip","08901","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",3682,1,10.9090909090909,178.5,6.46788990825688,8.57142857142857
"Zip","10583","NY","""New York-Newark-Jersey City, NY-NJ-PA""",3709,1,12.5,133.5,2.79816513761468,8.57142857142857
"Zip","08844","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",3714,1,17.9487179487179,95,2.84403669724771,8.57142857142857
"Zip","11101","NY","""New York-Newark-Jersey City, NY-NJ-PA""",3725,1,7.38255033557047,149.5,1.72018348623853,8.57142857142857
"Zip","10950","NY","""New York-Newark-Jersey City, NY-NJ-PA""",3746,1,13.0434782608696,202,8.55504587155963,8.57142857142857
"Zip","07017","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",3752,1,6.49350649350649,171,3.0045871559633,8.57142857142857
"Zip","11231","NY","""New York-Newark-Jersey City, NY-NJ-PA""",3764,1,7.5187969924812,135.5,0.848623853211009,8.57142857142857
"Zip","10301","NY","""New York-Newark-Jersey City, NY-NJ-PA""",3766,1,18.6046511627907,179,9.63302752293578,8.57142857142857
"Zip","11757","NY","""New York-Newark-Jersey City, NY-NJ-PA""",3775,1,11.8181818181818,179.5,7.11009174311927,8.57142857142857
"Zip","07060","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",3801,1,17.0940170940171,139,7.40825688073395,8.57142857142857
"Zip","08807","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",3803,1,19.4174757281553,94,3.53211009174312,8.57142857142857
"Zip","11590","NY","""New York-Newark-Jersey City, NY-NJ-PA""",3832,1,13.7362637362637,142,4.95412844036697,8.57142857142857
"Zip","11520","NY","""New York-Newark-Jersey City, NY-NJ-PA""",3866,1,8.01282051282051,172,3.78440366972477,8.57142857142857
"Zip","07740","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",3913,1,10.3260869565217,135.5,1.65137614678899,8.57142857142857
"Zip","07666","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",3914,1,14.1552511415525,128,3.64678899082569,8.57142857142857
"Zip","07202","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",3940,1,13.75,130,3.25688073394495,8.57142857142857
"Zip","10304","NY","""New York-Newark-Jersey City, NY-NJ-PA""",3941,1,14.2857142857143,169,7.95871559633028,8.57142857142857
"Zip","08723","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",3996,1,16.304347826087,126,5.73394495412844,8.57142857142857
"Zip","10801","NY","""New York-Newark-Jersey City, NY-NJ-PA""",4003,1,13.6363636363636,188.5,8.41743119266055,8.57142857142857
"Zip","11040","NY","""New York-Newark-Jersey City, NY-NJ-PA""",4024,1,10.5263157894737,145,2.47706422018349,8.57142857142857
"Zip","11756","NY","""New York-Newark-Jersey City, NY-NJ-PA""",4053,1,14.2857142857143,127.5,3.87614678899083,8.57142857142857
"Zip","10305","NY","""New York-Newark-Jersey City, NY-NJ-PA""",4099,1,11.304347826087,151,3.96788990825688,8.57142857142857
"Zip","11357","NY","""New York-Newark-Jersey City, NY-NJ-PA""",4132,1,7.45614035087719,182,4.35779816513761,8.57142857142857
"Zip","08820","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",4181,1,14.2011834319527,109,1.51376146788991,8.57142857142857
"Zip","07731","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",4213,1,18.6968838526912,124.5,6.62844036697248,8.57142857142857
"Zip","07109","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",4229,1,13.0718954248366,148,5.13761467889908,8.57142857142857
"Zip","11779","NY","""New York-Newark-Jersey City, NY-NJ-PA""",4288,1,10.3030303030303,191,6.76605504587156,8.57142857142857
"Zip","10465","NY","""New York-Newark-Jersey City, NY-NJ-PA""",4317,1,10.9090909090909,146,2.98165137614679,8.57142857142857
"Zip","10550","NY","""New York-Newark-Jersey City, NY-NJ-PA""",4341,1,10.8108108108108,188,6.8348623853211,8.57142857142857
"Zip","10573","NY","""New York-Newark-Jersey City, NY-NJ-PA""",4437,1,19.2857142857143,123,6.74311926605505,8.57142857142857
"Zip","11704","NY","""New York-Newark-Jersey City, NY-NJ-PA""",4482,1,6.66666666666667,170.5,2.95871559633028,8.57142857142857
"Zip","07032","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",4490,1,16.2393162393162,129,5.96330275229358,8.57142857142857
"Zip","11554","NY","""New York-Newark-Jersey City, NY-NJ-PA""",4493,1,9.91735537190083,125,0.940366972477064,8.57142857142857
"Zip","08742","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",4495,1,15.9468438538206,151,7.91284403669725,8.57142857142857
"Zip","07107","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",4606,1,10.2564102564103,173,5.27522935779816,8.57142857142857
"Zip","11717","NY","""New York-Newark-Jersey City, NY-NJ-PA""",4613,1,6.76328502415459,170,2.91284403669725,8.57142857142857
"Zip","07747","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",4642,1,15.1898734177215,121,3.73853211009174,8.57142857142857
"Zip","10704","NY","""New York-Newark-Jersey City, NY-NJ-PA""",4653,1,10.1694915254237,164,4.1743119266055,8.57142857142857
"Zip","07011","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",4656,1,9.30232558139535,127,0.894495412844037,8.57142857142857
"Zip","11801","NY","""New York-Newark-Jersey City, NY-NJ-PA""",4665,1,10.5555555555556,132.5,1.58256880733945,8.57142857142857
"Zip","11787","NY","""New York-Newark-Jersey City, NY-NJ-PA""",4682,1,16.5853658536585,204,9.74770642201835,8.57142857142857
"Zip","11358","NY","""New York-Newark-Jersey City, NY-NJ-PA""",4686,1,9.75609756097561,153,3.07339449541284,8.57142857142857
"Zip","07410","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",4694,1,13.8364779874214,94,0.825688073394495,8.57142857142857
"Zip","11580","NY","""New York-Newark-Jersey City, NY-NJ-PA""",4800,1,10.7142857142857,152.5,3.41743119266055,8.57142857142857
"Zip","08822","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",4802,1,17.9487179487179,117,5.09174311926605,8.57142857142857
"Zip","11566","NY","""New York-Newark-Jersey City, NY-NJ-PA""",4816,1,11.7073170731707,140.5,3.1651376146789,8.57142857142857
"Zip","11937","NY","""New York-Newark-Jersey City, NY-NJ-PA""",4869,1,11.3960113960114,232,8.23394495412844,8.57142857142857
"Zip","11050","NY","""New York-Newark-Jersey City, NY-NJ-PA""",4873,1,11.5384615384615,127,1.76605504587156,8.57142857142857
"Zip","07065","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",4889,1,12.2905027932961,127,2.13302752293578,8.57142857142857
"Zip","07110","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",4894,1,14.1592920353982,96,1.05504587155963,8.57142857142857
"Zip","07054","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",4906,1,15.7303370786517,98,1.88073394495413,8.57142857142857
"Zip","07050","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",4929,1,8.66141732283465,203,6.42201834862385,8.57142857142857
"Zip","11710","NY","""New York-Newark-Jersey City, NY-NJ-PA""",4961,1,13.0177514792899,138,3.57798165137615,8.57142857142857
"Zip","08050","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",4969,1,15.702479338843,119,3.85321100917431,8.57142857142857
"Zip","08087","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",4973,1,16.2878787878788,150,8.02752293577982,8.57142857142857
"Zip","10562","NY","""New York-Newark-Jersey City, NY-NJ-PA""",4976,1,17.1641791044776,125,5.98623853211009,8.57142857142857
"Zip","07103","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",5004,1,10.4,209.5,7.3394495412844,8.57142857142857
"Zip","07042","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",5043,1,9.23076923076923,89,0.0917431192660551,8.57142857142857
"Zip","11727","NY","""New York-Newark-Jersey City, NY-NJ-PA""",5104,1,13.4831460674157,178,7.86697247706422,8.57142857142857
"Zip","11228","NY","""New York-Newark-Jersey City, NY-NJ-PA""",5109,1,15.625,212,9.58715596330275,8.57142857142857
"Zip","07018","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",5121,1,9.01639344262295,134.5,1.14678899082569,8.57142857142857
"Zip","11510","NY","""New York-Newark-Jersey City, NY-NJ-PA""",5127,1,7.97872340425532,151,1.94954128440367,8.57142857142857
"Zip","11735","NY","""New York-Newark-Jersey City, NY-NJ-PA""",5184,1,9.83606557377049,129,1.21559633027523,8.57142857142857
"Zip","11901","NY","""New York-Newark-Jersey City, NY-NJ-PA""",5261,1,9.39597315436242,237.5,7.24770642201835,8.57142857142857
"Zip","11793","NY","""New York-Newark-Jersey City, NY-NJ-PA""",5327,1,20.4918032786885,137.5,8.37155963302752,8.57142857142857
"Zip","07013","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",5329,1,16.4835164835165,113,3.6697247706422,8.57142857142857
"Zip","11003","NY","""New York-Newark-Jersey City, NY-NJ-PA""",5339,1,8,161,2.75229357798165,8.57142857142857
"Zip","11413","NY","""New York-Newark-Jersey City, NY-NJ-PA""",5367,1,5.09554140127389,156,1.53669724770642,8.57142857142857
"Zip","07090","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",5376,1,25.7731958762887,110,6.6743119266055,8.57142857142857
"Zip","10956","NY","""New York-Newark-Jersey City, NY-NJ-PA""",5395,1,18.0487804878049,118,5.32110091743119,8.57142857142857
"Zip","07920","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",5416,1,14.7465437788018,104,1.55963302752294,8.57142857142857
"Zip","07631","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",5424,1,14.0449438202247,148.5,6.21559633027523,8.57142857142857
"Zip","07501","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",5430,1,13.265306122449,175,7.59174311926605,8.57142857142857
"Zip","07701","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",5431,1,15.3846153846154,119.5,3.46330275229358,8.57142857142857
"Zip","11572","NY","""New York-Newark-Jersey City, NY-NJ-PA""",5450,1,17.2222222222222,159,8.78440366972477,8.57142857142857
"Zip","10710","NY","""New York-Newark-Jersey City, NY-NJ-PA""",5453,1,8.27586206896552,149.5,1.97247706422018,8.57142857142857
"Zip","07039","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",5473,1,15.9090909090909,104,2.27064220183486,8.57142857142857
"Zip","10598","NY","""New York-Newark-Jersey City, NY-NJ-PA""",5486,1,15.0684931506849,129,4.79357798165138,8.57142857142857
"Zip","08005","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",5487,1,14.6627565982405,117.5,2.54587155963303,8.57142857142857
"Zip","07026","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",5522,1,14.2857142857143,126,3.30275229357798,8.57142857142857
"Zip","07106","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",5530,1,7.93650793650794,195,5.48165137614679,8.57142857142857
"Zip","11420","NY","""New York-Newark-Jersey City, NY-NJ-PA""",5543,1,7.3394495412844,213,5.91743119266055,8.57142857142857
"Zip","07748","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",5568,1,19.4719471947195,121,6.57110091743119,8.57142857142857
"Zip","07010","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",5573,1,9.61538461538461,142,1.85779816513761,8.57142857142857
"Zip","07719","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",5580,1,11.6279069767442,108.5,0.527522935779816,8.57142857142857
"Zip","11414","NY","""New York-Newark-Jersey City, NY-NJ-PA""",5605,1,11.9205298013245,204.5,8.27981651376147,8.57142857142857
"Zip","11570","NY","""New York-Newark-Jersey City, NY-NJ-PA""",5614,1,16.8674698795181,171,9.08256880733945,8.57142857142857
"Zip","07675","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",5628,1,17.6470588235294,122,5.8256880733945,8.57142857142857
"Zip","11731","NY","""New York-Newark-Jersey City, NY-NJ-PA""",5647,1,15.0943396226415,181,8.87614678899082,8.57142857142857
"Zip","08755","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",5652,1,16.6666666666667,140,7.38532110091743,8.57142857142857
"Zip","11722","NY","""New York-Newark-Jersey City, NY-NJ-PA""",5662,1,10.9090909090909,176.5,6.30733944954128,8.57142857142857
"Zip","07860","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",5670,1,23.2835820895522,148,9.26605504587156,8.57142857142857
"Zip","12553","NY","""New York-Newark-Jersey City, NY-NJ-PA""",5708,1,13.1313131313131,160.5,6.65137614678899,8.57142857142857
"Zip","07424","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",5716,1,14.6892655367232,123.5,3.21100917431193,8.57142857142857
"Zip","07430","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",5742,1,14.2131979695431,122,2.72935779816514,8.57142857142857
