"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Jacksonville","FL","Jacksonville","Duval",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,59900,57500,63450,65000,68000,64900,67950,69900,69900,69900,72700,65600,64000,65000,72900,74900,79900,78840,77500,75950,79200,79000,82899.5,84900,81750,84900,87900,94900,94900,94000,97000,94900,92950,94000,92500,89900,94900,96900,97250,99900,105819,109900,109900,106900,112000,114900
"San Francisco","CA","San Francisco","San Francisco",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892000,898000,899000,899000,984500,950000,899000,919000,949000,948000,899000,915000,949000,989000,1012000,999000,998000,999000,998000,998000,998000,998000,1075000,1099000,1099000,1098500,1095000,1072000,1100000,1150000,1195000,1198500,1192500,1149000,1150000,1149000,1129000,1150000,1150000,1192500,1249500,1250000,1249000,1250000,1233985,1217500,1249000,1195000
"Indianapolis","IN","Indianapolis","Marion",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69900,69900,69900,69900,72900,74900,75000,78900,79900,79900,79900,79900,79990,76900,74900,72900,74900,79900,79900,80000,83000,80000,79900,77270,74949.5,74900,70000,72300,69999.5,74900,79000,80000,79900,74900,70000,69900,68900,68700,64900,64000,60000,63900,64000,65250,67900,67500,66900,65000,67500,67900,67250,69000,74900,74999,79995,83500,85000,85000,85000,89999
"Austin","TX","Austin","Travis",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207475,220948,221996,225250,221150,225000,249990,249990,251969.5,249990,249990,255990,260990,260990,274990,281990,284990,285495,289990,286490,287900,291990,297990,294990,285000,281125,286990,288945,294484,299000,299000,289990,285000,288450,299990,314750,301990,319000,314900,305000,309850,302495,299000,336750,347500,346500,362250,349995,350000,349900,353602.5,357000,369450,365105,359605.5,349945,369950,350000,365000
"Fort Worth","TX","Dallas-Fort Worth","Tarrant",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179450,158710,167350,166250,153500,139500,143450,159900,169999.5,169000,181500,199400,185000,175000,187500,168900,161450,176500,198900,198000,199900,2e+05,212150,199450,179900,189900
"Columbus","OH","Columbus","Franklin",16,87000,89900,90700,92900,89999,89900,87700,89765,89900,84900,74900,69900,60000,69400,72000,74900,77900,79900,79000,78900,72900,62948.5,64948.5,59900,63650,65000,69900,73200,79900,79900,79000,74000,71000,74900,73000,78800,79000,79900,82900,84900,89244,89600,89500,85250,86450,84900,82900,84900,83000,84900,85000,89000,90500,98879,98950,94900,89900,89900,86900,84000,85000,88750,93700,95000,99900,1e+05,100500,99900,99900,97000,96000,92950,94900,99000,109900,114900,109900,109900,110000,110000,114900,118900,119900,114900,109000,111950,114949.5,120250,128000,129900,129900,130000,132700
"Memphis","TN","Memphis","Shelby",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56900,50000,49900,47500,45000,47000,46250,46650,47500,49900,47000,45000,45000,45000
"Charlotte","NC","Charlotte","Mecklenburg",18,120000,122250,120250,124900,124900,125000,122825,112900,128900,116500,109500,108000,105879,105000,104900,104900,1e+05,1e+05,99900,99715,93800,94900,1e+05,1e+05,108700,109700,109900,1e+05,98250,98250,97500,97500,97000,99000,113900,115000,118200,120000,124900,128900,122500,124450,121500,119900,125990,129900,119900,118777,117900,114900,118000,120000,125500,126950,127000,125000,122250,121900,115000,114900,115000,118500,124000,135000,139900,140000,153000,152000,149950,157900,158450,159700,158450,171450,169900,168500,170000,175000,169900,165000,167900,167900,164900,164900,175000,160000,175000,184900,179900,175000,175000,184900,179950
"El Paso","TX","El Paso","El Paso",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000,90000,86775,85000,86775,85000,85000,84200,82950,84200,85350,86900,91388,95000,95000,96000,90249.5,91250,99385,1e+05,95000,92700,94975,92000,94050,95000,95000,95000,98450,99000,99900,103747.5,99900,98497.5,90000,91000,90500,98995,102250,89975,90000,89925,89900,87500,90000,89470,89500,89500,96000,101900,101000,97000,103000,96000,94500,94750,90000,93250,94500
"Boston","MA","Boston","Suffolk",20,359000,382400,379000,374000,375000,379900,369900,349000,365500,366726,369000,369000,369000,369900,369700,379000,384900,379000,375000,374450,385000,389000,379000,375000,412497.5,424000,419000,419000,417000,419000,399450,399000,399000,419000,444450,449000,459000,489000,479000,489000,479950,489900,499000,499000,489000,489000,489000,499000,499000,549000,489450,490000,499000,479900,499900,519000,517000,524900,542000,569000,575000,599949.5,579000,575000,574808.5,575000,549000,585000,599000,580000,580000,588202.5,625000,629450,625000,659000,649000,639900,649450,684000,689000,675000,689000,674900,649000,699000,739000,719000,739000,729000,729000,795000,792450
"Seattle","WA","Seattle","King",21,349950,350000,340000,339500,339000,348500,345000,336250,339950,329950,325000,319000,309950,305000,299950,285000,275500,274950,275000,289000,284950,259500,274925,266950,254850,265000,270000,285000,287500,299900,299000,289900,299000,295000,329500,330000,339900,349000,350000,350000,365000,379000,375000,379064,377000,379314,361875,355000,359000,369900,375000,380000,375000,379400,385000,379000,390000,389000,375000,362000,399950,4e+05,409000,420000,425000,428875,439000,435000,445000,449950,459975,470000,475000,479000,480000,499000,499988,499000,499000,499950,525000,525000,525450,539950,535000,546500,550000,559500,569000,575000,595000,576000,565000
"Denver","CO","Denver","Denver",22,231000,230000,230000,232000,230000,230000,225000,224900,239900,235000,210000,189900,189500,189000,190000,194500,204900,204400,199900,199000,195900,189000,194000,185000,184800,195000,204000,209450,223947.5,229000,220000,215000,214900,215000,244900,245000,248500,249450,265000,277500,279900,284900,295000,279000,280000,276750,269950,269900,279000,287500,3e+05,3e+05,329000,339900,325000,325000,336900,349950,349750,350000,365750,361990,369900,380000,375000,385000,380000,375000,369000,379900,390000,394975,399000,4e+05,412500,418900,425000,420000,415000,409900,415000,410000,410000,410000,415000,415000,434000,449000,440000,440000,449000,450000,450000
"Washington","DC","Washington","District of Columbia",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000,450000,463500,475000,470000,452500,459900,465000,487000,499900,524900,513000,497000,497000,499990,499000,489000,495000,499995,520000,547500,523500,532124.5,518500,499500,499900,499000,479900,469900,451950,485000,499995,539000,549500,539900,499900,499900,525000,532400,519900,517000,525000,565000,565000,568500,569900,574250,575000,569000,569000,569000,560000,562000,569950,550000,571000,569900,584900,599000,575000,559950,579900
"Nashville","TN","Nashville","Davidson",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222900,225000,229900,239000,230000,230000,234000,235000,239900,241900,250000,259916,264000,279900,274900,273900,275000,269900
"Milwaukee","WI","Milwaukee","Milwaukee",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79900,70000,65000,66900,69900,78500,84900,85000,90000,85000,88000,85000,81950,76475,79700,79900,79900,89900,105400,98900,94900,94900,89900,89900,89900,89900,89900,89900,99999,111250,114700,115900,115000,113000,110000,108999.5,102000,94500,87500,87700,96900,94300,99900,105900,105250,99000,99900
"Portland","OR","Portland","Multnomah",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249000,245000,248000,250000,255500,249900,249900,250000,249900,244950,245000,259000,269900,279925,269900,289977,289900,289000,279900,269900,269450,269000,275000,286500,291250,299950,3e+05,309900,309990,308750,310000,320000,328500,325000,315500,325000,336900,349000,349000,350000,350000,349900,350000,359900,364900,365000,360000,369900,374900,391000,390000,395000,395000,395000,395000
"Oklahoma City","OK","Oklahoma City","Oklahoma",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75250,77250,75000,75000,79000,75000,74900,75000,75000,74900,74900,74900,72500,74900,71300,74900,74900,79925,80000,80000,79900,79500,78000,77900,79900,79999,84900,84900,84999,86000,86000,82745,86000,86000,89900,89000,85000,90000,90000,90000,93200,98200,99900,99000,99000,1e+05,99000,1e+05,99900,98950,97450,95602.5,94949.5,95000,92000,92499.5,89900,94700
"Omaha","NE","Omaha","Douglas",28,105000,107975,109250,107500,110000,105000,109000,105500,105000,105000,104900,99500,99000,99900,1e+05,104900,105000,105000,106900,105000,99995,89805.5,1e+05,99900,99250,97700,99950,109900,111500,108500,105000,1e+05,99900,99000,103000,97250,95000,95450,98750,105000,110000,104450,1e+05,99000,104900,1e+05,99900,103000,1e+05,105000,105000,105700,110000,107000,105000,105000,105000,98250,97000,95000,95500,1e+05,109500,110000,125000,114900,115000,119900,120000,120000,119900,115000,110000,114500,115000,125000,130000,132500,132500,127500,125000,124900,124900,119900,115000,124950,128000,132725,145000,150450,149900,139900,147700
"Albuquerque","NM","Albuquerque","Bernalillo",29,158700,158000,155000,155000,154900,154900,154900,154900,154500,147900,145000,143621,142950,140000,140000,139900,139900,139500,135000,135000,134999,134000,134000,129900,132000,129850,128995,128745,125000,128495,126500,127700,127000,128000,130000,134000,129950,130000,134250,135000,135000,136000,139000,138900,135000,135000,134900,133900,134999,132250,135995,139000,139995,144900,145000,145000,145750,139900,139900,143000,142950,143425,145000,145000,147500,149900,149000,146497.5,145000,144900,143000,144000,144900,149500,149896,150000,150000,150000,150000,149900,147000,148200,148700,144900,143700,145000,145000,147250,149900,149900,154250,155000,155000
"Fresno","CA","Fresno","Fresno",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94000,95000,97000,97750,99900,105000,95500,1e+05,109900,110000,109900,110000,103000,110000,110000,117900,119999.5,123950,119950,109000,119000,122375,122000,124500,125000,125000,129500,127000,129700,135000,135999,134900,129995,126750,125000,129972.5,131450,129997.5,130000,130000,132950,133725,139999.5,145000,144900,145000,145000
"Sacramento","CA","Sacramento","Sacramento",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209900,215000,224975,219900,224950,224950,224900,229250,225000,229000,224900,220000,225888,239450,250000,249500,249000,249000,239949.5,241000
"Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330000,335000,339900,344994.5,339900,332450,340000,350000,349900,352500,359900,355000,349000,350000,359000,369450,369500,375000,379900,375000,379500,391250,389000,389000,389450,385000,385000,390000,399900,399900,399900,419700,420000,432500,429000,425000,425000,415000,406950,432000,435000,425000,434950,439450,433000,445000,430500
"Kansas City","MO","Kansas City","Jackson",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97950,99950,98900,95000,95000,99900,1e+05,90000,89000,85000,99000,1e+05,1e+05,99900,99700,102000,1e+05
"Virginia Beach","VA","Virginia Beach","Virginia Beach City",34,169500,169000,167900,173900,173700,172000,170000,169900,172000,172000,170000,169000,165750,166900,164900,160000,164900,162200,159900,159900,159900,155900,159900,155000,155000,153900,150000,149900,149900,149950,149900,149350,134500,136950,147000,149700,149000,148500,153700,157000,159000,154999.5,155000,154900,155000,157900,160000,160000,158750,165000,164900,162900,165000,165000,162500,164450,160000,159900,155000,159000,161950,170000,174900,170000,174900,175000,170625,170000,168500,169000,169949.5,165000,169000,169500,168900,166950,169000,177750,175000,170000,169500,169500,165000,164000,164000,169900,169900,169900,179700,160000,154900,158350,155000
"Colorado Springs","CO","Colorado Springs","El Paso",35,136500,137000,135000,137900,135000,135000,135000,138450,139999.5,129999,125000,121500,119900,118950,116500,116200,119900,120000,121500,120000,116700,114200,109000,1e+05,104900,1e+05,110450,105450,109999.5,104245,113900,118900,115000,124900,140000,144900,149700,145000,142307,143325,144900,144900,146450,144700,140000,142500,139900,139975,144200,145000,151000,150000,155000,155000,154993.5,155000,155000,149900,150000,155000,157500,157900,161900,160000,165000,169900,169900,165000,165000,167400,165000,164900,170750,174900,175000,178200,175000,175000,179000,179000,179000,179900,178450,179995,186600,189900,195000,193000,194995,191000,2e+05,206250,205000
"Atlanta","GA","Atlanta","Fulton",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176500,175000,175000,175000,179500,181100,175300,179900,173500,166000,165000,179900,184900,2e+05,194900,199900,190000,189000,185250,184561,174900,170000,175000,179900,184900,189900,190950,197000,195000,205000,212000,214250,206500,2e+05,199500,208500,217000,227500,230000,227500,225000,225000,229000,235000,234900,229950,234900,239000,266750,279900,275000,272450,275000,284600,279000
"Miami","FL","Miami-Fort Lauderdale","Miami-Dade",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444950,439997.5,445000,445000,439000,435000,445000,439000,449000,449000,450000,459000,467900,469000,469000,469000,480000,475900,465000,460000,483400,495000,498000,499000,5e+05,505947,511750,515000,499945,5e+05,5e+05,499000,499000,495000,495000,495000,490000,495000,499000,497000,495000,495000,495000,495000,495950,499000,499000
"Oakland","CA","San Francisco","Alameda",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349888,328000,315000,338000,349000,362000,375000,390000,389000,385000,388000,379900,358000,329900,315000,336475,379000,388500,408000,429900,439000,439000,449500,429900,399000,369900,368000,399949.5,449000,477000,499000,489000,479000,460000,479000,499000,499000,487000,499000,499000,514950,529000,549000,548000,529000,535000,499995
"Tulsa","OK","Tulsa","Tulsa",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74000,78000,75000,78450,75000,75000,77100,74000,73900,71200,64700,67625,69950,69950,74700,73000,74750,75000,75000,71500,67750,65500,65500,64900,64900,69500,68000,65500,64500,72500,79900,87250,89900,84000,79950,79000,75750,78450,76500,85500,85800,95000,83700,81250,88250,77450,79950
"Cleveland","OH","Cleveland","Cuyahoga",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52950,54400,59500,59500,60000,62260,64900,65500,64800,59900,59900,55900,55000,55250,55000,55000,56000,60000,59900,57100,57000,58000,57000,58650,55750,49900,49900,52700,60000,65000,69900,69700,64900,63250,63450,60000,59999,58000,58500,62500,64900,63900,66900,72250,76900,78250,80000
"Honolulu","HI","Urban Honolulu","Honolulu",41,475000,465000,465000,449750,429000,436387.5,458000,464500,475000,455000,420000,429000,430000,420000,425500,419250,425000,429000,440000,450000,439500,445250,438000,435000,435000,440000,458000,462000,465000,464500,456500,458000,465000,475000,480000,475000,475000,475000,478000,485000,489500,438000,499000,508500,509000,498500,510000,521250,507000,525000,525000,499000,515000,520000,5e+05,518444,520000,529000,539000,575000,582450,586500,599000,599950,610000,590000,585000,598000,599000,6e+05,606500,610000,599000,550000,6e+05,599900,596500,625000,625000,642000,650000,649000,646500,649950,635000,625000,624950,628000,6e+05,623000,609000,616500,625500
"Minneapolis","MN","Minneapolis-St Paul","Hennepin",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179900,175250,174900,189900,184900,194900,194900,193100,189900,185000,184900,179900,179900,169950,169900,172700,189900,199900,2e+05,209900,214999.5,214900,204900,199900,194900,198750,192000,198000,209000,219000,209900,205000,205000,209900,214900,214000,213950,203900,209945,229900,239900,239900,239900,239900,239900,250000,259900
"Baton Rouge","LA","Baton Rouge","East Baton Rouge",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119900,119900,123900,119950,119500,115000,116950,117000,117000,117900,115450,117000,110000,106500,106500,109900,110000,109825,108750,112500,102450,105000,1e+05,105000,105000,111000,114500,114500,110000,116700,116950,124500,128000,123000,120500,120500,121000,116750,123000,118750,140000,139950,132500,128000,131500,128950,122500,123700,131400,126950,135000,142499.5,134000,124500,130950,139900,139900,139900,139700
"Arlington","TX","Dallas-Fort Worth","Tarrant",44,,,,,,,,,,,,,,,,,,,,,,,,64950,61000,69900,67500,64900,66560,68900,60000,60000,60000,59900,66000,69900,69975,67697.5,69150,69900,69950,69900,69500,69000,72500,78000,79000,77900,77450,75000,77500,77000,74749.5,76700,73500,79400,75950,74950,70500,79900,79700,75500,79900,79950,79900,79900,81497.5,79900,85000,85000,86000,88950,89900,89700,90000,89950,89900,89900,89950,99000,95000,98200,95000,96500,98000,97000,1e+05,99900,106200,111500,115000,119450,120000
"Wichita","KS","Wichita","Sedgwick",45,72000,72000,69900,72900,73500,73450,72000,72900,72000,69900,69900,66950,64900,64900,65000,65000,67700,65000,64900,64900,60000,60000,61900,60000,59900,59900,59900,59900,64000,65000,64900,64900,63000,64900,69900,69900,67900,69900,68000,69900,69900,69700,68500,65000,65000,65000,66000,65000,69000,69000,67000,68000,69900,67500,69250,69900,69900,66000,65000,65000,65950,67400,68000,67500,65000,65000,65000,65600,65000,65000,66950,65000,64950,65000,65000,67750,68500,70250,69900,69900,73250,69900,72500,72900,72194,69900,69900,72700,74000,75000,74900,75000,75000
"Tampa","FL","Tampa","Hillsborough",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167250,179900,178000,174900,175000,189000,192900,184900,186500,190000,199638.5,193950,197750,199900
"Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349900,319900,349000,340000,349000,349900,350000,355750,369900,372000,369900,359900,373000,390000,372500,383500,384900,387000,399997.5,397949.5,389000,389000,399000,399999,402450,404900,415000,415000,415000,429999,420000,422500,420000,419900,407500,418000,414445,412000,412000,419995,419995,422450,423700,424500,439000,438900,449000
"Aurora","CO","Denver","Arapahoe",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144450,146900,152750,159900,158900,160000,164900,170000,167700,174900,169925,164925,168000,165000,165000,178500,180000,190600,199000,199900,210000,215000,219500,214999.5,215000,225000,223900,219500,234900,232650,225000,226750,230000,225000,235000,235000,229000,229900,229900,235000,247500,245000,240000,249900,258500,258000,259900
"Saint Louis","MO","St. Louis","Saint Louis City",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179900,186200,169900,182400,186200,174166.5,175000,171666.5,173333,170000,169900,169500,169700,169700,169950,169900,174900,170000,172900,186150,2e+05,2e+05,209900,209900,209900,217500,214900,205449.5,202450,199000,225000,225000,225000
"Corpus Christi","TX","Corpus Christi","Nueces",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185476,185952,169900,175000,175000,175000,185000,190475,190950,187500,177000,190000,198085,195635,195000,199900,198950,202450,199900,207450,188000,184900,187900,179950,187900,186400,199500,199900,199000,199900,199900,174300
"Cincinnati","OH","Cincinnati","Hamilton",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94900,94900,94900,94950,99250,99999,99500,96250,92500,90000,90000,89900,89500,89000,85000,94000,99500,103400,104500,99500,95000,94900,95000,95000,89900,89900,92500,93000,99500,104900,104950,106900,104900,99900,98900,99700,95000,99900,104900,111900,114900,114900,112000,108200,105000,110000,114900,112000,109900,110000,118750,125000,135000,139900,139900,139900,130000,129900
"Pittsburgh","PA","Pittsburgh","Allegheny",52,,,,,,,,,,,,,,,,,,,,,,,,,,,111250,109500,104900,99900,99900,99000,89950,89900,101500,110000,112000,115000,119900,118900,116700,120500,120000,118950,119950,125000,120000,119250,119900,121500,129000,129000,130000,138250,129000,126000,115000,119900,114900,115000,124900,133450,136725,145450,148200,142000,139500,139000,139000,135000,135000,134900,126950,134500,139024,146950,143250,144900,139900,139024,139900,135000,139900,149900,150000,150000,158250,161000,160000,167200,163300,159950,164950
"Riverside","CA","Riverside","Riverside",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199900,2e+05,215000,209000,214900,215000,225000,218250,224949.5,228500,222400,236000,236000,239900,239900,242450,249000,242500,239000,245000,248900,253450,257000,256950,250000,245000,255000,255000,259900,260000,277000,279949,279000,264794,262498,270000,275000,289000,294949.5,299900,290000,299945,299450,299450
"Marietta","GA","Atlanta","Cobb",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107900,104450,109450,1e+05,105000,107350,108000,110000,112500,119900,119000,115000,116000,116450,114900,110000,105000,114900,120500,125000,122000,122650,120000,117900,121000,120000,123600,125000,125000,129950,125000,129900,130000,135000,135000,135000,134950,135000,135000,136000,135000,139950,150000,150000,149900,149900,150000,159950,159950
"Anchorage","AK","Anchorage","Anchorage",55,169950,175000,175000,174900,169900,169500,167500,169000,169000,165350,159900,159900,155000,160000,165000,169450,169900,169900,173450,174450,171000,159900,168200,169900,169000,163700,164900,169000,165000,165000,163000,165000,165000,175000,2e+05,195000,199900,194500,185000,190000,184900,174950,182500,180000,194500,189900,184900,174900,168450,175000,180800,182000,189900,189900,183000,179900,179900,179900,178950,184995,182497.5,182000,185000,189500,190000,190000,194950,189000,189250,189900,191750,190000,189000,189000,190000,189900,189450,187450,185000,184900,189000,189000,188900,189000,185000,185000,184900,179900,179900,181463,179900,182000,182750
