"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Seattle","WA","Seattle","King",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569000,575000,559000,599250,629000,625000,625000,629000,619999.5,625000,629950,599950,599000,599000,599000,636375,660000,629950,659725,654750,640000,635000,649950,629000,630000,630000,649950,650000,689950,699975,698500,682500,675000,699000,720000,725000,754975,750000,779000,795000,799000,799000,799000,765000,775000,759000,749950,742500,745000,784000,804975,849950,825000,849500,849997.5,848000,814580,839000
"Denver","CO","Denver","Denver",21,425000,425000,429950,420000,416000,4e+05,429000,422450,439000,410000,367000,329250,310000,310000,309900,329700,368000,366000,369900,359000,369900,357000,350000,342500,349000,369900,425000,435000,406000,409462.5,399900,424000,435000,462450,465000,460000,459900,450000,469450,449925,488500,499950,489999,499000,519950,515000,499000,489450,522450,539450,549000,585000,6e+05,637000,588500,588000,580000,554900,570000,589900,582450,599000,622500,635950,649900,649000,649950,629950,659900,695000,698500,695000,675250,675000,684000,680000,669000,669000,664000,657000,633900,625000,624000,619000,624500,635900,678900,714900,699900,699000,7e+05,679000,666642
"Washington","DC","Washington","District of Columbia",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498000,525000,554750,619900,607500,619000,593000,579000,619900,650000,650000,649950,639950,675000,672000,665000,639900,618500,622449.5,624950,650000,689000,689900,675900,644375,649949.5,649900,649900,599900,625000,634995,689450,699000,724950,729000,719900,699999,749000,749000,735000,722499.5,699900,749225,739500,779250,799900,839000,799000,760000,799000,799000,775000,778000,779000,788250,780000,819950,899000,850000,850000,829000,869500
"Nashville","TN","Nashville","Davidson",23,238400,247150,239900,239900,237000,238045,235400,239900,239900,238850,239900,229900,224900,219000,216900,221900,224900,219900,216731,219307.5,206900,204980.5,203990,196900,199900,199900,199900,224900,229900,229000,224900,229900,229000,234900,252000,246990,244900,249900,260000,269200,275000,274900,269900,274947,279800,284900,284995,276900,281450,299000,309000,3e+05,324400,324900,319900,311802.5,324900,344133.5,326400,348133.5,361000,361100,349900,357200,376000,378000,379900,372900,364550,384900,393900,399900,399900,435000,437450,439500,419900,422700,4e+05,419900,434900,435500,434900,429900,419995,429900,439900,446500,449900,460000,449900,464499.5,459900
"Tucson","AZ","Tucson","Pima",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260000,225200,228150,247900,245400,245000,249000,261415,252054,247400,231900,240000,250900,253080,252900,248220,252500,255965,257420
"Portland","OR","Portland","Multnomah",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394900,395000,395000,415450,399900,399450,399000,379000,389000,417950,435000,439000,430000,419450,424900,417100,409950,399900,399500,449900,464900,447900,443000,449900,484000,474900,454000,475000,475000,475000,459000,449000,479925,510000,539861,550000,550000,539900,524950,512450,519900,522400,546247.5,545000,550000,569000,569000,569000,569000,569900,569000,575000
"Oklahoma City","OK","Oklahoma City","Oklahoma",26,192000,189900,189900,189900,186400,184950,179900,180000,189900,189450,189000,182500,175000,169900,175950,176450,179900,175000,172900,169900,169900,169900,174900,179800,175000,179000,185500,190000,202067,2e+05,194900,193000,187900,189900,211729.5,214333.5,204900,205000,215000,216818.5,220000,224900,216000,215000,217500,218450,217792.5,219945,229900,229000,227900,231000,233500,233990,238000,239990,239700,230000,227500,225000,224995,227990,230790,237679,239900,239000,246800,246800,235000,243500,245000,249900,246990,256413.5,250000,254900,262400,253950,250000,254495,254947.5,252386,248997.5,251204.5,254994.5,249945,254900,257500,254000,250000,269900,269900,277990
"Omaha","NE","Omaha","Douglas",27,219571,225900,234000,239321,239922,240000,239975,239000,235000,229500,225000,218000,210972.5,218000,219950,220000,220157,221107,221950,219900,215000,218000,217000,205000,2e+05,214900,225000,229000,229020,225000,225000,225000,220000,225000,229825,229700,225000,237300,249999,249900,250000,254669.5,255000,254000,255000,255000,259000,259650,259900,263000,264975,263014,275000,274823.5,269925,270000,273793,275000,281690,285000,289900,289700,283950,295000,3e+05,295000,289900,280472,275000,275000,280000,288370,299900,314900,316900,321500,319900,335000,329000,326812.5,332723,329000,329900,335000,337880,337500,335500,349900,339946,342000,331630,339862.5,339923
"Albuquerque","NM","Albuquerque","Bernalillo",28,269900,269900,270000,270000,274900,274950,269900,264900,261900,250000,249900,239900,230000,218000,224900,225000,236250,233450,228850,230000,234000,229994.5,225000,225000,225000,225000,222192.5,220000,225000,220000,225000,225000,220000,225000,249900,242750,241940,249900,252189,255000,265900,265000,267450,268000,269949.5,269000,264950,259900,258118,259000,261945,260395,265000,267495,265000,265000,265000,261990,259000,264990,260000,264900,265000,265000,269900,269949.5,274900,269900,269900,274990,275000,269990,265280,269194.5,278051,275000,284176,286900,287000,285000,285000,276490,274990,269900,269900,269900,270000,280000,284700,288500,285000,283827.5,279900
"Fresno","CA","Fresno","Fresno",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280000,279762.5,275000,281750,289925,291400,290000,293400,299999.5,295000,295245,295665,291250,280725,287000,292490,294950,291845,292595,294900,293200,292850,289900,289000,289900,289900,295000,296499.5,299950,308000,319900,319900,318445,314000,302725,299000,295000,307900,299000,292000,295000,314900,327000,324925,334250,335000,339900
"Sacramento","CA","Sacramento","Sacramento",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244950,245550,254900,254900,276900,278800,284900,268000,271250,275250,275500,270000,254900,226500,260000,272500,294950,302000,299999,310000,299000,299000,299900,299900,3e+05,309975,315000,324900,314000,324900,340000,339000,329950,325000,335000,329000,325002.5,324000,322250,305500,327000,340000,330000,335000,341475,345000,341669.5
"Mesa","AZ","Phoenix","Maricopa",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259900,287660.5,309495,3e+05,308990,316633,317588,310240,314490,315000,313990,314995,314490,310000,314990,320495,334130,328900,325000,300950,306445,322000,326490,338900,326565,326282.5,320729,318950,318745,334000,318745,331000,337247.5,336745,346990,348490,349445,348990,352990,354990,351250,355000,355000,339245,350500,346245,342495
"Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599900,587450,592500,580000,569900,569000,599000,599000,612500,632225,609900,609900,622450,637450,649499.5,629000,620000,669950,689000,675000,675000,675000,685000,677000,695000,692500,699000,699000,699850,709900,719000,750000,749450,699200,709500,699900,720000,727000,725000,720950,759949.5,749700,767000,765000,777000,749900,749949.5
"Kansas City","MO","Kansas City","Jackson",33,207700,207000,217900,216400,215000,216450,215000,214950,220000,214000,214900,205000,199900,205000,2e+05,209900,209950,209950,2e+05,199000,199000,198100,189900,189925,185000,189900,189900,194900,193750,189250,181825,179900,164950,175000,199000,189499,189249.5,205000,215000,219900,215000,215000,215000,210000,199900,199000,199700,199000,182700,199000,225000,234000,240000,240000,239900,234900,233400,229885,232900,219900,219900,234950,269900,272425,272950,275000,274900,275000,275000,275000,285000,282155,290000,289900,299000,299250,289950,298337.5,299250,294950,299000,294900,299250,305000,307550,315000,319000,320000,320000,319950,318000,324000,319900
"Virginia Beach","VA","Virginia Beach","Virginia Beach City",34,329900,329949.5,334950,334650,334900,333950,329900,325000,320000,315000,307000,305000,299900,310000,302000,305000,309900,3e+05,299900,3e+05,309900,305000,300450,299900,299000,295000,3e+05,299999.5,299900,295000,299900,299500,299000,299900,329900,333900,329995,332000,339900,349900,339900,339900,349900,344700,345000,332700,329900,339000,340000,339000,340000,349000,357883,340000,345000,349000,349000,339900,345000,345000,349900,349900,350000,359900,360850,359900,350000,360000,360000,359900,354900,350000,350000,354950,360000,370000,370000,379000,374750,359000,359030,355900,355000,359000,349900,349900,350000,369800,365000,364560.5,355000,352750,354900
"Colorado Springs","CO","Colorado Springs","El Paso",35,258000,258900,257950,259500,259900,259900,254900,257000,256000,248350,239900,234500,229900,227000,225000,229000,234900,234900,235000,235995,234500,229900,224900,215000,215000,215000,219900,224900,224888.5,225000,230000,230000,229900,233400,249900,249900,250000,253500,259300,265750,269900,275000,275000,279900,279900,273900,275000,277000,275000,284700,280000,289900,295000,299900,289900,289900,289900,289950,290000,295000,3e+05,308925,306000,319900,319900,319450,319950,318900,319000,314398.5,315850,319700,322150,319700,325000,325000,337500,337500,329000,320000,315000,319900,319000,329950,345000,347000,354000,355000,364900,369900,371999,363277.5,368288
"Atlanta","GA","Atlanta","Fulton",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399450,375000,429900,449999,5e+05,549900,550000,549900,519900,503950,507900,524900,509900,529000,482450,553250,539000,585000,599900,592450,589000,579900,6e+05,617450,649000,619900,589900,650000,684000,679000,699900,691900,679000,679900,674900
"Miami","FL","Miami-Fort Lauderdale","Miami-Dade",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699000,695000,692500,699000,665000,649000,653500,699000,699500,699000,699000,699000,749000,749999,749000,750000,799000,799900,775000,799900
"Oakland","CA","San Francisco","Alameda",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689000,699000,714888,734500,699500,699000,695000,7e+05,749000,7e+05,649900,604000,649000,749888,799000,799000,799000,818525,848000,828575,816400,799000,750000,699925,750000,826500,826500,809500,799000,799000,799000,785000
"Tulsa","OK","Tulsa","Tulsa",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323000,323950,321000,309900,312400,309900,299950,304900,309500,309000,319500,310662.5,309900,307425,315000,317500,329975,332425,323950,310000,329900
"Cleveland","OH","Cleveland","Cuyahoga",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44900,44900,41900,44000,44700,44900,44900,44500,43900,42900,40450,40000,39000,35000,39900,39000,35000,35000,35000,35000,38000,37000,39000,39900,38950,35000,36950,35000,35000,37500,39500,40000,42000,44000,44000,44450,44000,44900,42500,41750,42000,40000,44250,45000,49900,50000,55000
"Honolulu","HI","Urban Honolulu","Honolulu",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492500,1418000,1398000,1386500,1399000,1379000,1385000,1388000,1411000,1475000,1490000,1555000,1560000,1488000,1475000,1500000,1619499.5,1425000
"Minneapolis","MN","Minneapolis-St Paul","Hennepin",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317200,329000,326950,317000,315000,314950,317450,289700,279950,279950,265000,269900,289950,290500,309000,309900,306000,309900,296000,299900,299900,299900,299000,294900,280000,3e+05,350000,328858,349900,349900,349900,329900
"Arlington","TX","Dallas-Fort Worth","Tarrant",43,159900,164900,164900,160000,160075,162950,161250,165000,169900,162900,157000,149900,149900,149900,153900,157250,156500,158725,155000,155000,155000,154900,149900,149450,145000,148000,150000,150000,155000,161000,160000,159900,159000,160000,175000,179262.5,179900,182495,184900,185275,192495,195000,199900,191803,192900,195000,192750,199825,199750,198000,205000,214900,215000,210000,219900,230000,228500,229850,231990,243445,235999,249900,254950,250000,251990,244900,239700,239900,245000,249945,249945,240769,249900,237950,245000,250000,249900,245000,239999.5,239900,239900,242450,249900,249900,251000,253000,265000,268750,280000,280000,280000,279000,285000
"Raleigh","NC","Raleigh","Wake",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422136,443990,406445,394490,431490,409990,438490,445240,437990,418500,418012.5,428740,456990,484490,473884,535995,524995,525000
"Wichita","KS","Wichita","Sedgwick",45,189825,185000,169900,169500,175955,184850,182000,180000,179500,179900,175051,164900,160000,159900,159900,159900,173900,173900,169950,165500,164800,165000,165000,160000,159900,164900,168900,169900,178900,175000,175000,169900,169900,168800,169900,169000,169900,169900,169900,173900,177900,185000,187000,170000,175000,179250,178000,175000,179900,177629,177314.5,182900,189000,184900,179900,179000,179000,177900,175000,175000,174900,175000,179900,184900,199000,199900,196900,197200,199900,197500,195900,189950,191000,191000,193900,205497.5,199500,207000,209450,2e+05,199500,199999,209900,210000,219634,211000,220000,224000,220000,221605,215000,215000,214900
"Tampa","FL","Tampa","Hillsborough",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308885,317990,312990,309000,316945,320990,320495,344750,340000,339000,329990,319000,315000,319877,326267,330000,329800,333310,325000,349000,349000,349950,350000,359000,349500,349900,351000,355642.5,357990,357000,359900,365000,389000,379900,374807.5,391900,389900,372990,377000,399000,399000,399900,4e+05,392015,384000,395265,389900,384995,369700,377000,390290,417000,425000,419900,399000,407910,400695,411990
"Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516500,519000,519000,525000,532400,535700,539000,550000,549000,549450,549000,549000,572500,567500,599000,585000,579450,560000,599000,615444,629900,639000,632500,625000,625000,622500,599950,619950,648450,639950,635000,639900,649900,650000,669900,650000,639950,639900,619000,649900,659900,685000,679000,675000,649900,669000,650000
"Santa Ana","CA","Los Angeles-Long Beach-Anaheim","Orange",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469900,474900,479450,479900,472000,510000,499000,522000,517000,519000,517000,499000,511500,499900,499900,499900,539000,549950,569450,554500,559000,568900,579394,582450,579394,584450,587000,589000,595000,595000,589384,599900,599880,590000,598187,598187,598593.5,599450,592450,599000,615000,599000,599000,609950,599900,614900,612450
"Aurora","CO","Denver","Arapahoe",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324648,319950,325000,326100,333750,338600,344375,354000,358500,362925,366694.5,380035,385120,378064,391815.5,416950,414900,409975,413949,408975,399125,4e+05,4e+05,409975,399588,4e+05,407200,417950,415000,429900,451500,433924,432050,424900,415295,414900,417450,414997.5,425000,424925,434950,449000,439000,439900,439900,449900,439900,449950
"Corpus Christi","TX","Corpus Christi","Nueces",50,215400,215400,219500,219900,219000,214900,209900,208950,205000,205000,204900,199900,199900,198500,198500,194900,199800,204900,199900,199000,207000,207750,208500,209900,209900,209900,209900,215000,214900,219900,224900,219900,225000,239000,244900,239900,230000,245000,229900,239450,239900,249900,249900,249900,254900,250000,249000,247700,257500,257900,258008,259900,259000,259900,257450,249900,259000,252000,252500,250000,253200,249990,239900,246900,246900,249250,249900,259900,259000,259000,259000,254990,259900,255000,264990,269900,269000,275000,279900,275000,279900,274950,264900,262400,250875,259900,263950,269900,269900,269450,270159.5,273900,269900
"Pittsburgh","PA","Pittsburgh","Allegheny",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249000,249450,249450,235000,234750,229900,239900,225000,189000,219000,229900,244900,282450,289900,289950,274900,249900,249000,240000,249900,243750,249000,240000,269950,299900,299250,289000,273700,261950,239900,244500,244900,227000,222000,239000,258943.5,269900,269900,273900,262500,239900,250000
"Riverside","CA","Riverside","Riverside",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375000,375000,385000,379900,385000,398000,385000,390000,4e+05,399999,414400,410000,401450,403950,405000,424950,426990,429000,429900,437400,435000,429900,432987.5,438000,429900,429500,429900,434000,429900,438500,439900,436800,439500,445000,443870,449800,440000,439974,438500,440000,450000,469000,469000,469900,475000,479000,480000
