"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Taos","NM","Taos","Taos",5266,360000,349750,350000,356000,352500,361000,356000,355000,367000,365000,358000,339000,339900,359000,365000,359000,349750,349000,349500,359000,359000,349000,338250,347000,325000,299850,329000,330000,3e+05,328000,325500,324000,331000,329000,310000,299000,299000,299000,297000,299000,310000,320000,310000,320000,335000,319500,299000,299000,294000,311000,310500,305000,310000,325000,349000,328500,339000,350000,362000,379000,365000,369000,375000,370000,374500,395000,370000,375000,379000,375000,375000,350000,365000,375000,369500,389000,389000,375000,367000,369500,389000,389000,389000,365000,389000,389000,384500,389000,387000,393000,397700,377000,392200
"Portland","MI","Ionia","Ionia",5267,149900,149900,149900,159900,149900,149900,149900,147400,139900,139900,125000,116900,116900,119400,119900,123900,119900,119900,119900,119900,119900,119900,119900,114900,114900,111950,109900,114900,114900,119000,119900,119900,119900,120000,120000,125000,124700,128950,124900,124500,128000,127450,129900,129900,129900,124900,124900,124900,128000,135950,124900,128000,141950,145000,139900,134900,139900,137400,139900,134900,129900,123400,123900,124950,128400,132450,134900,135900,133900,135400,139900,134900,134900,124900,130000,139999.5,139900,133400,130900,129900,129250,127200,125900,122500,119900,129950,134900,136315,149900,149900,149900,165000,167000
"Conway","NH",,"Carroll",5268,221450,219000,219000,209900,218000,219000,218000,205900,207900,205900,205900,199900,189900,199000,205900,199900,217250,209900,209900,204900,202400,209000,199900,198850,197900,198850,198950,194900,194400,199900,199900,199450,194900,189900,197500,199000,215000,215000,199900,199900,204900,199900,199000,195000,199450,192900,2e+05,2e+05,219900,204000,196000,218450,216000,215000,216000,224900,217000,217000,215000,214950,209500,208424.5,209900,219000,224900,225000,229900,238700,237500,235450,236750,235450,236000,246950,259500,249900,241200,242500,229950,228900,232900,230500,232900,239900,229950,229450,225000,227450,239900,239900,245900,239000,232400
"North Liberty","IA","Iowa City","Johnson",5269,187500,189900,209900,209900,209900,206900,209900,209900,207400,198450,194900,194500,189450,189000,179900,170000,177900,180000,179900,179900,179900,184900,184900,187500,184700,177500,189894,187500,187750,189900,195450,199900,208450,209900,205000,215000,199900,204950,199900,199900,2e+05,204900,209900,217900,240000,249900,252450,252450,247500,229900,226000,229900,224900,224900,225000,229000,225950,234000,227450,239000,240000,249900,249900,259000,254900,239900,239900,234950,235450,227400,239900,250000,272500,277500,244925,256900,250000,254900,264900,269900,279900,287500,287000,3e+05,299900,277500,276250,276250,269950,269900,277500,279900,279900
"Pinehurst","NC","Pinehurst-Southern Pines","Moore",5269,349000,351500,349000,350000,349000,344950,349450,349450,339825,337000,335000,339375,339900,335000,330000,324000,322000,319900,325000,322000,309000,309000,314900,299900,299700,299000,299900,319000,3e+05,299000,289950,289450,294900,296250,295000,295000,295000,299000,299000,3e+05,3e+05,299000,3e+05,328500,329000,325000,315000,306250,3e+05,299000,286000,299250,299900,299950,306250,315000,317950,315000,319700,319500,310000,299900,299500,299999,313450,315000,305000,302450,299499.5,299000,295000,285750,279950,279900,279950,280000,286950,299000,295000,297000,299900,315000,304950,305000,3e+05,299500,299950,303250,303750,305000,315950,325000,328000
"Kimberly","ID","Twin Falls","Twin Falls",5271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229900,217450,215000,219900,219900,209950,234900,244950,255100,249900,229900,249450,250950,259600,257200,244950,210000,219900,224900,247000,248950,259000,259000,288900,299900,249900,264900,257400,273350,290250,298450,293450,285000,279900,269250,277450,250000,258950,267499.5,287450,286450,282450,276200,255900,289900,272500,294000,299000,295000,299450
"Othello","WA","Othello","Adams",5272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184447.5,186997.5,187000,192151,185000,189000,188575.5,201025.5,211000,210450,235499,234000,234749.5,235499
"Perham","MN","Fergus Falls","Otter Tail",5273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173400,179500,175650,189900,189450,196000,195500,196000,189250,192250,184250,198900,199700,199900,204700,219000,219000,235000
"Highland","NY","Kingston","Ulster",5274,229000,220500,246400,223450,248000,225000,222500,249450,265000,259000,249000,249000,281750,255249.5,299000,279000,265000,269900,265000,269000,259900,265000,223500,205900,209500,199900,197000,196450,192900,199800,205000,210000,209000,199900,205000,199998,199999,199998,199000,192950,199450,199999.5,194000,191749,189999,195900,189500,187900,185000,188700,192000,189000,194900,194900,198500,199900,198500,192400,189000,189000,189000,189250,179999,179999,179999,180499.5,184950,181950,189000,189000,189000,179900,179900,182000,179900,179900,189000,185000,180000,182900,180000,179950,179900,186000,190500,195000,195250,197250,197250,215000,207450,199900,198000
"Columbus","KS",,"Cherokee",5274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65500,65250,63000,63000,63000,59999,57000,57000,59999,59999,59949.5,60000,60000,57450,56750,55000,50000,49900,49900,55700,59000,57000,59000,59250,59500,58500,54900
