"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-09-30,6181,"New York","NY","New York","Queens",0,693900,0.00872219799389446,0.0269350303389078,0.143351458230351,0.0869264203345432,0.0309477025990375,"2017-09","2017-Q3",693900,0,"2017-09"
2017-09-30,12447,"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",1,633400,0.00300870942201108,0.0081171414929174,0.071017923571187,0.0994925419678179,0.0101072889006346,"2017-09","2017-Q3",633400,0,"2017-09"
2017-09-30,17426,"Chicago","IL","Chicago","Cook",2,223300,0.00359550561797753,0.0113224637681159,0.0730418068236425,0.0590657951090605,-0.00983589153375064,"2007-02","2007-Q1",247300,-0.097048119692681,"2005-02"
2017-09-30,13271,"Philadelphia","PA","Philadelphia","Philadelphia",3,140300,0.0100791936645068,0.0233406272793581,0.0718105423987777,0.0494825341557739,0.0146580073196345,"2017-09","2017-Q3",140300,0,"2017-09"
2017-09-30,40326,"Phoenix","AZ","Phoenix","Maricopa",4,218600,0.00598251265531523,0.0224508886810103,0.0968389362769694,0.116315652327781,-0.00652960329644836,"2006-07","2006-Q3",245700,-0.11029711029711,"2005-09"
2017-09-30,18959,"Las Vegas","NV","Las Vegas","Clark",5,227000,0.0102358700489542,0.0318181818181818,0.113837095191364,0.132970120401351,-0.01788653590331,"2006-07","2006-Q3",298100,-0.238510566923851,"2004-06"
2017-09-30,54296,"San Diego","CA","San Diego","San Diego",6,586800,0.00427862399452336,0.0173370319001387,0.0792716571638771,0.084028767875312,0.0182745034227922,"2017-09","2017-Q3",586800,0,"2017-09"
2017-09-30,38128,"Dallas","TX","Dallas-Fort Worth","Dallas",7,170800,0.0112492599171107,0.0245950809838032,0.0892857142857143,0.118426914720145,0.0336281545286377,"2017-09","2017-Q3",170800,0,"2017-09"
2017-09-30,33839,"San Jose","CA","San Jose","Santa Clara",8,912300,0.00784357048166151,0.0232166890982503,0.0932294787297783,0.109429135932577,0.0298085423161041,"2017-09","2017-Q3",912300,0,"2017-09"
2017-09-30,25290,"Jacksonville","FL","Jacksonville","Duval",9,154900,0.00388852883992223,0.0137434554973822,0.104062722736992,0.0961090037725669,-0.0103016964762151,"2006-11","2006-Q4",177800,-0.128796400449944,"2005-09"
2017-09-30,20330,"San Francisco","CA","San Francisco","San Francisco",10,1236700,0.00471199935006906,0.0213908159894285,0.109546025479993,0.114538344234258,0.0406457916468406,"2017-09","2017-Q3",1236700,0,"2017-09"
2017-09-30,10221,"Austin","TX","Austin","Travis",11,327000,0.00337526848726603,0.013953488372093,0.0827814569536424,0.0936548753364157,0.0443887371781866,"2017-09","2017-Q3",327000,0,"2017-09"
2017-09-30,17762,"Detroit","MI","Detroit","Wayne",12,47700,0.0460526315789474,0.122352941176471,0.339887640449438,0.0700594146640583,-0.0425742820776253,"2006-01","2006-Q1",78700,-0.393900889453621,
2017-09-30,10920,"Columbus","OH","Columbus","Franklin",13,131700,0.00765110941086458,0.0193498452012384,0.0857378400659522,0.0659449279337889,0.0100222753498524,"2017-09","2017-Q3",131700,0,"2017-09"
2017-09-30,32811,"Memphis","TN","Memphis","Shelby",14,79300,-0.0185643564356436,-0.0185643564356436,0.0285343709468223,0.0380289329075274,-0.00979181142551311,"2007-03","2007-Q1",89800,-0.116926503340757,"2003-08"
2017-09-30,24043,"Charlotte","NC","Charlotte","Mecklenburg",15,190900,0.00898520084566596,0.0268961807423346,0.0952380952380952,0.0736678852001775,0.01718045164729,"2017-09","2017-Q3",190900,0,"2017-09"
2017-09-30,17933,"El Paso","TX","El Paso","El Paso",16,113600,-0.00350877192982456,-0.00175746924428822,0.00620017714791851,-0.00451564132071902,-0.00816021360243802,"2007-12","2007-Q4",123800,-0.0823909531502423,"2006-11"
2017-09-30,44269,"Boston","MA","Boston","Suffolk",17,561400,0.00537249283667622,0.014822848879248,0.0928557523846603,0.095502298017232,0.0463980698494837,"2017-09","2017-Q3",561400,0,"2017-09"
2017-09-30,16037,"Seattle","WA","Seattle","King",18,695600,0.00913970694907877,0.023844568737121,0.146341463414634,0.131468588849798,0.0404264203195279,"2017-09","2017-Q3",695600,0,"2017-09"
2017-09-30,3523,"Baltimore","MD","Baltimore","Baltimore City",19,123000,0.00737100737100737,0.0232945091514143,0.0432569974554707,0.0408188000500807,-0.00551971956618669,"2007-10","2007-Q4",130000,-0.0538461538461538,"2006-11"
2017-09-30,11093,"Denver","CO","Denver","Denver",20,386700,0.00285269709543568,0.00834419817470665,0.0777591973244147,0.112520276951583,0.0552734785282476,"2017-09","2017-Q3",386700,0,"2017-09"
2017-09-30,41568,"Washington","DC","Washington","District of Columbia",21,538700,-0.00166790214974055,-0.00240740740740741,0.0290353390639924,0.0713903291134186,0.0309149580205099,"2017-03","2017-Q1",552600,-0.0251538183134274,"2017-01"
2017-09-30,6118,"Nashville","TN","Nashville","Davidson",22,237800,0.00933786078098472,0.0263271471730686,0.134541984732824,0.106297649947678,0.0422596644615481,"2017-09","2017-Q3",237800,0,"2017-09"
2017-09-30,5976,"Milwaukee","WI","Milwaukee","Milwaukee",23,108900,0.0092678405931418,0.0206185567010309,0.0814299900695134,0.0488372867840543,-0.0203810522675762,"2006-04","2006-Q2",136600,-0.202781844802343,"2004-02"
2017-09-30,7481,"Tucson","AZ","Tucson","Pima",24,167700,0.0078125,0.0169799878714372,0.0840336134453782,0.0598565917040081,-0.0163724651055548,"2006-06","2006-Q2",209900,-0.201048118151501,"2005-04"
2017-09-30,13373,"Portland","OR","Portland","Multnomah",25,409800,-0.00146198830409357,-0.00702689605039981,0.0245,0.111371001457659,0.0323011983544181,"2017-06","2017-Q2",412700,-0.00702689605039981,"2017-02"
2017-09-30,33225,"Oklahoma City","OK","Oklahoma City","Oklahoma",26,133700,0.00526315789473684,0.0284615384615385,0.0300462249614792,0.0353162228015851,0.0218604025085802,"2017-03","2017-Q1",135700,-0.0147383935151069,"2017-02"
2017-09-30,40152,"Omaha","NE","Omaha","Douglas",27,156600,0.00902061855670103,0.0175438596491228,0.0829875518672199,0.0454393535429756,0.016774915535557,"2017-09","2017-Q3",156600,0,"2017-09"
2017-09-30,23429,"Albuquerque","NM","Albuquerque","Bernalillo",28,183400,-0.00650054171180932,-0.033210332103321,0.051605504587156,0.0278036922964211,-0.00842885671119931,"2007-10","2007-Q4",199700,-0.0816224336504757,"2006-08"
2017-09-30,18203,"Fresno","CA","Fresno","Fresno",29,217600,0.00415320719889248,0.0192037470725995,0.0978809283551968,0.101327733397857,-0.012432971526145,"2006-05","2006-Q2",286500,-0.240488656195462,"2004-11"
2017-09-30,20288,"Sacramento","CA","Sacramento","Sacramento",30,308300,0.0052168242582328,0.019510582010582,0.108594030924128,0.152384979116226,0.00259921361395254,"2006-01","2006-Q1",352800,-0.126133786848073,"2005-01"
2017-09-30,19331,"Mesa","AZ","Phoenix","Maricopa",31,226800,0.00487372618520159,0.0165844912595249,0.0667920978363123,0.0967866718963508,0,"2006-04","2006-Q2",245700,-0.0769230769230769,"2005-10"
2017-09-30,46298,"Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",32,559700,0.00340623879526712,0.0126650986068392,0.0626542623884564,0.0843168300517938,0.00790890635786945,"2017-09","2017-Q3",559700,0,"2017-09"
2017-09-30,18795,"Kansas City","MO","Kansas City","Jackson",33,123100,0,0.0032599837000815,0.0732345248474281,0.045172995188143,-0.0254497713559952,"2007-07","2007-Q3",160200,-0.231585518102372,"2000-05"
2017-09-30,41515,"Virginia Beach","VA","Virginia Beach","Virginia Beach City",34,260300,0.00115384615384615,0.00735294117647059,0.0312995245641838,0.0227580148688695,-0.00544239453369211,"2007-05","2007-Q2",276200,-0.05756698044895,"2005-10"
2017-09-30,4172,"Colorado Springs","CO","Colorado Springs","El Paso",35,258500,0.00779727095516569,0.0237623762376238,0.094875052943668,0.0648580331267115,0.0240103168719303,"2017-09","2017-Q3",258500,0,"2017-09"
2017-09-30,37211,"Atlanta","GA","Atlanta","Fulton",36,217300,0.0144724556489262,0.0347619047619048,0.107543323139653,0.133757955306764,0.011302428351168,"2017-09","2017-Q3",217300,0,"2017-09"
2017-09-30,12700,"Miami","FL","Miami-Fort Lauderdale","Miami-Dade",37,306000,0.0099009900990099,0.0217028380634391,0.0275352585627938,0.0936302520657906,-0.015241681529742,"2007-03","2007-Q1",373800,-0.181380417335474,"2005-08"
2017-09-30,13072,"Oakland","CA","San Francisco","Alameda",38,687000,0.00029120559114735,0.0035056967572305,0.0710944808231992,0.151189109706283,0.0280839428136697,"2017-09","2017-Q3",687000,0,"2017-09"
2017-09-30,20859,"Tulsa","OK","Tulsa","Tulsa",39,111200,0.0009000900090009,-0.00536672629695885,0.0229990800367985,0.0313412238354709,0.0190242419059699,"2017-04","2017-Q2",114300,-0.0271216097987752,"2017-03"
2017-09-30,24115,"Cleveland","OH","Cleveland","Cuyahoga",40,59300,0.00508474576271186,0.0259515570934256,0.116760828625235,0.0278099792894611,-0.0280300290526468,"2006-03","2006-Q1",85800,-0.308857808857809,"1997-10"
2017-09-30,18615,"Honolulu","HI","Urban Honolulu","Honolulu",41,672400,-0.000891530460624071,0.00134028294862249,0.0424806201550388,0.053073306174704,0.0197050106002443,"2017-08","2017-Q3",673000,-0.000891530460624071,"2017-07"
2017-09-30,5983,"Minneapolis","MN","Minneapolis-St Paul","Hennepin",42,237900,0.00549450549450549,0.00252844500632111,0.0563943161634103,0.0780241199698357,0.0122635701431564,"2017-09","2017-Q3",237900,0,"2017-09"
2017-09-30,44055,"Baton Rouge","LA","Baton Rouge","East Baton Rouge",43,163300,0.0086473131562693,0.0251098556183302,0.0828912466843501,0.0415890173252771,0.022440029230369,"2017-09","2017-Q3",163300,0,"2017-09"
2017-09-30,19594,"New Orleans","LA","New Orleans","Orleans",44,172000,0.00998238402818555,0.0183540556542333,-0.00807381776239908,0.0566156866601217,,"2017-02","2017-Q1",174500,-0.0143266475644699,"2016-08"
2017-09-30,50763,"Arlington","TX","Dallas-Fort Worth","Tarrant",45,182400,0.00385250412768299,0.0116472545757072,0.076741440377804,0.083227496095811,0.0307028909687135,"2017-09","2017-Q3",182400,0,"2017-09"
2017-09-30,54047,"Raleigh","NC","Raleigh","Wake",46,224200,0.00313199105145414,0.00945520036019811,0.0506091846298032,0.052609355879514,0.0187452414365608,"2017-09","2017-Q3",224200,0,"2017-09"
2017-09-30,7929,"Wichita","KS","Wichita","Sedgwick",47,121800,-0.00733496332518337,-0.00163934426229508,0.0527225583405359,0.0400222777017492,0.021563150924883,"2017-07","2017-Q3",122800,-0.00814332247557003,"2017-06"
2017-09-30,41176,"Tampa","FL","Tampa","Hillsborough",48,188000,0.00588550026752274,0.0195227765726681,0.128451380552221,0.130974539670518,-0.00251796652543523,"2006-10","2006-Q4",206300,-0.0887057682985943,"2006-01"
2017-09-30,16764,"Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange",49,572300,0.00210120819471196,0.00845814977973568,0.0487447315374748,0.0908552012723445,-0.000453175606320633,"2006-07","2006-Q3",612700,-0.0659376530112616,"2005-09"
2017-09-30,47568,"Santa Ana","CA","Los Angeles-Long Beach-Anaheim","Orange",50,520500,0.00405092592592593,0.0142244738893219,0.0932577189666037,0.099788792799516,-0.00906089007087452,"2007-01","2007-Q1",614800,-0.153383214053351,"2005-06"
2017-09-30,16846,"Aurora","CO","Denver","Arapahoe",51,290900,0.00657439446366782,0.0160670625218302,0.091966966966967,0.134914245930417,0.0505231550937477,"2017-09","2017-Q3",290900,0,"2017-09"
2017-09-30,6891,"Saint Louis","MO","St. Louis","Saint Louis City",52,131300,0.0495603517186251,0.0887230514096186,0.182882882882883,0.0716421880180256,0.00509014352390702,"2007-04","2007-Q2",131800,-0.00379362670713202,"2007-03"
2017-09-30,4099,"Cincinnati","OH","Cincinnati","Hamilton",53,126400,0.00636942675159236,0.0168946098149638,0.0711864406779661,0.0481810820744384,0.00437563888511083,"2017-09","2017-Q3",126400,0,"2017-09"
2017-09-30,26529,"Pittsburgh","PA","Pittsburgh","Allegheny",54,126200,0.0128410914927769,0.0285248573757131,0.0613961312026913,0.0827612393814869,0.0482221046100995,"2017-09","2017-Q3",126200,0,"2017-09"
2017-09-30,47401,"Riverside","CA","Riverside","Riverside",55,353400,-0.00197684269980232,0,0.0539815090963316,0.113446354846104,-0.00937355940108175,"2006-08","2006-Q3",419400,-0.157367668097282,"2005-06"
2017-09-30,12562,"Marietta","GA","Atlanta","Cobb",56,260100,0.00308522946394138,0.0140350877192982,0.0509090909090909,0.0783235757299965,0.0171162262761473,"2017-09","2017-Q3",260100,0,"2017-09"
2017-09-30,23482,"Anchorage","AK","Anchorage","Anchorage",57,295800,0.00101522842639594,0.00203252032520325,0.0137080191912269,0.0245646691021126,-0.00207219673953229,"2007-09","2007-Q3",302000,-0.0205298013245033,"2006-09"
2017-09-30,3506,"Bakersfield","CA","Bakersfield","Kern",58,218700,-0.000457038391224863,-0.00545702592087312,0.030631479736098,0.0894486968624106,-0.0179021751422894,"2006-05","2006-Q2",312500,-0.30016,"2004-11"
2017-09-30,20313,"Saint Paul","MN","Minneapolis-St Paul","Ramsey",59,197900,0.00507872016251905,0.0216830149716056,0.0897577092511013,0.0893594790847163,0.00509173065578028,"2006-05","2006-Q2",203200,-0.0260826771653543,"2005-11"
2017-09-30,34303,"Toledo","OH","Toledo","Lucas",60,62900,0.00801282051282051,0.00963081861958266,0.0642978003384095,0.0302206999164361,-0.0242479785624299,"2006-04","2006-Q2",84800,-0.258254716981132,"1999-05"
2017-09-30,7081,"Silver Spring","MD","Washington","Montgomery",61,388800,0.00180365885081165,0.00335483870967742,0.019669551534225,0.0339027126644487,-0.0113242781940592,"2007-04","2007-Q2",447800,-0.131755247878517,"2005-04"
2017-09-30,25574,"Lexington","KY","Lexington","Fayette",62,168500,0.00898203592814371,0.0181268882175227,0.0584170854271357,0.038347920276308,0.0189206169927392,"2017-09","2017-Q3",168500,0,"2017-09"
2017-09-30,12970,"Newark","NJ","New York","Essex",63,225700,-0.000442869796279894,-0.0216731686172518,0.00133096716947649,0.0507638691101537,-0.0304850221576921,"2007-04","2007-Q2",314200,-0.281667727562062,"2004-10"
2017-09-30,47945,"Tallahassee","FL","Tallahassee","Leon",64,169000,0.00475624256837099,0.015015015015015,0.0451453308596166,0.0363046789922008,-0.0113837402144519,"2006-11","2006-Q4",193100,-0.124805800103573,"2005-06"
2017-09-30,7266,"Stockton","CA","Stockton","San Joaquin",65,267600,0.00828937452901281,0.0316114109483423,0.12248322147651,0.149731358784881,-0.0132228892881353,"2006-03","2006-Q1",376500,-0.289243027888446,"2004-09"
2017-09-30,53915,"Plano","TX","Dallas-Fort Worth","Collin",66,330900,0.00485879137564531,0.00914913083257091,0.0719144800777454,0.0981493357620165,0.0457264919654543,"2017-09","2017-Q3",330900,0,"2017-09"
2017-09-30,17384,"Chandler","AZ","Phoenix","Maricopa",67,283400,0.00460829493087558,0.0135908440629471,0.0558867362146051,0.0756598298865623,-0.000597888059864271,"2006-03","2006-Q1",314600,-0.0991735537190083,"2005-08"
2017-09-30,12455,"Louisville","KY","Louisville/Jefferson County","Jefferson",68,119400,0.00759493670886076,0.0213857998289136,0.0364583333333333,0.0448095748771316,0.021840061899288,"2017-09","2017-Q3",119400,0,"2017-09"
2017-09-30,11867,"Henderson","NV","Las Vegas","Clark",69,282600,0.00497866287339972,0.0150862068965517,0.0720789074355083,0.116341090475702,-0.0122901841361653,"2006-04","2006-Q2",356300,-0.206848161661521,"2004-06"
2017-09-30,25934,"Modesto","CA","Modesto","Stanislaus",70,265700,0.00188536953242836,0.0118050266565118,0.0898277276456112,0.143495393809501,-0.0087131257939097,"2006-04","2006-Q2",349700,-0.240205890763512,"2004-10"
2017-09-30,32900,"Mobile","AL","Mobile","Mobile",71,110700,0.000904159132007233,0,0.025949953660797,0.0246706790237912,-0.0118380733542144,"2007-12","2007-Q4",127300,-0.130400628436764,"2006-02"
2017-09-30,25320,"Jersey City","NJ","New York","Hudson",72,408000,0.0099009900990099,0.0397553516819572,0.247324977071232,0.113917800876926,0.0126793927917044,"2017-09","2017-Q3",408000,0,"2017-09"
2017-09-30,53060,"Lubbock","TX","Lubbock","Lubbock",73,121600,-0.000821692686935086,0.00247320692497939,0.0348936170212766,0.0438856163680548,0.0208777261421529,"2017-08","2017-Q3",121700,-0.000821692686935086,"2017-07"
2017-09-30,18298,"Glendale","AZ","Phoenix","Maricopa",74,218200,0.00599354541263255,0.0196261682242991,0.0877367896311067,0.111016134096116,-0.0078953497288401,"2006-05","2006-Q2",251400,-0.13206046141607,"2005-08"
2017-09-30,24457,"Durham","NC","Durham","Durham",75,192300,0.00575313807531381,0.0272435897435897,0.0797304884896126,0.0530538156967741,0.0182406356622147,"2017-09","2017-Q3",192300,0,"2017-09"
2017-09-30,13121,"Orlando","FL","Orlando","Orange",76,172300,0.00819192510239906,0.0255952380952381,0.108038585209003,0.109461618177737,-0.0215777717571283,"2006-09","2006-Q3",230600,-0.252818733738075,"2005-06"
2017-09-30,6210,"Norfolk","VA","Virginia Beach","Norfolk City",77,181700,0.00331308669243512,0.0111296605453534,0.0323863636363636,0.0227130095478301,-0.00769892288365226,"2007-10","2007-Q4",196500,-0.0753180661577608,"2006-02"
2017-09-30,26922,"Saint Petersburg","FL","Tampa","Pinellas",78,185800,0.0037817396002161,0.0164113785557987,0.130858186244674,0.144781968529893,0.00549053550737821,"2006-09","2006-Q3",190300,-0.023646873357856,"2006-03"
2017-09-30,53856,"Pensacola","FL","Pensacola","Escambia",79,135500,0.00668647845468053,0.0257380772142316,0.108837970540098,0.0702430009646615,-0.000368256718472848,"2006-04","2006-Q2",142600,-0.0497896213183731,"2005-09"
2017-09-30,18170,"Fort Wayne","IN","Fort Wayne","Allen",80,100100,-0.000998003992015968,-0.00792864222001982,0.0581395348837209,0.0230963227652285,0.0000999550284792594,"2017-04","2017-Q2",102400,-0.0224609375,"2017-03"
2017-09-30,11722,"Greensboro","NC",,"Guilford",81,130800,0.00615384615384615,0.021875,0.059967585089141,0.029142626552549,0.00374575106330188,"2017-09","2017-Q3",130800,0,"2017-09"
2017-09-30,32503,"Lincoln","NE","Lincoln","Lancaster",82,165000,0.00671140939597316,0.0204081632653061,0.0798429319371728,0.0459567014371782,0.0242852650411081,"2017-09","2017-Q3",165000,0,"2017-09"
2017-09-30,20328,"San Bernardino","CA","Riverside","San Bernardino",83,257900,0.00506625097427903,0.0101840971406189,0.0714582467802243,0.138550478065042,-0.0162787245425366,"2006-08","2006-Q3",331800,-0.222724532851115,"2005-06"
2017-09-30,24225,"Corona","CA","Riverside","Riverside",84,449300,0.00559534467323187,0.0222980659840728,0.051978459377195,0.0864619082409313,-0.00613126847018541,"2006-08","2006-Q3",536400,-0.162378821774795,"2005-01"
2017-09-30,51405,"Chula Vista","CA","San Diego","San Diego",85,502100,0.00339728217426059,0.0228152373192096,0.0900998697351281,0.0933920181052697,0.000699757911532872,"2006-05","2006-Q2",560100,-0.10355293697554,"2004-10"
2017-09-30,44564,"Chesapeake","VA","Virginia Beach","Chesapeake City",86,249200,-0.00399680255795364,-0.00835654596100279,0.021730217302173,0.0191958027678589,-0.00582801138517652,"2006-09","2006-Q3",269200,-0.0742942050520059,"2005-10"
2017-09-30,25104,"Hialeah","FL","Miami-Fort Lauderdale","Miami-Dade",87,239800,0.00968421052631579,0.0195578231292517,0.139192399049881,0.139898618427693,-0.0118647701605256,"2007-03","2007-Q1",274200,-0.12545587162655,"2006-01"
2017-09-30,398849,"Madison","WI","Madison","Dane",88,234900,0.00556506849315068,0.0190889370932755,0.0795036764705882,0.0548006061353841,0.016774915535557,"2017-09","2017-Q3",234900,0,"2017-09"
2017-09-30,24741,"Fontana","CA","Riverside","San Bernardino",89,354700,0.0065266742338252,0.0148783977110157,0.0562835020845742,0.109260261400428,-0.0100248618450081,"2006-06","2006-Q2",423400,-0.16225791213982,"2005-06"
2017-09-30,31614,"Fort Myers","FL","Fort Myers","Lee",90,204000,0.00393700787401575,0.0109018830525273,0.0246107483676544,0.0958239424792,-0.00486713335009259,"2006-04","2006-Q2",277500,-0.264864864864865,"2005-04"
2017-09-30,25428,"Knoxville","TN","Knoxville","Knox",91,130300,0.00695517774343122,0.0171740827478532,0.0671580671580672,0.0299961963125015,0.0131874892737371,"2017-09","2017-Q3",130300,0,"2017-09"
2017-09-30,52893,"Laredo","TX","Laredo","Webb",92,122100,0.000819672131147541,0.0132780082987552,0.018348623853211,0.0530301216470372,0.0309730562432498,"2016-06","2016-Q2",123000,-0.00731707317073171,"2016-06"
2017-09-30,26187,"North Las Vegas","NV","Las Vegas","Clark",93,216300,0.0121665886757136,0.0359195402298851,0.129503916449086,0.148592171009733,-0.0198794233635371,"2006-04","2006-Q2",290200,-0.254651964162646,"2004-06"
2017-09-30,5573,"Lawrenceville","GA","Atlanta","Gwinnett",94,190500,0.00793650793650794,0.0181721004810262,0.0830017055144969,0.112078364095528,0.00675340249626144,"2017-09","2017-Q3",190500,0,"2017-09"
2017-09-30,11540,"Fremont","CA","San Francisco","Alameda",95,951600,0.0007361447050163,0.00432717678100264,0.0526548672566372,0.124774482151467,0.0379305670334649,"2017-09","2017-Q3",951600,0,"2017-09"
2017-09-30,52001,"Fayetteville","NC","Fayetteville","Cumberland",96,113500,0.00799289520426288,0.0403299725022915,0.0336976320582878,0.00123806534241133,0.00350266628949325,"2011-07","2011-Q3",123700,-0.0824575586095392,"2009-12"
2017-09-30,7222,"Springfield","MO","Springfield","Greene",97,115200,0.00261096605744125,0.00699300699300699,-0.0179028132992327,0.0150675744050028,-0.000173445537804073,"2009-05","2009-Q2",120300,-0.0423940149625935,"2008-09"
2017-09-30,30258,"Arlington","VA","Washington","Arlington",98,651400,0.00664503167980219,0.0174945329584505,0.0399106002554278,0.0388397058720023,0.0184056299620223,"2017-09","2017-Q3",651400,0,"2017-09"
2017-09-30,12065,"Irving","TX","Dallas-Fort Worth","Dallas",99,186500,0.0075634792004322,0.010840108401084,0.0811594202898551,0.0984898720864669,0.0320056408069547,"2017-09","2017-Q3",186500,0,"2017-09"
2017-09-30,4888,"Gilbert","AZ","Phoenix","Maricopa",100,299600,0.00435802883003688,0.0145614629190654,0.0538163911361238,0.0742689574230289,-0.000830638503639403,"2006-03","2006-Q1",339600,-0.117785630153121,"2005-07"
2017-09-30,54346,"Scottsdale","AZ","Phoenix","Maricopa",101,427700,0.00328407224958949,0.0120681495504023,0.0393681652490887,0.0539380290338667,-0.00632120489340471,"2006-02","2006-Q1",480900,-0.110625909752547,"2005-07"
2017-09-30,13550,"Rochester","NY","Rochester","Monroe",102,81600,0.0061652281134402,-0.0354609929078014,0.0225563909774436,0.063782073039889,0.0329607381401511,"2017-05","2017-Q2",85600,-0.0467289719626168,"2017-04"
2017-09-30,41760,"Winston-Salem","NC","Winston-Salem","Forsyth",103,124600,0,0.0040290088638195,0.0595238095238095,0.0276795148507742,-0.00032046173606004,"2008-04","2008-Q2",125900,-0.0103256552819698,"2007-07"
2017-09-30,52650,"Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",104,792600,0.00227617602427921,0.00227617602427921,0.0348609479044262,0.0651486462159867,0.00731326051874492,"2017-09","2017-Q3",792600,0,"2017-09"
2017-09-30,6752,"Richmond","VA","Richmond","Richmond City",105,185700,0.0147540983606557,0.0391717963066592,0.137170851194121,0.0674349566029149,0.0180381306086279,"2017-09","2017-Q3",185700,0,"2017-09"
2017-09-30,10477,"Boca Raton","FL","Miami-Fort Lauderdale","Palm Beach",106,324000,0.00589878919590189,0.0144020037570445,0.0411311053984576,0.101734361478202,0.00102426511091358,"2006-03","2006-Q1",393700,-0.177038354076708,"2005-04"
2017-09-30,13150,"Oxnard","CA","Ventura","Ventura",107,469900,0.00707243891984569,0.0224107919930374,0.068926296633303,0.0994510918915257,-0.00996545182109898,"2006-05","2006-Q2",599300,-0.215918571666945,"2004-12"
2017-09-30,44282,"Bradenton","FL","North Port-Sarasota-Bradenton","Manatee",108,222000,0.0013531799729364,0.000450653447498873,0.0536307546274324,0.094876645709586,0.00668048062433502,"2006-01","2006-Q1",276300,-0.196525515743757,"2005-04"
2017-09-30,26967,"Santa Rosa","CA","Santa Rosa","Sonoma",109,541700,0.00370576246062627,0.0123341431508129,0.062156862745098,0.11998187519211,0.00792170837180373,"2006-04","2006-Q2",561400,-0.035090844317777,"2005-08"
2017-09-30,17759,"Des Moines","IA","Des Moines","Polk",110,121800,0.000821692686935086,0.00578034682080925,0.0107883817427386,0.0349038092833185,0.00445881931159486,"2017-01","2017-Q1",124300,-0.0201126307320998,"2016-11"
2017-09-30,13478,"Reno","NV","Reno","Washoe",111,323700,0.00465549348230913,0.0137801440651425,0.0686695278969957,0.143862886390875,0.00557334137140053,"2006-04","2006-Q2",353900,-0.0853348403503815,"2005-05"
2017-09-30,20604,"Spokane","WA","Spokane","Spokane",112,177800,0.00736543909348442,0.0230149597238205,0.0887936313533374,0.0613816259314528,0.0117484034605562,"2017-09","2017-Q3",177800,0,"2017-09"
2017-09-30,27362,"Tacoma","WA","Seattle","Pierce",113,259100,0.00699572483482316,0.0212849822625148,0.118256365990505,0.103006564784095,0.00689261245796202,"2017-09","2017-Q3",259100,0,"2017-09"
2017-09-30,11671,"Grand Rapids","MI","Grand Rapids","Kent",114,135100,0.00595681310498883,0.0242608036391205,0.106470106470106,0.106639553810709,0.0214180276106355,"2017-09","2017-Q3",135100,0,"2017-09"
2017-09-30,6285,"Oceanside","CA","San Diego","San Diego",115,494700,0.00712540716612378,0.0143530859134714,0.0575032064985036,0.0930915312991716,0.00866683601247153,"2006-04","2006-Q2",510100,-0.0301901587923936,"2005-09"
2017-09-30,24821,"Gainesville","FL","Gainesville","Alachua",116,164400,0.00366300366300366,0.011070110701107,0.0640776699029126,0.0573439546794998,-0.0136387269073698,"2007-02","2007-Q1",193400,-0.14994829369183,"2005-07"
2017-09-30,14701,"Woodbridge","VA","Washington","Prince William",117,303800,-0.00197109067017083,0.00164853280580284,0.0322799864084268,0.0424338918911646,-0.0113978204719539,"2005-12","2005-Q4",388200,-0.217413704276146,"2004-11"
2017-09-30,53673,"Ocala","FL","Ocala","Marion",118,128800,0.00625,0.0181818181818182,0.105579399141631,0.0977435662915693,-0.0216410234376053,"2006-12","2006-Q4",170000,-0.242352941176471,"2005-05"
2017-09-30,45457,"Glendale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",119,775400,0.00453426609664464,0.0104248110502997,0.0503928474668112,0.086936025142675,0.0163985532669866,"2017-09","2017-Q3",775400,0,"2017-09"
2017-09-30,3737,"Boise","ID","Boise City","Ada",120,219700,0.00457247370827618,0.0133763837638376,0.0903225806451613,0.089679558319204,0.00221145925110289,"2017-09","2017-Q3",219700,0,"2017-09"
2017-09-30,24960,"Greenville","SC","Greenville","Greenville",121,160800,0.00374531835205993,0.0145110410094637,0.0763052208835341,0.0567815993449545,0.0274946220133379,"2017-09","2017-Q3",160800,0,"2017-09"
2017-09-30,10417,"Birmingham","AL","Birmingham","Jefferson",122,63400,0.00634920634920635,0.024232633279483,0.0325732899022801,0.0110848464838467,-0.0146734347950292,"2007-10","2007-Q4",73500,-0.137414965986395,"2003-07"
2017-09-30,6909,"Salt Lake City","UT","Salt Lake City","Salt Lake",123,287800,0.00313698152666434,0.0155257586450247,0.0803303303303303,0.0883181875964709,0.0129310043099442,"2017-09","2017-Q3",287800,0,"2017-09"
