"RegionName","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Colorado Springs","CO","Colorado Springs","El Paso",30,,,,,,,,,,,0.833333333333333,0.839285714285714,0.826388888888889,0.821764705882353,0.824959150326797,0.847619047619048,0.826719576719577,0.766968325791855,0.857142857142857,0.808058110367893,0.8,0.829710144927536,0.820920060331825,0.807692307692308,0.845350241545894,0.815384615384615,0.842075917999549,0.821523415977961,0.80625,0.785073683378768,0.834888059701492,0.829944029850746,0.833333333333333,0.845052083333333,0.815853658536585,0.828,0.817647058823529,0.825,0.846153846153846,0.879746835443038,0.857142857142857,0.868115191804708,0.89937106918239,0.872282608695652,0.872282608695652,0.872093023255814,0.885766672352038,0.880052151238592,0.9,0.900581395348837,0.933333333333333,0.933333333333333,0.912980662369415,0.933333333333333,0.911764705882353,0.940952380952381,0.966091954022989,0.941176470588235,0.940952380952381,0.940952380952381,1.0093896713615,1.0625,0.9375,0.923196976433971,0.940952380952381,0.949106491611962,1.04432773109244,0.967413441955194,0.9765625,1.02777777777778,1.02238175675676,1,1,1.04430379746835,1.00806451612903,1.03731343283582,1,1.02597402597403,1.04058441558442,1.05437665782493
"Miami","FL","Miami-Fort Lauderdale","Miami-Dade",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13333333333333,2.09876543209877,2.09606986899563,2.26666666666667,2.22412318220701,2.2089552238806,2.23255813953488,2.21209888122195,2.18135446314581,2.197265625,2.28571428571429,2.28571428571429,2.29820113208368,2.33553330193819,2.33236151603499,2.28723600564664,2.30885720082312,2.32273050841107,2.33347887878632,2.32258064516129,2.35422314994762,2.35724864680561,2.36363636363636,2.37797246558198,2.37797246558198,2.38500851788756,2.39955357142857,2.37808503233665,2.39520958083832,2.39808153477218,2.33009708737864,2.38298044941997,2.37226277372263,2.36559139784946,2.32558139534884,2.34806629834254,2.33968804159445,2.37724410235906,2.389486260454,2.36096429410383,2.37801062303489,2.38644178529675,2.39560143959632,2.40693196405648
"Minneapolis","MN","Minneapolis-St Paul","Hennepin",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42857142857143,1.39877924720244,1.318359375,1.27523910733262,1.23557692307692,1.25,1.16583285264232,1.19388888888889,1.14285714285714,1.0961422543701,1.16666666666667,1.19504615665844,1.19961612284069,1.21428571428571,1.325,1.36645962732919,1.37692307692308,1.30769230769231,1.26666666666667,1.2589928057554,1.21221187943262,1.20152243589744,1.2860504299326,1.33928571428571,1.33630952380952,1.34409642811765,1.36571428571429,1.42105263157895,1.30666666666667,1.27638888888889,1.29468853172732,1.34218460111317,1.36363636363636,1.44067796610169,1.34566155321189,1.3739898989899,1.33122807017544,1.36011275546159,1.31085756348914,1.37747468641378,1.4,1.4,1.38444444444444,1.38888888888889,1.37049220272904
"New Orleans","LA","New Orleans","Orleans",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55760869565217,1.61349206349206,1.60714285714286,1.6,1.6,1.46130952380952,1.4375,1.375,1.38193668681824,1.37747240110396,1.44444444444444,1.2882183908046,1.375,1.35892857142857,1.375,1.36969439728353,1.375,1.53125,1.30493311036789,1.31534090909091,1.33928571428571,1.35714285714286,1.52631578947368,1.59,1.6,1.58911764705882,1.58296241345203,1.5625,1.45833333333333
"Arlington","TX","Dallas-Fort Worth","Tarrant",34,,,,,,0.65634676290414,0.715071507150715,0.696378830083565,0.696392785571142,0.700935990338164,0.669463929745165,0.688289461986144,0.652777777777778,0.721265841962131,0.746678839494454,0.76890633669781,0.746387299401134,0.787608837888167,0.756578947368421,0.717712941682046,0.695222222222222,0.694375069375069,0.689931640571494,0.694962686567164,0.712857142857143,0.726141078838174,0.740225242776646,0.745901639344262,0.735294117647059,0.761054421768708,0.775225975261656,0.800475951404744,0.837766830870279,0.808541312157308,0.820674445076836,0.777777777777778,0.77898000506201,0.796127562642369,0.816441441441441,0.82661549331963,0.806010928961749,0.795228628230616,0.828156218781219,0.800934585667761,0.788207956263707,0.823982464607465,0.831876456876457,0.825082508250825,0.847457627118644,0.825627476882431,0.794797687861272,0.825892857142857,0.825892857142857,0.85014137606032,0.838712539932052,0.839587242026266,0.85,0.869781312127237,0.81964499316473,0.822108843537415,0.821995464852608,0.866640543364681,0.85014137606032,0.837915582357455,0.857142857142857,0.857142857142857,0.84882352249728,0.848952361911834,0.833333333333333,0.873015873015873,0.929679420889349,0.848068107400131,0.857142857142857,0.861263736263736,0.857142857142857,0.840978593272171,0.857142857142857,0.975416336241078,0.915631469979296,0.897470318000119
"Cincinnati","OH","Cincinnati","Hamilton",35,,,,,,,,,,,,,,,,,,,,,,0.567857142857143,0.590195439739414,0.589285714285714,0.55,0.591391091913327,0.626388888888889,0.654069767441861,0.675675675675676,0.652775809118828,0.658333333333333,0.742574257425743,0.757391304347826,0.763089050589051,0.80625,0.77145612343298,0.766666666666667,0.773694390715667,0.801418439716312,0.797872340425532,0.769230769230769,0.753412698412698,0.742857142857143,0.715,0.766423357664234,0.726041666666667,0.688773148148148,0.733333333333333,0.733333333333333,0.804639029892837,0.85,0.795,0.833333333333333,0.801418439716312,0.752222222222222,0.753999473407056,0.794117647058823,0.777777777777778,0.754444444444444,0.793548387096774,0.799193548387097,0.8125,0.782291666666667,0.881944444444444,0.8,0.826653306613226,0.806959219858156,0.833333333333333,0.785491493383743,0.870406189555126,0.893566322478157,0.875,0.906249384062494,0.912408759124088,0.999583333333333,1,1,0.953359683794466,0.905833333333333,0.866666666666667
"Saint Paul","MN","Minneapolis-St Paul","Ramsey",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07692307692308,1.02582115893715,0.922619047619048,0.856020309477756,0.871794871794872,0.992857142857143,0.928571428571429,0.992857142857143,1.03411764705882,1.06805555555556,1.01511557177616,1.02941176470588,1,0.992307692307692,0.983653846153846,0.998666666666667,0.879186602870813,0.744827184133479,0.829166666666667,0.896118421052632,0.878088235294118,0.791910669975186,0.909007352941176,0.999333333333333,1.06507407407407,1.04,1,1.06428571428571,1.02761557177616,0.975,1.02657390510949,1.05882352941176,1.07392156862745,1.14,1.15384615384615,1.10769230769231,1.1,1.05294117647059
"Tallahassee","FL","Tallahassee","Leon",37,,,,,,,,,,,,,0.665833333333333,0.769230769230769,0.808423913043478,0.826650215916101,0.782907525687309,0.738007380073801,0.721524616752995,0.721524616752995,0.740397539288668,0.75,0.706214689265537,0.755693581780538,0.789480764057035,0.774336283185841,0.75,0.760582010582011,0.756987306248003,0.733752620545073,0.733752620545073,0.735835172921266,0.710227272727273,0.725979192166463,0.740131578947368,0.770777479892761,0.745065789473684,0.744416873449132,0.737758286698235,0.754716981132076,0.72463768115942,0.740740740740741,0.709357923497268,0.732377738485424,0.757575757575758,0.807692307692308,0.785714285714286,0.805369127516778,0.808080808080808,0.809513429693633,0.8125,0.822681315571808,0.804093567251462,0.804093567251462,0.801282051282051,0.771461716937355,0.794117647058823,0.8,0.805555555555556,0.807692307692308,0.808933581159632,0.807692307692308,0.794166666666667,0.803973616473616,0.7975,0.818181818181818,0.806288032454361,0.781893004115226,0.85,0.832271144771145,0.858832465277778,0.8,0.7975,0.820698362939742,0.878133361585122,0.85,0.889614311299929,0.906200043751157,0.875104427736007,0.864617940199335
"Buffalo","NY","Buffalo","Erie",38,,,,,,,,,,,,,,,,,,,0.280578511204483,0.296579330422125,0.291828793774319,0.296579330422125,0.266584095872363,0.262499171142497,0.286523758334139,0.28500251214202,0.291652866526952,0.301556420233463,0.297029702970297,0.305982283023099,0.331190349604869,0.331254871395168,0.361111111111111,0.389724261021807,0.35159141376758,0.34670546159153,0.353243416827232,0.355113636363636,0.361394557823129,0.352664576802508,0.364741641337386,0.342928413050364,0.338409028298321,0.338883251274727,0.359514290965904,0.342086375834738,0.344036697247706,0.344970944609298,0.344979164599993,0.350157728706625,0.355629611997144,0.355629611997144,0.354855923159018,0.352003054511278,0.334224598930481,0.345085248843791,0.348484848484849,0.377643504531722,0.380359612724758,0.378696617535903,0.355351170568562,0.40650406504065,0.384615384615385,0.393238518238518,0.406611570247934,0.450112528132033,0.411786237188873,0.385564466378779,0.389066761795367,0.379316947269161,0.373831775700935,0.378661663344959,0.381165919282511,0.392857142857143,0.413201737773033,0.41185551748932,0.407752217558275,0.415353965111247,0.422832980972516,0.423199803391497
"Louisville","KY","Louisville/Jefferson County","Jefferson",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.704166666666667,0.71875,0.694444444444444,0.713153724247227,0.71875,0.757575757575758,0.75,0.7375,0.722222222222222,0.722222222222222,0.722222222222222,0.75,0.757575757575758,0.757575757575758,0.698893166506256,0.67741935483871,0.628215622076707,0.650657894736842,0.71875,0.741071428571429,0.666666666666667,0.75,0.825,0.788293650793651,0.75,0.729166666666667,0.726136363636364,0.707142857142857,0.773863636363636,0.710526315789474,0.802951388888889,0.802951388888889,0.859188544152745,0.859452350678992,0.848728813559322,0.85,0.85
"Jersey City","NJ","New York","Hudson",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42857142857143,2.5,2.36641221374046,2.28392857142857,2.33094281889463,2.30769230769231,2.4375,2.32978723404255,2.53468516542156,2.2,2.125,2.08012820512821,2.29228303747534,2.40421839642835,2.37617135207497,2.23307745987439,2.46060606060606,2.22801788375559,2.29885057471264
"Norfolk","VA","Virginia Beach","Norfolk City",41,,,,,,,,,,,,,,,,0.833333333333333,0.801687454145268,0.772727272727273,0.8125,0.85,0.85,0.826785714285714,0.806944444444444,0.845,0.825,0.8125,0.838888888888889,0.857459732459733,0.855475605475605,0.875,0.892857142857143,0.898977751052315,0.926666666666667,0.9375,0.928571428571429,0.92896174863388,0.91833098094566,0.936491935483871,0.95,0.95,0.926666666666667,0.940111420612813,0.916666666666667,0.909090909090909,0.934786234081261,0.916666666666667,0.924058094312105,0.894736842105263,0.894736842105263,0.909466877208813,0.921052631578947,0.944444444444444,0.949535192563081,0.939372520608219,0.902160101651842,0.911300121506683,0.903614457831325,0.880952380952381,0.878975265017668,0.875,0.835087719298246,0.818014705882353,0.864269141531323,0.8975,0.871839581517001,0.875,0.9,0.896217948717949,0.880952380952381,0.897435897435897,0.892857142857143,0.919963201471941,0.870240504358655,0.845154845154845,0.879072681704261,0.884523809523809,0.893928571428571,0.877403846153846,0.894736842105263,0.852941176470588
"Boca Raton","FL","Miami-Fort Lauderdale","Palm Beach",42,,,,,,,,,,,,,1.31751227495908,1.27659574468085,1.28508384819064,1.29103082474675,1.2483660130719,1.14345114345114,1.1378284581061,1.19349005424955,1.15368580283353,1.16596933471933,1.15681080283353,1.125,1.16184448462929,1.15044247787611,1.1625,1.1871040352053,1.21195573634173,1.21951219512195,1.25369822485207,1.23216093117409,1.23674911660777,1.23533045089561,1.25335720680394,1.23076923076923,1.21234386480529,1.21544715447154,1.21153846153846,1.20494186046512,1.25925925925926,1.3,1.34210526315789,1.33279483037157,1.28336755646817,1.33413245792083,1.28903225806452,1.29955640050697,1.27407407407407,1.26315789473684,1.31578947368421,1.33674514807083,1.34375,1.33729569093611,1.34782608695652,1.41676505312869,1.375,1.43376413570275,1.42526459441572,1.39790349371188,1.4119753409356,1.329176409457,1.32763089683774,1.3203214695752,1.37626262626263,1.39380530973451,1.34375,1.38888888888889,1.36484593837535,1.4367816091954,1.34589482024364,1.40035906642729,1.40052539404553,1.40052539404553,1.44247573539755,1.43302790118471,1.49700598802395,1.4145810663765,1.50678089241388,1.43942542045253
"Bradenton","FL","North Port-Sarasota-Bradenton","Manatee",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31578947368421,1.43671875,1.35714285714286,1.31578947368421,1.12546999039086,1.16674383396537,1.25,1.31578947368421,1.452266899932,1.43671875,1.36645396536007,1.30153203342618
"Reno","NV","Reno","Washoe",44,0.705882352941177,0.701960784313725,0.707107843137255,0.758551483420593,0.75,0.733590733590734,0.755987380856491,0.761538461538461,0.781818181818182,0.761069340016708,0.781818181818182,0.781818181818182,0.785457809694794,0.762797619047619,0.769768664563617,0.75,0.75,0.781818181818182,0.825991189427313,0.83067940552017,0.818181818181818,0.822134387351779,0.808333333333333,0.828125,0.821590909090909,0.867247969421882,0.825,0.825,0.82233606557377,0.868298368298368,0.894345238095238,0.86038961038961,0.847826086956522,0.868494342906876,0.826666666666667,0.837905856429976,0.853578892371996,0.846724598930481,0.835274323649849,0.833333333333333,0.873379099923722,0.877485380116959,0.875,0.8975,0.88339222614841,0.866666666666667,0.890208333333333,0.867543859649123,0.895326086956522,0.918859649122807,0.994444444444444,0.93475,0.9375,0.932,0.894736842105263,0.929333333333333,0.926801163213377,0.977891156462585,0.972222222222222,0.946230890880337,0.948115445440169,0.954861111111111,0.958333333333333,0.98546511627907,0.996376811594203,1.07056936647955,1.04651162790698,1,1.00446428571429,1.06285208724541,1.05519480519481,0.988293650793651,1.11349325337331,1.07442977190876,1.03370544457501,1.15008012820513,1.15294033115649,1.15066225165563,1.15,1.14351294400963
"Tacoma","WA","Seattle","Pierce",45,,,,,,,,,,,,,,0.904048423335772,0.949649122807018,0.9,0.882352941176471,0.839971550497866,0.883333333333333,0.880392156862745,0.928571428571429,0.946675191815857,0.859477124183007,0.810688405797101,0.84234496124031,0.85,0.95,0.954877136170063,0.950305640295801,0.950305640295801,0.926442307692308,1,1.01515151515152,1.02763532763533,1.03472222222222,1.01086956521739,1.00632911392405,1.01932145140665,1.02564102564103,1.03297727529769,1.03098290598291,1.03098290598291,1,1.03098290598291,0.99702380952381,1.00699300699301,1.04705882352941,1.04257246376812,1.02831196581197,1.04196204122675,1.08208955223881,1.02564102564103,1.02564102564103,1,1.03215811965812,1.02831196581197,0.994082225913621,1.03798842453479,1,1.01398601398601,1.03098290598291,1.03098290598291,1.02831196581197,1.07959077111987,1.05249611499611,1.140625,1.05006190034045,1.16559829059829,1.05129397028484,1.12706701479547,1.03098290598291,1.12903225806452,1.22520420070012,1.20760210035006,1.31205286168521,1.28540305010893,1.25314861460957,1.28869047619048,1.27299154334038,1.30394736842105
"Grand Rapids","MI","Grand Rapids","Kent",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8359375,0.85,0.85,0.86875,0.93125,0.926785714285714,0.911458333333333,0.90625,1.00378198898607,0.935049019607843,0.909090909090909,0.90625,0.916666666666667,0.866666666666667,0.9,0.933333333333333,0.936507936507937,0.923713235294118,0.996031746031746,0.936329588014981,1.04956268221574,1.07666666666667,1.00583090379009,1,1,0.928571428571429,0.90625,0.9375,0.9375,0.875,0.917071197411003,0.916666666666667,0.969669117647059,1.1,1.06274509803922,1,0.881944444444444,1,1.03645833333333,1.015625,0.997222222222222,1.07142857142857,1.0829107505071,1.21816168327796,1.24892106362244,1.26602564102564,1.15909090909091,1.06,1.05555555555556
"Boise","ID","Boise City","Ada",47,,,,,,0.648048642533937,0.653846153846154,0.659090909090909,0.63739247311828,0.63,0.675,0.642857142857143,0.65,0.65,0.661111111111111,0.666467120371926,0.661111111111111,0.672043010752688,0.675675675675676,0.66010101010101,0.657894736842105,0.659090909090909,0.656614785992218,0.659090909090909,0.694444444444444,0.690909090909091,0.690909090909091,0.684605263157895,0.722222222222222,0.725,0.725,0.752164502164502,0.763157894736842,0.772230889235569,0.766283524904215,0.766283524904215,0.754488588777219,0.753768844221106,0.754488588777219,0.759109311740891,0.79528206364513,0.819032761310452,0.795,0.793333333333333,0.809475806451613,0.801510120177103,0.825,0.846080508474576,0.810661764705882,0.79076724693746,0.80534188034188,0.804655870445344,0.784632034632035,0.814144736842105,0.820106738452718,0.833333333333333,0.895,0.895,0.879166666666667,0.885,0.861507936507937,0.85,0.886881327334083,0.790584415584416,0.894736842105263,0.894868421052632,0.893796992481203,0.833333333333333,0.895,0.861111111111111,0.895,0.878947368421053,0.899497487437186,0.897435897435897,0.899748743718593,0.921052631578947,0.894736842105263,0.924764890282132,0.95,0.905
"Salt Lake City","UT","Salt Lake City","Salt Lake",48,,,,,,,,,,,,,,,,,,,,,,0.974025974025974,0.966179653679654,0.946153846153846,0.983333333333333,0.890804597701149,0.947749554367201,0.99,1,0.974025974025974,0.953525641025641,0.945299145299145,0.959166666666667,1.04166666666667,1,1,1,1,1.0301724137931,1.05909090909091,1.06079545454545,1.0625,1.0625,1.00690975690976,1.00574675324675,1,0.993862951807229,1.02714285714286,1.04166666666667,1.02054567749847,1,1.06762917933131,1.09779411764706,1,1.04166666666667,0.999444444444444,1.06586538461538,1.04705882352941,0.926666666666667,0.9475,1,1.0625,1,1.04127829091165,1.01153846153846,1.140625,1.03846153846154,1.09032634032634,1.09894980905619,1.07142857142857,1.08514492753623,1.19230769230769,1.19230769230769,1.16844365312107,1.15729166666667,1.1751066098081,1.13846153846154,1.15384615384615,1.13929984177215,1.17256637168142
"Worcester","MA","Worcester","Worcester",49,,,,,,,,,,,,,,,,,,,,,,,0.907051282051282,0.85474358974359,0.924294431731503,0.84412955465587,0.856666666666667,0.906818181818182,0.883333333333333,0.840909090909091,0.941441441441441,0.941441441441441,0.947368421052632,0.95,1,0.935686885638936,0.916666666666667,0.909090909090909,0.916666666666667,0.980392156862745,1,0.958333333333333,0.948684210526316,0.951190476190476,0.935416666666667,0.893181818181818,0.916666666666667,0.927248677248677,0.916666666666667,0.898076203754081,0.925824175824176,0.936914428482199,0.984375,0.982169117647059,0.97584991708126,0.953463203463203,0.972953216374269,1.03333333333333,1.055,1,1.04761904761905,1.07317073170732,1.08333333333333,1.04761904761905,1.05882352941176,1.05768286696122,1.07192874692875,1.0078125,0.975,1,0.916666666666667,1.04761904761905,0.931818181818182,1,1.05555555555556,1.11111111111111,1.05277777777778,1,1.01531862745098,1
"Yonkers","NY","New York","Westchester",50,,,,,,,,1.46666666666667,1.39950980392157,1.28236842105263,1.34375,1.36287878787879,1.19375,1.29407979407979,1.42708333333333,1.46875,1.5,1.47058823529412,1.44444444444444,1.44444444444444,1.5,1.53589743589744,1.53333333333333,1.53333333333333,1.50196078431373,1.47058823529412,1.56696428571429,1.62142857142857,1.53333333333333,1.5,1.5,1.60555555555556,1.63299663299663,1.72786177105832,1.70666666666667,1.66666666666667,1.66666666666667,1.65119339045288,1.66666666666667,1.75,1.7,1.70560606060606,1.70454545454545,1.67607276854684,1.65789473684211,1.71071428571429,1.77045177045177,1.79795918367347,1.86666666666667,1.73794416243655,1.79591836734694,1.86666666666667,1.85878080045578,1.84237461617195,1.78174603174603,1.78571428571429,1.73761946133797,1.78021676498834,1.8,1.875,1.86666666666667,1.87647058823529,1.87647058823529,1.80062111801242,1.84210526315789,1.88834951456311,1.85714285714286,1.86666666666667,1.87156862745098,1.81666666666667,1.86391683433937,1.86666666666667,1.82173913043478,1.85915492957746,1.85164835164835,1.87647058823529,1.87647058823529,1.88235294117647,1.97222222222222,1.93846153846154
"Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",51,,,,,,1.11764705882353,1.10555555555556,1.07372942018611,1.03576751117735,0.979591836734694,0.944444444444444,0.945906432748538,1.01102941176471,1,1,1.09041231992052,1.05045180722892,1.01102941176471,1.03333333333333,1.05908584169454,1.05882352941176,1.01102941176471,1.01978146102502,1.06818181818182,1.09289617486339,1.11386138613861,1.15,1.12321428571429,1.13873130479629,1.20833333333333,1.246875,1.36363636363636,1.40274142063466,1.42564356939357,1.46153846153846,1.3993006993007,1.34020618556701,1.33333333333333,1.34375,1.32596685082873,1.33333333333333,1.35812074829932,1.30784708249497,1.33733974358974,1.375,1.35815991237678,1.44529914529915,1.375,1.35909090909091,1.3785046728972,1.41163184641446,1.41666666666667,1.41304347826087,1.46666666666667,1.49210199004975,1.46410256410256,1.48884291414216,1.48514851485149,1.42847222222222,1.4125,1.5,1.53846153846154,1.5618224197745,1.52792413066386,1.52792413066386,1.54660855870533,1.46565656565657,1.52989343788095,1.561144839549,1.50167037861915,1.51563244395108,1.5331928345627,1.56,1.54587542087542,1.59404888416578,1.6395537525355,1.61538461538462,1.64117647058824,1.63398692810458,1.57387914230019
"Killeen","TX","Killeen","Bell",52,,,,,,,,,,,,,,,,,,0.583864118895966,0.58659217877095,0.565217391304348,0.566666666666667,0.578616352201258,0.566037735849057,0.575594781273983,0.566352201257862,0.563752820786219,0.56234210994485,0.536666666666667,0.509337860780985,0.527969747651656,0.533276450511945,0.541808873720137,0.547138047138047,0.587595907928389,0.553072625698324,0.571428571428571,0.561312607944732,0.554047940312723,0.55379746835443,0.546661543715847,0.563524590163934,0.558139534883721,0.564684105781556,0.56184668989547,0.56196154788396,0.566348973607038,0.566666666666667,0.563524590163934,0.566037735849057,0.558659217877095,0.571428571428571,0.573770491803279,0.571428571428571,0.561059168377277,0.547538200339559,0.562567444494616,0.566037735849057,0.523589776384268,0.506336325624715,0.50561797752809,0.4892890432544,0.511945392491468,0.428657640638119,0.487286109968304,0.538687561214496,0.565217391304348,0.555658627087198,0.583333333333333,0.595352307856305,0.579150579150579,0.51304347826087,0.576923076923077,0.584962756052142,0.583047665687235,0.579150579150579,0.577271074847518,0.577281191806331,0.568982327848873,0.576923076923077,0.566037735849057
"Tempe","AZ","Phoenix","Maricopa",53,,,,,,,,,,,,,,,,,,,,,0.880360788997188,0.870622568093385,0.887022630834512,0.89009900990099,0.901577761081893,0.823148813803019,0.863996554694229,0.909090909090909,0.909090909090909,0.909090909090909,0.910955710955711,0.931855918132222,0.948292623648074,0.909090909090909,0.909090909090909,0.965406275140788,0.951016543751246,0.919230769230769,0.937308372728145,0.937859862003331,0.924124513618677,0.993376068376068,1.00347222222222,0.985663082437276,0.946530627754978,0.958333333333333,0.988985387372484,0.985663082437276,0.992307692307692,0.994444444444444,1.00069444444444,0.9375,0.961538461538462,0.992307692307692,0.992307692307692,0.926149425287356,0.953393860786857,0.933908045977011,1,0.953443113772455,0.992307692307692,0.996153846153846,0.879114642451759,0.910358526752515,0.955888191852617,1.02446506060153,0.992307692307692,0.841165132797344,0.912657377327227,0.938888888888889,0.918390804597701,1.02439024390244,1.04166666666667,1.02453987730061,1.01219512195122,0.995810810810811,1.10555555555556,1.14435063124776,1.11794485135717,1.03782287822878
"Huntsville","AL","Huntsville","Madison",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.666,0.647058823529412,0.611111111111111,0.61959397810219,0.5992,0.621323529411765,0.625,0.65,0.658536585365854,0.661111111111111,0.656934306569343,0.645257221227049,0.626277372262774
"Pembroke Pines","FL","Miami-Fort Lauderdale","Broward",55,,,,,,,,,1.13310519200543,1.1383598862419,1.15477245413333,1.15065208862206,1.2226599053362,1.21111111111111,1.20080106809079,1.1957777979386,1.19040492089076,1.19021524675093,1.1830201809325,1.2009656004828,1.19047619047619,1.20223334728735,1.20471900715727,1.19298245614035,1.19298245614035,1.18110236220472,1.19125728675376,1.19125728675376,1.20296846011132,1.24270370100362,1.25,1.24303953237963,1.23031496062992,1.21827411167513,1.21483375959079,1.22754491017964,1.22754491017964,1.22754491017964,1.22862668169234,1.22588436908521,1.23739303555858,1.22937203855999,1.25485841199334,1.242983159583,1.26318711826763,1.23742115595986,1.2476958187125,1.2413262905353,1.24542502689048,1.24081445344963,1.29118432769368,1.325,1.27829792722328,1.25573891789936,1.27048267877816,1.26583089781059,1.32142730465009,1.32679105791234,1.3412017167382,1.32717576957416,1.31915245352133,1.31103074141049,1.30918220946915,1.3412017167382,1.27952755905512,1.30527698617526,1.27919911012236,1.3412017167382,1.33333333333333,1.33884297520661,1.33726752503577,1.37488542621448,1.3849765258216,1.35985439417577,1.35976766119231,1.3986013986014,1.38757373410945,1.34770889487871,1.35985439417577,1.3541451043155
"Hollywood","FL","Miami-Fort Lauderdale","Broward",56,,,,,,,,,,,,,0.97228430934287,1.04444444444444,1.03121523915462,1.09361429486723,1.07642626480086,1.07070905026436,1.07316272965879,1.0952380952381,1.03225806451613,1.03225806451613,1.04772727272727,1.05633802816901,1.02905569007264,1.12994350282486,1.15384615384615,1.20448717948718,1.23853211009174,1.27097902097902,1.30359477124183,1.27906976744186,1.27097902097902,1.41176470588235,1.45257092198582,1.3681592039801,1.32275132275132,1.32966529115085,1.33522727272727,1.36038961038961,1.30952380952381,1.36792452830189,1.40174090955105,1.33632233933251,1.33801149340415,1.31680867544539,1.3508176488738,1.36029411764706,1.45669291338583,1.46190130624093,1.45590682196339,1.42129928894635,1.35730446024564,1.375,1.45348837209302,1.3921388725778,1.41666666666667,1.37998499142367,1.51426647560668,1.54577883472057,1.49852462051821,1.55667701863354,1.5625,1.6,1.53333333333333,1.46137262529988,1.50114172400324,1.45892457057506,1.47194112235511,1.47238415313016,1.42857142857143,1.47190008920607,1.47279214986619,1.51605231866825,1.57342657342657,1.55180546519193,1.49676375404531,1.50957290132548,1.47058823529412,1.4622641509434
"Lakewood","CO","Denver","Jefferson",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35281385281385,1.36673293571902,1.31922924116011,1.4964590964591,1.45454545454545,1.395,1.45731707317073,1.44827586206897,1.4,1.44827586206897,1.48319650702021,1.43530997304582
"Bridgeport","CT","Stamford","Fairfield",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05625,1.0625,1.05208333333333,1.08751819505095,1.02720677146312,1.06796116504854,1.07719928186715,1.0625,0.980991667580309,1.04999064721287,1.08405418638812,1.12272408963585,1.11055555555556,1.09090909090909,1.08547464093357,0.892422151812483,1,1,0.999615384615385,1.10702614379085,1.0625,1.04166666666667,0.990491283676704,1.01515151515152,1,1.15263157894737,1.13068181818182,1.1,1.13636363636364,1.097583081571,1.14705882352941,1.125
"New Haven","CT","New Haven","New Haven",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05882352941176,1.08009846485628,1.08543723402731,1.07843137254902,0.945106075216972,0.947222222222222,0.917389829297907,0.82010582010582,0.692041522491349,0.748299319727891,0.778675132177878,0.889664425483161,1.04717741935484,1.08609068627451,0.986582478295186,1.09773371104816,0.964285714285714,0.988549618320611,0.979166666666667,1.01968503937008,0.897090683998762,1.04301075268817,1.1,1.15455708801365,1.14642857142857,1.06066176470588,1,0.876660341555977,0.809087991744482
