"RegionName","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Fort Worth","TX","Dallas-Fort Worth","Tarrant",14,,,,,,,,,,,,1262.5,1350,1350,1395,1350,1337.5,1400,1395,1395,1395,1450,1450,1395,1395,1450,1400,1395,1400,1412.5,1400,1395,1395,1395,1350,1350,1350,1372.5,1395,1432.5,1485,1425,1450,1500,1495,1400,1450,1400,1400,1450,1437.5,1475,1495,1495,1495,1495,1497,1495,1499,1500,1550,1575,1550,1550,1500,1550,1595,1595,1595,1564.5,1550,1595,1580,1637.5,1625,1645,1595,1595,1639,1650,1600,1650,1599.5,1672.5,1650,1700,1700,1730,1745,1750,1775,1795
"Columbus","OH","Columbus","Franklin",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,1550,1525,1495,1495,1499,1500,1500,1650,1590,1495,1500,1595,1600,1775,1700,1700,1700,1800,1800,1800,1700,1695,1550,1800,1697.5,1800,1650,1900,1750,1787.5,1800,1700,1600,1597,1597.5,1700
"Memphis","TN","Memphis","Shelby",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272.5,1162.5,1162.5,1095,1095,1150,1095,1072.5,1095,995,950,950,950,950,950,950,1000,1095,1050,995,997.5,1000,1050,1050,995,995,995,995,1050,1095,1095,1095,1095,1095,1095,1095,1005,1005,1000,975,995,1050,1000,1085,1095,1072.5,1062.5,1095,1095,1035,950,995,995,1075,1050,985,997.5,950,995,975,1000,1000,995
"Charlotte","NC","Charlotte","Mecklenburg",17,1350,1450,1497.5,1437.5,1500,1437.5,1450,1450,1470,1395,1350,1325,1350,1450,1395,1350,1425,1395,1375,1400,1385,1375,1395,1300,1400,1400,1425,1500,1472.5,1500,1495,1450,1400,1349,1350,1350,1325,1395,1400,1450,1400,1400,1400,1400,1350,1350,1350,1350,1325,1350,1350,1425,1450,1475,1495,1495,1450,1400,1400,1445,1425,1500,1495,1500,1500,1500,1500,1525,1525,1500,1500,1595,1595,1595,1595,1530,1500,1500,1549,1550,1500,1550,1495,1549,1585,1650,1672,1664.5,1650,1650,1650,1650
"El Paso","TX","El Paso","El Paso",18,,,,,,,,,,,,,,,1425,1495,1450,1450,1490,1395,1400,1395,1400,1497.5,1500,1500,1495,1450,1397.5,1395,1375,1400,1385,1400,1400,1300,1250,1275,1275,1300,1300,1300,1300,1300,1300,1295,1295,1262.5,1250,1250,1290,1350,1347.5,1300,1300,1345,1350,1300,1300,1300,1250,1275,1300,1350,1350,1337.5,1350,1300,1300,1325,1300,1300,1300,1325,1272.5,1395,1267.5,1350,1295,1275,1295,1250,1285,1285,1250,1275,1300,1325,1300,1325,1300,1300
"Boston","MA","Boston","Suffolk",19,,,,,,,,,,,,,,,,,,,,,,,,3000,3000,3000,2900,2900,2800,2800,2800,2800,2800,2850,3000,3300,3200,3200,3199,3200,3200,3100,3000,3000,3000,3000,3200,3300,3300,3300,3400,3250,3200,3200,3200,3200,3200,3200,3400,3700,3550,3500,3400,3400,3250,3200,3200,3200,3200,3200,3500,3700,3700,3600,3500,3400,3400,3350,3300,3300,3200,3200,3500,3800,3700,3600,3600,3600,3500,3500,3495,3400
"Seattle","WA","Seattle","King",20,,,,,,,,,,,,,1850,1900,1800,1990,1992.5,2095,2200,2200,2295,2195,2100,2000,2150,2172.5,2250,2350,2495,2400,2400,2450,2297.5,2495,2599,2650,2272.5,2500,2395,2450,2450,2550,2450,2500,2392.5,2297.5,2400,2325,2175,2295,2450,2600,2695,2625,2795,2500,2495,2495,2375,2495,2397.5,2500,2549.5,2750,2950,3000,2950,2847.5,2797.5,2575,2800,2972.5,3000,2995,2950,3000,3200,3247.5,3100,2977.5,2900,2922.5,2695,3097.5,2997.5,3199.5,3225,3272.5,3395,3495,3370,3195
"Denver","CO","Denver","Denver",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2550,2600,2672.5,2600,2695,2500,2500,2400,2400,2500,2472.5,2400,2500,2497.5,2502.5,2695,2625,2650,2600,2500,2300,2350,2500,2500,2600,2695,2600,2500,2547.5,2600
"Washington","DC","Washington","District of Columbia",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3075,3000,2970,3250,3074.5,2970,2797.5,2700,2977.5,2900,2950,3000,3500,3500,3300,3125,2875,2850,2999,3125,3472,3000,3482.5,3247.5,3500,3550,3200,3300,3165,3000,3095,3100,3500,3600,3500,3450,3750,3872.5,3600
"Nashville","TN","Nashville","Davidson",23,,,,,,,,,,,,,,,,,,1500,1572.5,1472.5,1425,1472.5,1500,1745,1572.5,1650,1750,1625,1600,1600,1500,1575,1500,1500,1500,1500,1600,1650,1750,1600,1695,1650,1687.5,1650,1675,1600,1550,1595,1437.5,1400,1450,1700,1785,1775,1695,1700,1650,1637.5,1700,1772.5,1712.5,1650,1795,1795,1850,1850,1797.5,1775,1825,1787.5,1750,1800,1700,1950,1800,1997.5,1900,1900,1900,1800,1795,1800,1800,1875,1912.5,1812.5,1900,2050,1950,1950,1995,1950
"Milwaukee","WI","Milwaukee","Milwaukee",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.5,850,800,850,900,950,925,895,890,900,925,995,985,1074.5,1050,1047.5,950,950,800,850,920,995,950,1000,1012.5,1000,1000,922.5,995,995,950,975
"Portland","OR","Portland","Multnomah",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2495,2497.5,2447.5,2395,2222.5,2195,2250,2250,2195,2195,2150,2300,2200,2347.5,2295,2200,2300,2195,2300,2250,2447.5,2400,2500,2397.5,2495,2300
"Oklahoma City","OK","Oklahoma City","Oklahoma",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395,1425,1395,1345,1295,1275,1300,1395,1395,1395,1395,1395,1350,1420,1395,1380,1395,1432.5,1495,1495,1445,1495,1472.5,1400,1395,1395,1397.5,1400,1400,1375,1345,1347.5,1395,1335,1300,1262.5,1272.5,1200,1287.5,1250,1345,1295,1262.5,1245,1295,1295,1295,1225
"Albuquerque","NM","Albuquerque","Bernalillo",27,,,,,,,,,,,,,,,,,,,,,,,,1295,1250,1375,1350,1200,1250,1350,1300,1250,1200,1225,1250,1290,1260,1300,1397.5,1375,1325,1300,1300,1300,1300,1295,1300,1295,1295,1250,1262.5,1300,1350,1362.5,1300,1295,1295,1295,1295,1350,1300,1295,1295,1375,1395,1350,1350,1362.5,1305,1300,1350,1300,1300,1342,1400,1350,1400,1397.5,1325,1325,1350,1334,1375,1295,1350,1350,1412.5,1425,1400,1450,1495,1400
"Fresno","CA","Fresno","Fresno",28,,,,,,,,,,,,,,,,,,,1697.5,1695,1595,1350,1350,1325,1295,1250,1120,1100,1100,1122.5,1197.5,1225,1197.5,1184,1125,1100,1150,1200,1212.5,1200,1250,1297.5,1350,1395,1395,1395,1400,1395,1350,1372.5,1372.5,1325,1395,1495,1462.5,1495,1462.5,1475,1395,1395,1450,1427.5,1395,1400,1450,1495,1495,1495,1550,1497.5,1405,1440,1400,1425,1500,1500,1650,1530,1550,1550,1400,1497.5,1400,1550,1600,1695,1600,1595,1600,1597.5,1660,1600
"Sacramento","CA","Sacramento","Sacramento",29,,,,,,,,,,,,,1295,1250,1250,1287.5,1300,1295,1450,1395,1395,1350,1295,1295,1300,1300,1350,1350,1350,1350,1350,1375,1350,1372.5,1395,1395,1350,1350,1350,1350,1300,1300,1395,1337.5,1385,1350,1399,1349,1375,1375,1350,1417,1425,1427.5,1412.5,1400,1400,1400,1400,1410,1450,1473.5,1495,1495,1495,1499,1495,1495,1495,1495,1495,1499,1550,1520,1495,1597.5,1650,1695,1535,1499,1550,1499.5,1500,1660,1712.5,1585,1695,1750,1750,1892,1795,1795
"Virginia Beach","VA","Virginia Beach","Virginia Beach City",30,1790,1795,1800,1800,1950,1995,1995,1837.5,1800,1800,1800,1750,1750,1800,1850,1895,1850,1850,1800,1725,1750,1700,1700,1750,1795,1800,1850,1750,1795,1800,1795,1782.5,1750,1750,1700,1700,1750,1795,1795,1795,1795,1800,1750,1750,1750,1750,1750,1750,1700,1700,1712.5,1850,1850,1800,1800,1800,1800,1795,1797,1795,1800,1795,1850,1895,1850,1850,1799,1785,1750,1700,1750,1795,1800,1850,1850,1850,1800,1800,1850,1800,1795,1750,1800,1790,1800,1837.5,1850,1850,1900,1900,1895,1900
"Colorado Springs","CO","Colorado Springs","El Paso",31,,,,,,,,,,,,1400,1400,1300,1397.5,1450,1495,1462.5,1495,1462.5,1400,1395,1350,1350,1350,1412.5,1475,1450,1450,1400,1395,1395,1325,1370,1400,1395,1395,1495,1437.5,1475,1450,1450,1450,1497,1450,1400,1400,1397.5,1400,1412.5,1450,1500,1495,1495,1495,1495,1500,1595,1595,1495,1495,1495,1595,1650,1625,1600,1646.5,1650,1595,1595,1525,1500,1600,1595,1650,1650,1650,1595,1612.5,1637.5,1550,1550,1600,1695,1700,1700,1750,1800,1797.5,1750,1750,1737.5
"Cleveland","OH","Cleveland","Cuyahoga",32,,,,,,,,,,,,,,,,,,,,600,525,525,525,550,550,550,595,595,600,650,675,650,625,650,600,600,600,600,595,637.5,650,650,600,567.5,600,600,600,625,625,625,632.5,700,662.5,650,650,612.5,650,650,635,690,695,725,720,737.5,700,650,697,650,720,785,765,797.5,800,820,875,837.5,800,800,800,795,750,750,725,700,775,775,762.5,775,745,750,800,775
"Arlington","TX","Dallas-Fort Worth","Tarrant",33,,,,,,,,,,,,,,,,,,,,,,,,1497.5,1400,1400,1400,1395,1495,1497.5,1495,1495,1495,1400,1497.5,1450,1500,1450,1425,1425,1425,1495,1549.5,1525,1495,1435,1450,1412.5,1412.5,1425,1450,1562.5,1495,1450,1485,1495,1495,1495,1495,1500,1550,1562.5,1550,1595,1675,1595,1595,1595,1650,1550,1600,1650,1650,1610,1595,1650,1650,1650,1607.5,1575,1595,1635,1549.5,1640,1679,1695,1700,1740,1750,1795,1750,1700
"Tampa","FL","Tampa","Hillsborough",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346,1572.5,1400,1495,1625,1350,1400,1300,1200,1200,1300,1500,1550,1500,1458.5,1690,1750,1795,1695,1800,1650,1700,1700,1695,1795,1837.5,1800,1800,1795,1795,1795,1790,1695,1795,1795,1850,1925,2000,2000,1930,1927.5,1950,1905,1850,1905,1850,1899.5,1995,2050,1975,1995,1995,2050,1885,2050,1822.5,1950,2075,1900,2095,2322.5,2300,2300,2175,2100
"Riverside","CA","Riverside","Riverside",35,,,,,,,,,,,,,,,,,2050,2000,1900,1895,1895,1895,1800,1799.5,1750,1750,1859.5,1895,1877,1897,1850,1849,1850,1819,1825,1800,1795,1762.5,1775,1835,1872.5,1925,1900,1900,1899.5,1850,1895,1875,1850,1850,1850,1900,2000,2000,1975,1922.5,1895,1899.5,1899.5,1900,1950,1995,1999,1950,1999.5,2000,2000,1999.5,1995,1962.5,1999.5,2000,2059,2000,2000,2000,1999.5,2000,2095,1999.5,1900,2012,1999,2100,2200,2195,2025,2100,2200,2265,2300,2200
"Marietta","GA","Atlanta","Cobb",36,,,,1800,1775,1750,1950,1897.5,1800,1750,1675,1650,1650,1650,1650,1650,1725,1650,1650,1595,1550,1500,1500,1500,1500,1450,1500,1500,1600,1597.5,1497.5,1575,1600,1600,1575,1512.5,1550,1525,1550,1495,1550,1650,1600,1700,1600,1600,1650,1650,1639,1600,1600,1700,1800,1800,1800,1750,1700,1800,1750,1672,1750,1750,1850,1802,1915,1950,1750,1750,1769,1800,1800,1759,1759,1775,1800,1825,1850,1900,1972.5,1965,1800,1950,1800,1850,1900,1949.5,1950,2000,2050,2000,2000,1975
"Anchorage","AK","Anchorage","Anchorage",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2475,2300,2390,2270,2240,2200,2275,2350,2250,2220,2350,2400,2332.5,2400,2382.5,2200,2300,2300,2250,2350,2300,2300,2300,2250,2125,2350,2300,2300,2150,2250,2150,2000,2000,1997.5,2200,2200,2200,2250,2100,2150
"Bakersfield","CA","Bakersfield","Kern",38,,,,,,,,,,,,,,,,,,,,,,,,1650,1695,1700,1650,1625,1600,1650,1650,1562.5,1500,1500,1500,1600,1650,1600,1700,1695,1700,1662.5,1645,1650,1595,1575,1550,1597.5,1595,1590,1550,1600,1650,1650,1650,1642.5,1600,1600,1600,1600,1600,1595,1630,1600,1600,1600,1650,1600,1600,1600,1600,1600,1650,1650,1650,1600,1650,1650,1650,1595,1595,1600,1595,1595,1595,1595,1595,1600,1650,1650,1650,1650
"Lexington","KY","Lexington","Fayette",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497,1550,1622.5,1595,1499,1595,1695,1650,1643,1585,1650,1650
"Stockton","CA","Stockton","San Joaquin",40,,,,,,,,,,,,,1350,1350,1320,1350,1337.5,1350,1350,1350,1347.5,1300,1395,1395,1395,1400,1395,1395,1395,1300,1295,1295,1300,1300,1362.5,1300,1300,1345,1300,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1375,1375,1400,1450,1497.5,1437.5,1395,1395,1412.5,1399.5,1395,1395,1437.5,1450,1450,1450,1450,1450,1495,1500,1495,1437.5,1450,1475,1400,1495,1425,1550,1525,1500,1550,1572.5,1550,1550,1585,1650,1610,1595,1600,1595,1500,1695,1680
"Plano","TX","Dallas-Fort Worth","Collin",41,,,,,,,,,,,,,1825,1795,1800,1850,1895,1850,1900,1850,1850,1850,1900,1900,1800,1872.5,1800,1882.5,1875,1800,1875,1900,1875,1850,1800,1800,1825,1795,1797.5,1897.5,1950,1925,1900,1875,1900,1950,1950,1975,1950,1950,1950,1995,2000,2100,2100,2100,1999,2000,1995,1995,1995,2095,2095,2050,2100,2150,2200,2150,2145,2100,2100,2150,2150,2100,2100,2100,2195,2195,2250,2150,2075,2100,2200,2195,2150,2150,2195,2200,2250,2200,2195,2200
"Buffalo","NY","Buffalo","Erie",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,800,900,800,800,800,850,975,900,825,875,900,900
"Henderson","NV","Las Vegas","Clark",43,,,,,,,,,,,,,,,,,,,,,,,,1700,1700,1737.5,1700,1685,1600,1699,1595,1595,1550,1595,1597,1595,1595,1625,1597.5,1522.5,1512.5,1595,1600,1600,1595,1590,1595,1600,1600,1600,1600,1607.5,1599,1550,1595,1595,1595,1595,1599,1650,1690,1695,1750,1750,1750,1735,1700,1700,1650,1600,1600,1650,1695,1699,1775,1795,1799.5,1695,1695,1650,1685,1699,1650,1700,1700,1750,1795,1794,1850,1850,1800,1795
"Orlando","FL","Orlando","Orange",44,,,,,,,,,,,,1350,1395,1450,1500,1595,1517,1566,1515,1495,1400,1400,1400,1400,1450,1462.5,1400,1495,1500,1500,1500,1500,1499.5,1495,1450,1450,1500,1495,1500,1575,1575,1595,1562.5,1597.5,1595,1550,1595,1550,1525,1500,1550,1595,1600,1625,1650,1650,1632,1595,1575,1595,1600,1600,1650,1695,1695,1700,1700,1695,1650,1675,1695,1695,1687,1675,1695,1695,1695,1695,1695,1695,1700,1699.5,1720,1784.5,1780,1759,1795,1850,1825,1885,1850,1849
"Norfolk","VA","Virginia Beach","Norfolk City",45,,,,,,,,,,,,,,,1300,1350,1350,1350,1350,1295,1295,1350,1300,1295,1265,1350,1375,1300,1295,1350,1372.5,1350,1295,1295,1295,1295,1212.5,1250,1300,1250,1300,1300,1395,1350,1300,1395,1300,1297.5,1300,1300,1300,1350,1395,1395,1350,1350,1350,1300,1297.5,1300,1350,1397.5,1425,1400,1450,1512.5,1495,1450,1400,1400,1400,1395,1400,1400,1550,1375,1425,1400,1450,1400,1450,1400,1485,1400,1497,1485,1500,1485,1499.5,1500,1550,1450
"Corona","CA","Riverside","Riverside",46,,,,,,,,,,,,,2100,2100,2100,2200,2300,2225,2295,2225,2150,2025,2100,2000,2095,2272.5,2150,2100,2200,2300,2200,2100,2100,2100,2100,2195,2200,2292.5,2200,2125,2200,2200,2200,2300,2300,2199.5,2250,2295,2300,2225,2200,2200,2300,2300,2309,2297.5,2295,2250,2200,2195,2195,2297.5,2300,2300,2300,2300,2400,2395,2400,2397.5,2400,2395,2390,2400,2350,2412.5,2400,2395,2300,2325,2450,2350,2397.5,2400,2450,2509,2500,2550,2500,2500,2551,2600
"Chula Vista","CA","San Diego","San Diego",47,,,,,,,,,,,,,,,,,2450,2600,2495,2500,2500,2495,2500,2500,2474.5,2322.5,2400,2395,2400,2400,2400,2400,2360,2295,2250,2400,2450,2425,2450,2400,2400,2500,2572.5,2495,2425,2400,2472.5,2450,2450,2495,2462.5,2572.5,2499.5,2600,2550,2497,2500,2525,2575,2595,2495,2499,2500,2550,2499.5,2600,2600,2600,2600,2600,2675,2595,2547.5,2500,2499,2600,2600,2750,2597.5,2700,2750,2695,2600,2650,2650,2672.5,2772.5,2700,2750,2750,2699.5,2650
"Chesapeake","VA","Virginia Beach","Chesapeake City",48,,,,,,,,,,,,1900,1795,1872.5,1895,1950,1900,1850,1850,1895,1895,1895,1850,1795,1800,1850,1925,1995,1995,1995,1995,1900,1895,1800,1850,1850,1850,1900,1985,1937.5,1900,1950,1895,1850,1895,1875,1900,1895,1850,1850,1850,1950,1995,1995,1895,1850,1800,1850,1850,1862.5,1850,1900,1900,1895,1900,1895,1897.5,1900,1895,1880,1895,1850,1800,1895,1900,1895,1850,1950,1900,1925,1800,1900,1895,1895,1795,1850,1897.5,1900,1950,1972.5,1950,1950
"Garland","TX","Dallas-Fort Worth","Dallas",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1621.5,1495,1495,1700,1550,1595,1595,1595,1650,1672.5,1725,1750,1750,1697.5,1750
"Fontana","CA","Riverside","San Bernardino",50,,,,,,,,,,,,,,,,2090,2100,2100,1999,1999,2000,1999,1950,1950,1900,1900,1900,1969,1900,1995,1969,1895,1895,1990,1975,1985,1977,1995,1995,1950,1950,1985,1950,1995,1999.5,1975,1992,1975,1995,1999,2000,2000,2050,2100,2125,2100,2062.5,2034.5,2000,2025,2100,2149,2149.5,2150,2169,2150,2072.5,2100,2100,2150,2125,2150,2100,2100,2125,2195,2162.5,2250,2150,2250,2250,2150,2195,2250,2200,2262.5,2300,2300,2297.5,2300,2350,2350
"Fort Myers","FL","Fort Myers","Lee",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,1800,1800,1800,1937.5,1995,1937.5,1900,2000,1925,1900,1900,1950,1937.5,2000,2125,1912.5,1999,1975,1962.5,2195,2195,2100,2200,2200,2149.5,2295,2350,2372.5,2285,2300,2295,2200,2200,2300,2075,2100,2024.5,2100,2250,2200,2200,2200,2200,2300
