"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Virginia",11,,1650,1795,1800,1850,1900,1800,1750,1750,1795,1800,1750,1747.5,1750,1800,1875,1895,1850,1812.5,1795,1795,1795,1750,1750,1712.5,1775,1795,1800,1850,1850,1800,1800,1775,1750,1750,1750,1750,1800,1845,1850,1895,1900,1900,1895,1895,1850,1850,1800,1795,1795,1800,1900,1980,1995,1950,1900,1895,1895,1850,1850,1850,1875,1900,1995,2000,2000,1995,1950,1900,1895,1895,1850,1850,1892.5,1900,1925,1975,2000,1995,1937.5,1900,1942.5,1895,1895,1895,1900,1995,1995,2000,2000,1995,1975
"Washington",12,,1795,1800,1900,1800,1900,1895,1885,1895,1895,1750,1650,1650,1700,1750,1795,1795,1750,1750,1700,1695,1695,1650,1650,1650,1695,1700,1700,1700,1750,1700,1695,1695,1677.5,1650,1600,1600,1680,1695,1695,1700,1725,1725,1750,1700,1730,1699,1675,1652.5,1650,1695,1750,1750,1795,1797.5,1795,1790,1750,1750,1759.5,1770,1797,1825,1850,1895,1900,1950,1895,1897,1878.5,1895,1900,1895,1921.5,1995,1995,1995,2095,2100,2050,2050,2000,2000,2100,2100,2175,2250,2310,2400,2450,2400,2400
"Massachusetts",13,,,,,,,,,,,,,,,,,,,,,2395,2400,2600,2800,2900,3000,3000,3000,2950,2800,2800,2800,2800,2800,2950,3200,3200,3200,3199,3200,3200,3100,3000,3000,2975,2950,3000,3200,3300,3300,3360,3300,3300,3200,3200,3200,3000,3100,3200,3500,3500,3460,3400,3400,3300,3300,3200,3200,3200,3200,3400,3600,3600,3600,3600,3500,3400,3400,3400,3300,3200,3200,3400,3750,3700,3650,3600,3600,3600,3600,3500,3425
"Indiana",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975,1095,1050,1050,1137.5,1200,1250,1250,1250,1255,1200,1290,1250,1220,1200,1225,1300,1295,1300,1300,1300,1295,1275,1247.5,1250,1250,1285,1295,1295,1250,1225,1200,1250,1275,1275,1250,1250,1250,1300,1300,1300,1295,1295,1295,1349.5,1300,1300,1292,1300,1300,1350,1350,1395,1375,1375,1350,1395
"Arizona",15,,,,,,,,,1162.5,1350,1250,1172.5,1200,1150,1250,1162.5,1125,1150,1150,1175,1150,1100,1150,1150,1199,1200,1300,1200,1250,1200,1195,1200,1200,1195,1165,1165,1150,1200,1199,1195,1195,1184,1125,1150,1150,1175,1150,1100,1100,1100,1100,1200,1200,1237.5,1200,1195,1195,1200,1235,1200,1235,1300,1350,1300,1300,1300,1295,1300,1250,1250,1295,1300,1295,1295,1295,1275,1205,1295,1275,1250,1250,1200,1250,1300,1327,1416.5,1499,1495,1450,1450,1450,1395
"Tennessee",16,,,,,,,,,,,,,1500,1450,1500,1500,1500,1500,1495,1397.5,1400,1495,1500,1550,1495,1600,1500,1500,1550,1500,1450,1495,1450,1450,1350,1350,1350,1400,1395,1295,1395,1450,1395,1325,1350,1325,1370,1395,1267.5,1295,1295,1375,1395,1385,1400,1350,1299,1350,1395,1395,1400,1395,1395,1395,1397.5,1450,1425,1395,1350,1350,1385,1350,1365,1447.5,1450,1495,1497,1517,1500,1450,1400,1450,1450,1425,1430,1460,1450,1500,1500,1515,1500,1500
"Missouri",17,,,,,,,,,,,,,,,,,,,,,,,,,1450,1450,1400,1325,1400,1437.5,1400,1365,1385,1295,1250,1185,1145,1200,1150,1199,1100,1200,1150,1075,1175,1100,1100,1075,1000,1000,1050,1199,1200,1200,1200,1200,1200,1150,1050,1200,1150,1150,1150,1200,1250,1200,1200,1200,1150,1100,1100,1100,1150,1197,1199,1200,1200,1250,1200,1200,1295,1225,1300,1100,1175,1150,1200,1200,1262.5,1250,1225,1295
"Maryland",18,,,,,,,,,,,,,,,,1950,1900,2100,2100,2000,1950,2000,2000,2000,1800,1900,1800,1797.5,2000,1900,1800,1850,1800,1700,1800,1775,1800,1800,1900,1895,1850,1850,2000,2000,2000,2050,2050,2100,1950,1950,1975,2000,1997.5,2100,2000,2000,2000,1950,2000,2000,2025,2295,2200,2200,2200,2100,2170,2000,2000,2000,2000,2000,2000,2062.5,2200,2100,2140,2250,2200,2055,2062.5,2000,1975,1967.5,2100,2200,2200,2200,2105,2172.5,2150,2100
"Wisconsin",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140,1140,1100,1125,1175,1150,1067.5,1150,1150,1195,1200,1250,1200,1285,1262.5,1140,1150,1262.5,1140,1140,1140,1200,1300,1400,1300,1312.5,1200,1250,1240,1220,1300,1162.5,1340,1200,1222.5,1295,1450,1427,1425,1500,1450,1322.5,1245,1250
"Minnesota",20,,,,,,,,,,,,,,,,,,,,,1595,1550,1495,1500,1545,1545,1550,1599.5,1670,1650,1650,1600,1595,1547.5,1555,1545,1577.5,1550,1600,1650,1695,1639,1600,1650,1650,1695,1695,1652.5,1600,1595,1595,1622.5,1650,1695,1700,1699,1650,1695,1650,1650,1695,1700,1737.5,1750,1750,1750,1750,1700,1695,1700,1700,1700,1700,1700,1695,1745,1650,1695,1750,1700,1750,1700,1720,1750,1700,1750,1725,1795,1795,1750,1750,1700
