"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"New Jersey",11,1562.5,1600,1600,1650,1650,1650,1650,1600,1600,1650,1700,1650,1650,1650,1700,1700,1700,1700,1700,1650,1600,1675,1700,1695,1700,1700,1700,1750,1800,1800,1795,1700,1650,1675,1675,1650,1650,1700,1750,1790,1700,1700,1709,1700,1700,1650,1700,1700,1695,1677.5,1695,1800,1800,1800,1790,1750,1750,1700,1700,1745,1750,1800,1800,1800,1850,1850,1850,1800,1750,1750,1750,1775,1750,1800,1825,1850,1889,1850,1850,1800,1800,1775,1750,1800,1800,1800,1850,1900,1900,1900,1850,1800
"Virginia",12,1395,1395,1400,1595,1700,1700,1700,1700,1650,1750,1700,1600,1650,1650,1700,1800,1800,1850,1795,1702.5,1690,1650,1615.5,1600,1528,1534.5,1595,1635,1634,1650,1577.5,1539.5,1559,1526.5,1500,1508,1559,1595,1595,1600,1650,1641,1689,1700,1700,1650,1688,1650,1648,1649,1630,1750,1800,1775,1790,1750,1750,1695,1650,1650,1695,1700,1700,1645.5,1735,1780,1794,1695,1602.5,1587.5,1539,1534,1562.5,1595,1582,1600,1667,1699,1695,1650,1600,1602,1552.5,1628,1648.5,1639,1597,1616.5,1695,1727,1679.5,1654
"Washington",13,,,,,,,,,,,,,808,829,850,850,865,875,900,895,850,825,850,850,865,939,964.5,950,950,950,989,995,1000,1004.5,1015,1010,1028.5,1055,1050,999.5,975,1000,1025,1095,1030,1020,1080,1095,1050,1000,1050,1088,1150,1199,1220,1210.5,1195,1200,1185,1160,1250,1230.5,1250,1250,1243,1238,1247.5,1250,1231.5,1250,1250,1253.5,1279.5,1299.5,1299,1342,1300,1341,1250,1350,1295,1300,1350,1365,1350,1358.5,1350,1399,1499,1470,1461.5,1400
"Massachusetts",14,,,,,,,,,,,,,,,,1275,1275,1300,1350,1400,1350,1350,1250,1300,1315,1325,1375,1400,1395,1363,1350,1400,1400,1425,1425,1430,1425,1400,1440,1450,1450,1470,1475,1475,1470,1500,1495,1495,1500,1500,1500,1500,1525,1550,1550,1550,1585,1599,1600,1600,1600,1600,1600,1600,1600,1625,1635,1650,1650,1665,1650,1650,1650,1625,1625,1625,1625,1625,1650,1650,1632,1645,1600,1650,1600,1632,1650,1660,1675,1675,1695,1700
"Indiana",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895,1000,1000,900,990,975,1000,995,1045,1000,1050,1000,1050,995,975,930,950,975,1000,1035,1040,1000,1050,1050,1075,995,1025,1050,1000,1050,1075,1067.5,1075,1050,1050,1057,1050,1100
"Arizona",16,1500,1400,1350,1300,1300,1250,1282.5,1200,1200,1200,1200,1150,1150,1145,1150,1150,1150,1100,1100,1100,1095,1095,1095,1095,1095,1100,1100,1116,1100,1100,1100,1100,1100,1095,1095,1095,1099,1100,1100,1100,1100,1100,1095,1100,1100,1100,1100,1100,1100,1100,1100,1195,1195,1195,1195,1195,1175,1195,1195,1195,1200,1225,1250,1250,1250,1250,1245,1240,1225,1225,1250,1250,1275,1295,1300,1260,1295,1250,1250,1250,1250,1275,1239,1279,1299,1325,1350,1375,1375,1385,1350,1350
"Tennessee",17,,,,,,,,,,,,,900,975,1085,1100,1150,1100,1100,1100,1100,1100,1075,1075,1095,1100,1100,1125.5,1150,1100,1100,1095,1050,1050,1025,1000,1025,1050,1050,1050,1050,1100,1100,1100,1100,1100,1100,1095,1095,1100,1100,1175,1150,1150,1150,1195,1195,1150,1100,1125,1150,1195,1175,1200,1200,1200,1200,1195,1196,1195,1175,1150,1195,1200,1200,1200,1200,1250,1200,1200,1150,1222.5,1175,1200,1250,1295,1300,1300,1300,1325,1350,1350
"Missouri",18,,,,,,,,,,,,850,850,895,950,950,950,900,950,995,950,900,900,900,790,750,800,785,750,775,790,750,750,750,750,750,750,795,800,800,795,795,800,800,825,775,795,775,750,750,750,850,892.5,900,875,850,825,775,795,850,795,850,875,895,925,900,900,875,850,850,850,850,850,805,850,875,850,820,800,800,800,799,850,850,875,842.5,825,850,895,900,875,895
"Maryland",19,1600,1600,1600,1650,1700,1750,1750,1695,1650,1625,1650,1600,1600,1600,1650,1650,1700,1700,1700,1675,1650,1650,1600,1600,1600,1600,1500,1550,1600,1600,1600,1600,1600,1600,1573.5,1575,1595,1595,1600,1600,1645,1650,1650,1650,1650,1600,1695,1650,1600,1600,1600,1700,1700,1750,1740,1700,1700,1695,1675,1695,1682.5,1700,1700,1700,1750,1750,1700,1700,1695,1695,1650,1650,1650,1650,1695,1700,1700,1750,1750,1650,1695,1675,1675,1650,1650,1650,1695,1700,1725,1725,1700,1695
"Wisconsin",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,850,799,822.5,798,795,825,800,825,825,895,809,850,775,760,725,750,737.5,797.5,820,850,850,860,900,875,850,895,895,810,825,870,850,900,860,900,930
"Minnesota",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.5,890,935,947.5,973,913.5,855,907,1000,1010,947.5,950,1000,1095,1014,1000,1100,1100,1074,1100,1100,1090,995,950,900,975,992.5,1014,1011.5,1100,1095,1100,1050,1086,1075,1050,1080,1050,1030,1047.5,1000,950,990,1069.5,1100,1075,995,999.5,1021,1085.5,1086,1056,1100,1195,1100,1187.5,1181.5
"Colorado",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,1020,1000,1000,900,900,925,997.5,995,1050,1050,1029.5,1000,1000,999,999,985,1080,1033,1150,1143.5,1095,1075,1107.5,1095,1100,1150,1120,1165,1100,1200,1341,1195,1195,1132,1144,1300,1168,1275,1329,1350,1345,1355,1370,1366.5
"Alabama",23,,,,,1150,1095,1000,1050,985,1025,1000,950,950,950,995,1000,999.5,1000,975,950,989,995,1000,1000,1000,1085,895,886.5,900,900,900,895,885,922.5,885,857.5,850,895,900,900,875,895,900,995,950,895,950,925,900,900,900,950,995,995,995,975,950,950,950,950,950,975,975,995,995,950,950,950,950,950,925,926,925,950,975,950,995,995,950,950,975,989.5,950,960,995,995,995,1000,1000,1000,990,995
"South Carolina",24,,,,,,,,,,,,,1100,1197.5,1200,1150,1100,1100,1175,1150,1100,1100,1100,1100,1100,1100,1088,1100,1100,1150,1075,1100,1100,1100,1100,1025,1050,1100,1125,1095,1100,1145,1150,1200,1200,1192.5,1100,1100,1100,1100,1100,1200,1185,1200,1250,1200,1200,1195,1200,1250,1200,1250,1275,1275,1250,1200,1212.5,1200,1150,1150,1200,1200,1250,1270,1250,1300,1300,1295,1295,1250,1200,1295,1250,1250,1250,1275,1395,1325,1300,1295,1300,1325
"Louisiana",25,,,,,,,,,,,,,1200,1200,1300,1300,1261,1300,1300,1250,1247,1300,1295,1300,1212.5,1200,1250,1250,1285,1300,1300,1285,1250,1250,1225,1250,1300,1300,1300,1300,1350,1300,1300,1350,1300,1300,1300,1275,1250,1250,1275,1300,1300,1300,1300,1300,1300,1300,1300,1297,1250,1300,1300,1300,1300,1350,1350,1300,1295,1300,1300,1300,1300,1350,1400,1300,1300,1350,1350,1300,1300,1300,1300,1300,1310,1350,1375,1400,1400,1400,1375,1300
"Kentucky",26,,,,,,,,,,950,995,900,899.5,850,900,825,850,875,895,899,895,850,850,849.5,800,850,850,835,820,825,850,900,850,850,825,800,840,850,850,850,850,850,850,875,850,850,879,850,850,850,850,875,850,875,895,900,875,895,900,899.5,897,900,900,900,900,925,950,942.5,895,899,900,899,900,908,900,925,925,950,935,950,962.5,950,950,950,950,995,1000,995,995,995,978.5,995
"Oregon",27,,,,,,,,,,,,,950,897.5,995,1050,1050,1075,1050,1035,1045,1000,995,995,935,895,950,950,900,935,905,995,950,1000,895,875,895,895,895,995,895,900,1000,1085,1090,1050,1050,1095,1025,1050,1000,995,993,1099.5,1155,1175,1175,1175,1145,1195,1142.5,1095,1175,1155,1155,1207.5,1250,1295,1295,1300,1290.5,1295,1302,1295,1295,1295,1285,1295,1302,1325,1295,1292,1275,1295,1339,1325,1331,1338,1350,1385,1376,1390
"Oklahoma",28,,,,,,,,,,,,975,950,912.5,900,975,1000,1024.5,950,950,950,995,900,897.5,950,1037.5,940,997.5,950,950,1000,975,995,970,905,900,900,950,950,950,995,1095,1100,1100,1100,1095,1100,1030,1000,995,997.5,1100,1150,1185,1200,1187,1112.5,1100,1100,1050,1035,1095,1095,1100,1100,1150,1100,1075,1050,997.5,995,1000,1050,1100,960,1050,1050,1000,1075,995,1050,1050,1000,1000,999,1000,1000,1050,1095,1095,1000,1000
"Connecticut",29,,,,1772.5,1800,1800,1553.5,1475,1350,1325,1350,1350,1200,1350,1525,1575,1806,1800,1595,1400,1200,1200,1200,1125,1112.5,1200,1250,1397.5,1297.5,1275,1287.5,1200,1250,1200,1100,1100,1200,1300,1300,1422,1311,1300,1200,1122.5,1100,975,1100,1137.5,1200,1100,1150,1200,1100,1060,1000,1000,1020,1050,1000,1100,1100,1100,1050,1000,1150,1160,1200,1150,1100,1175,1150,1100,1150,1200,1200,1200,1197.5,1150,1195,1175,1200,1150,1200,1100,1245,1250,1150,1150,1125,1200,1250,1250
"Iowa",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795,750,795,850,900,795,790,850,884.5,795,850,775,825,884.5,925,900,860,850,875,850,847.5
"Mississippi",31,,,,,,,,,,,,,975,1100,1100,1100,950,975,1100,1000,1095,950,1000,990,1050,1025,997.5,975,1000,950,900,900,900,937.5,1000,997,1000,1000,1000,1000,975,992.5,945,950,975,895,900,900,900,900,900,950,950,950,950,950,950,950,925,925,960,1050,975,1050,1075,1050,1050,1000,925,950,900,900,925,975,962.5,1095,1000,1012.5,995,1000,1000,1000,1095,1000,1000,1050,1090,1050,1095,1050,995,1000
"Arkansas",32,,900,850,850,900,925,900,850,850,850,837.5,825,850,850,850,875,875,850,875,875,900,875,900,875,875,900,875,875,950,975,950,950,950,900,895,900,900,950,950,995,1000,950,950,950,975,950,950,950,975,975,975,1000,1000,975,975,975,995,975,975,995,1000,1000,1000,1000,1000,1000,1050,1000,1000,1000,1000,1000,1000,1050,1050,1050,1050,1050,1000,1000,1000,1000,1000,1000,1000,1050,1100,1095,1100,1075,1050,1025
"New Mexico",33,,,,,,,,,,,,,,,,,,805,925,1000,900,875,925,895,850,862.5,800,825,850,850,887.5,887.5,800,750,697.5,700,785,768,780,875,837.5,825,875,950,975,900,975,950,900,900,900,950,995,950,925,975,1000,1050,1000,950,900,900,950,1000,995,950,900,995,950,900,900,900,875,900,900,900,900,850,900,912.5,850,850,825,895,850,825,800,800,800,800,850,825
"Nebraska",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,520,510,549,575,575,575,575,575,575,575,490,525,530,590,600,549,525,490,500,525,525,530,575,575,525,525,550,565,559,535,505,525,529.5,575,525,532,550,547.5,560,625,625,605,599,645,590,595,625,600,650,637,650,650,655,650,695,695,695,660,657.5
"Hawaii",35,,,,,,,,,1300,1300,1300,1182.5,1200,1225,1247,1225,1175,1200,1250,1197.5,1195,1150,1150,1200,1100,1172.5,1196,1185,1248.5,1250,1250,1300,1250,1250,1250,1250,1275,1275,1275,1297.5,1250,1250,1250,1287.5,1307,1300,1300,1300,1235,1200,1245,1350,1312.5,1200,1250,1200,1250,1307,1345,1250,1300,1350,1350,1350,1400,1377,1400,1395,1350,1307,1300,1350,1350,1400,1387.5,1350,1450,1345,1400,1250,1300,1300,1500,1412.5,1450,1472.5,1400,1350,1400,1400,1437.5,1400
"New Hampshire",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,789,779,799,800,749,750,759,890,922.5,849,789,750,869.5,824,850,892.5,937.5,889.5,892.5,862.5,890,970,900,875,895,895
"Rhode Island",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1100,1095,990,1000,1000,1050,1067.5,1150,1130,1102.5,1150
"Delaware",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950,1064,950,970,957,987.5,1037,990,1080,994,1000,1000,1050,1050
"District of Columbia",39,,,,,,,,,,,1922,1900.5,1900,1759,1849.5,1711.5,1721,1800,2095,2000,1897,1846.5,1879.5,1820,1802.5,1850,1850,1802.5,1811,1828.5,1840,1818,1836,1834.5,1847,1867,1850,1869.5,1872.5,1795,1773,1775,1841.5,1798,1725,1714,1695,1695,1650,1600,1600,1615,1655,1695,1721.5,1700,1636,1670,1700,1733,1720.5,1749,1710,1700,1700,1725,1750,1765,1750,1723,1775,1750,1750,1765,1797,1774,1747,1795,1768,1750,1691,1700,1749,1785,1771.5,1805,1782,1800,1795,1827.5,1911,1900
"Wyoming",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295,1295,1272.5,1250,1295,1300,1262.5,1250,1200,1100,1095,1200,1200,1195,1137.5,1150,1200,1187.5,1100,1000,1062.5,1012.5,1000,1100,1150,1097.5,1150,1100,1075,1100,1100,1050
