"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-09-30,274409,"Manoa","HI","Urban Honolulu","Honolulu","Honolulu",418,1128400,-0.00238705684731677,-0.00869718000527102,0.00355745286374956,0.0512468866293672,0.0225901066263368,"2017-05","2017-Q2",1146400,-0.0157013258897418,"2016-10"
2017-09-30,272724,"Bethel","OR","Eugene","Lane","Eugene",419,229000,0.0137228862328464,0.034794396746498,0.125860373647984,0.0849934485057289,0.0107389712379806,"2017-09","2017-Q3",229000,0,"2017-09"
2017-09-30,19810,"Pacific Palisades","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",420,2724500,0.00080814017558682,0.000330444999265678,0.0441497719694937,0.103055402951164,0.0243748360118567,"2017-09","2017-Q3",2724500,0,"2017-09"
2017-09-30,271936,"North End","WA","Seattle","Pierce","Tacoma",421,391700,0.00849639546858908,0.0376158940397351,0.154095462581025,0.0976764293374948,0.0193768972634316,"2017-09","2017-Q3",391700,0,"2017-09"
2017-09-30,275312,"Save the Valley 21","TX","El Paso","El Paso","El Paso",422,90700,0.00554323725055432,0.0179573512906846,0.0695754716981132,0.00132831993782156,0.000886334126499744,"2009-09","2009-Q3",91600,-0.00982532751091703,"2009-07"
2017-09-30,55477,"Brickell","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",423,369400,-0.00672223716052702,-0.0146705788210189,-0.0588535031847134,0.0431941442058508,-0.0153729939527341,"2007-03","2007-Q1",450100,-0.179293490335481,"2005-07"
2017-09-30,271950,"Northwest","WA","Spokane","Spokane","Spokane",424,165400,0.00730816077953715,0.0216182828906733,0.0775244299674267,0.0653926385706352,0.00835181716176336,"2017-09","2017-Q3",165400,0,"2017-09"
2017-09-30,271198,"North Central","PA","Philadelphia","Philadelphia","Philadelphia",425,149500,0.0135593220338983,0.0410863509749304,0.228430566967954,0.12247285293208,,"2017-09","2017-Q3",149500,0,"2017-09"
2017-09-30,15772,"Mercerville","NJ","Trenton","Mercer","Hamilton Township",426,255400,-0.00117324990222917,-0.00467653936087295,0.0126883425852498,0.0152379394432192,-0.0154399550598177,"2006-06","2006-Q2",312000,-0.181410256410256,"2004-06"
2017-09-30,417134,"Disston Heights","FL","Tampa","Pinellas","Saint Petersburg",427,177600,0.00680272108843537,0.0254041570438799,0.105164903546982,0.133775126233013,0.00569224325106199,"2006-05","2006-Q2",181700,-0.0225646670335718,"2006-02"
2017-09-30,273889,"Green Valley South","NV","Las Vegas","Clark","Henderson",428,264600,0.0099236641221374,0.0180838784147749,0.0609462710505213,0.125974340053516,-0.0137525031014304,"2006-03","2006-Q1",338800,-0.21900826446281,"2004-06"
2017-09-30,56840,"West Islip","NY","New York","Suffolk","Town of Islip",429,417500,0.000479271507308891,0.0143343051506317,0.118403428877578,0.0423522880168772,-0.00713682476498323,"2006-07","2006-Q3",475600,-0.122161480235492,"2005-01"
2017-09-30,275065,"Point Breeze","PA","Philadelphia","Philadelphia","Philadelphia",430,194100,0.0183630640083945,0.0396357793251205,0.153983353151011,0.172476875137441,,"2017-09","2017-Q3",194100,0,"2017-09"
2017-09-30,27484,"Tujunga","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",431,558300,0.000896378630333453,0.000358358717075793,0.0842882113031657,0.104471251953231,0.010144334306363,"2017-09","2017-Q3",558300,0,"2017-09"
2017-09-30,273683,"Fairmount","PA","Philadelphia","Philadelphia","Philadelphia",432,360400,0.00445930880713489,0.0183667702740887,0.0621868552903036,0.0557318182890172,0.010703983071138,"2017-09","2017-Q3",360400,0,"2017-09"
2017-09-30,38888,"Harbor City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",433,543700,-0.00128581925055107,0,0.0633678857813417,0.0889957779382706,0.00318170066501788,"2006-10","2006-Q4",546700,-0.00548747027620267,"2006-07"
2017-09-30,211824,"Hunting Park","PA","Philadelphia","Philadelphia","Philadelphia",434,52500,0.00190839694656489,-0.00943396226415094,-0.0454545454545455,0.00268821084279147,-0.00373177277147518,"2010-04","2010-Q2",57900,-0.0932642487046632,"2009-07"
2017-09-30,275979,"West Park","CA","Los Angeles-Long Beach-Anaheim","Orange","Irvine",435,771300,-0.00129483361388062,-0.00323080899457224,0.0358581788879936,0.0666562440490057,0.00303193061762896,"2006-05","2006-Q2",795000,-0.029811320754717,"2005-12"
2017-09-30,200500,"East Toledo","OH","Toledo","Lucas","Toledo",436,40500,0.0358056265984655,0.0574412532637076,0.091644204851752,0.0101802159438886,-0.0281782249929285,"2005-12","2005-Q4",54600,-0.258241758241758,"2000-03"
2017-09-30,272773,"Anthem","NV","Las Vegas","Clark","Henderson",437,383800,0.00418628990057562,0.0180371352785146,0.0826516220028209,0.0771351684207018,-0.0065818020403039,"2006-05","2006-Q2",467800,-0.179563916203506,"2004-06"
2017-09-30,27328,"Sunland","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",438,558100,0.00576680482969905,0.00958755426917511,0.0828482731858751,0.108202487599106,0.0113574686675921,"2017-09","2017-Q3",558100,0,"2017-09"
2017-09-30,276486,"Northwood","CA","Los Angeles-Long Beach-Anaheim","Orange","Irvine",439,857900,0.000349813432835821,0.00953165450694281,0.0519926425505825,0.0653625684970753,0.00995393330223537,"2017-09","2017-Q3",857900,0,"2017-09"
2017-09-30,155607,"Sixteen Acres","MA","Springfield","Hampden","Springfield",440,161700,0.000618811881188119,0.000618811881188119,0.0169811320754717,0.0361395973337773,-0.00128950835225838,"2006-06","2006-Q2",169700,-0.047142015321155,"2005-08"
2017-09-30,273753,"Forest Hill","NJ","New York","Essex","Newark",441,265000,0.00531107738998482,0.00645651348271933,-0.00600150037509377,0.0437753058132633,-0.0341495622576797,"2007-04","2007-Q2",384500,-0.310793237971391,"2004-01"
2017-09-30,275078,"Porter Ranch","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",442,765500,0.00288222193108869,0.0112285336856011,0.0536820371644873,0.0721660358562379,0.00262402078661883,"2006-07","2006-Q3",809200,-0.0540039545229857,"2005-09"
2017-09-30,403122,"Brooklyn Heights","NY","New York","New York","New York",443,1201000,0.0223886949859539,0.0686954974194697,0.316885964912281,0.133306801104119,,"2017-09","2017-Q3",1201000,0,"2017-09"
2017-09-30,133535,"Waikiki","HI","Urban Honolulu","Honolulu","Honolulu",444,430100,0.00326568696057849,0.0089139103917429,0.0632880098887516,0.0540946175900188,0.0287959829074182,"2017-09","2017-Q3",430100,0,"2017-09"
2017-09-30,271180,"Girard Estates","PA","Philadelphia","Philadelphia","Philadelphia",445,225600,0.00669344042838019,0.0162162162162162,0.104799216454456,0.0670309751179121,0.0236938341678565,"2017-09","2017-Q3",225600,0,"2017-09"
2017-09-30,269577,"East Garfield Park","IL","Chicago","Cook","Chicago",446,164200,0.0135802469135802,0.0256089943785134,0.0809743252139565,0.0758949913693443,-0.0188410023741488,"2007-11","2007-Q4",201300,-0.184302036761053,"2005-02"
2017-09-30,275418,"South Central","NV","Reno","Washoe","Reno",447,336000,0.0111345170027084,0.0290964777947933,0.0880829015544041,0.138448798744617,0.000447528150347543,"2005-12","2005-Q4",387200,-0.132231404958678,"2005-01"
2017-09-30,272885,"Bayview","CA","San Francisco","San Francisco","San Francisco",448,843400,0.0112709832134293,0.0200774068698597,0.116642393750827,0.175417775652252,,"2017-09","2017-Q3",843400,0,"2017-09"
2017-09-30,274760,"Northampton","VA","Virginia Beach","Hampton City","Hampton",449,176900,0.000565610859728507,-0.00450196961170512,0.00568504832291074,0.00575081054192217,-0.0159228819232888,"2007-10","2007-Q4",208200,-0.150336215177714,"2005-10"
2017-09-30,276318,"Edison","CA","Fresno","Fresno","Fresno",450,122600,0.00822368421052632,0.0242272347535505,0.118613138686131,0.101523419023528,-0.0293238929801646,"2006-11","2006-Q4",180500,-0.320775623268698,"2005-02"
2017-09-30,276653,"West Side","NJ","New York","Hudson","Jersey City",451,274600,0.0029218407596786,0.0144070927225711,0.153781512605042,0.0702034249147037,-0.023438382354129,"2007-06","2007-Q2",355600,-0.227784026996625,"2005-04"
2017-09-30,271171,"Germantown East","PA","Philadelphia","Philadelphia","Philadelphia",452,89100,0.0348432055749129,0.0556872037914692,0.0619785458879619,0.0524602998188424,0.0152310537729161,"2017-09","2017-Q3",89100,0,"2017-09"
2017-09-30,343902,"19th Ward","NY","Rochester","Monroe","Rochester",453,80900,0.00247831474597274,-0.0459905660377359,0.00247831474597274,0.0543174250073666,0.0296536380102339,"2017-05","2017-Q2",86700,-0.0668973471741638,"2017-03"
2017-09-30,272836,"Back Bay","MA","Boston","Suffolk","Boston",454,935000,0,-0.00138844387482644,0.0779340557989394,0.084379005979182,0.0425621269711123,"2017-06","2017-Q2",936300,-0.00138844387482644,"2017-06"
2017-09-30,275941,"Weequahic","NJ","New York","Essex","Newark",455,227200,0.000881057268722467,-0.0138888888888889,0.0441176470588235,0.0477928552711753,-0.024713295120958,"2007-11","2007-Q4",292600,-0.223513328776487,"2005-01"
2017-09-30,273537,"East Central","UT","Salt Lake City","Salt Lake","Salt Lake City",456,322600,0.00310945273631841,0.0106516290726817,0.0721169823861748,0.082832021762453,0.014735231825072,"2017-09","2017-Q3",322600,0,"2017-09"
2017-09-30,274256,"Lakewood","CA","San Jose","Santa Clara","Sunnyvale",457,1052400,0.00939957797813159,0.0274333691301377,0.113415150232755,0.161796179229037,0.0499646276921346,"2017-09","2017-Q3",1052400,0,"2017-09"
2017-09-30,276649,"West Las Vegas","NV","Las Vegas","Clark","Las Vegas",458,135100,0.0157894736842105,0.0328746177370031,0.10556464811784,0.152303127833911,-0.0391888598684255,"2006-11","2006-Q4",222800,-0.393626570915619,"2004-06"
2017-09-30,269597,"Near North","IL","Chicago","Cook","Chicago",459,265000,0.00798782807151008,-0.0111940298507463,0.0936855138258357,0.0471255456370012,0.00136873834806739,"2009-04","2009-Q2",270000,-0.0185185185185185,"2009-03"
2017-09-30,125257,"Meadow Woods","FL","Orlando","Orange","Orlando",460,218600,0.00737327188940092,0.0210182157870154,0.1029263370333,0.106824728888412,-0.0120601578783378,"2006-12","2006-Q4",265700,-0.177267595031991,"2005-09"
2017-09-30,270087,"Battle Creek","MN","Minneapolis-St Paul","Ramsey","Saint Paul",461,193300,0.00415584415584416,0.0157645822385707,0.0829131652661064,0.0872988996965423,0.00659629585442789,"2006-05","2006-Q2",203300,-0.0491883915395967,"2005-02"
2017-09-30,232117,"Cielo Vista","TX","El Paso","El Paso","El Paso",462,131100,0,0,0.0266249021143305,-0.00436632161521178,-0.0112473428700234,"2007-12","2007-Q4",147200,-0.109375,"2006-09"
2017-09-30,417497,"Central Sunset","CA","San Francisco","San Francisco","San Francisco",463,1321900,0.00448328267477204,0.0162989159683247,0.116186776999071,0.125110633515568,0.0446333907524548,"2017-09","2017-Q3",1321900,0,"2017-09"
2017-09-30,271832,"Central","WA","Seattle","Pierce","Tacoma",464,245600,0.00986842105263158,0.0336700336700337,0.122999542752629,0.112224368932994,0.00772907779593024,"2017-09","2017-Q3",245600,0,"2017-09"
2017-09-30,271089,"Five Oaks - Triple Creek","OR","Portland","Washington","Beaverton",465,370100,0.00406945198046663,0.00762319629730466,0.0780658316341392,0.105937591374285,0.0287698113246224,"2017-09","2017-Q3",370100,0,"2017-09"
2017-09-30,269609,"Uptown","IL","Chicago","Cook","Chicago",466,230800,0.0113935144609991,0.0212389380530973,0.0198851082633672,0.0437694705261833,-0.0099992731715991,"2007-06","2007-Q2",257700,-0.104384943733023,"2004-09"
2017-09-30,273964,"Hermosa","IL","Chicago","Cook","Chicago",467,214700,0.00139925373134328,-0.00555812876331635,0.0676280457483839,0.0881971631568257,-0.0268636464159429,"2006-09","2006-Q3",293500,-0.268483816013629,"2003-10"
2017-09-30,138166,"East Side","IL","Chicago","Cook","Chicago",468,120300,0.00838222967309304,0.0134793597304128,0.0769919427036705,0.0204863891750089,-0.0303350564145367,"2007-05","2007-Q2",167600,-0.282219570405728,"2004-02"
2017-09-30,267851,"Sand Lake","AK","Anchorage","Anchorage","Anchorage",469,299100,0.000669120107059217,-0.002002002002002,0.0149304377332881,0.0239646684692159,-0.00149219355898078,"2007-08","2007-Q3",304300,-0.0170883996056523,"2007-02"
2017-09-30,274371,"Lower Peters Canyon","CA","Los Angeles-Long Beach-Anaheim","Orange","Irvine",470,876600,0.00159963436928702,0.00851357570179475,0.0274261603375527,0.0579556326965698,0.00773407262519155,"2006-03","2006-Q1",920100,-0.0472774698402348,"2005-09"
2017-09-30,26061,"Nanuet","NY","New York","Rockland","Clarkstown",471,372600,0.00675493109970278,0.00593952483801296,0.0498732037193576,0.022236311270027,-0.0129792427389452,"2006-02","2006-Q1",452000,-0.175663716814159,"2004-09"
2017-09-30,271173,"Mount Airy East","PA","Philadelphia","Philadelphia","Philadelphia",472,197900,0.00969387755102041,0.0355834641548927,0.0957918050941307,0.0511683693923808,0.00963782057909013,"2017-09","2017-Q3",197900,0,"2017-09"
2017-09-30,273738,"Five Points","OH","Toledo","Lucas","Toledo",473,53500,0.0056390977443609,0,0.0615079365079365,0.0116085255078229,-0.0365055749885396,"2006-04","2006-Q2",83700,-0.360812425328554,"1997-04"
2017-09-30,275354,"Sheep Mountain","NV","Las Vegas","Clark","Las Vegas",474,347200,0.0107714701601164,0.0327186198691255,0.0732612055641422,0.10695063899442,-0.0179867885876843,"2006-04","2006-Q2",449000,-0.226726057906459,"2004-06"
2017-09-30,274162,"Kalihi Valley","HI","Urban Honolulu","Honolulu","Honolulu",475,775700,-0.000515397500322123,-0.00154460033466341,0.0527958740499457,0.0570434560809894,0.0207474213250658,"2017-06","2017-Q2",776900,-0.00154460033466341,"2017-05"
2017-09-30,117980,"Scripps Ranch","CA","San Diego","San Diego","San Diego",476,730200,0.00329760923330585,0.0116375727348296,0.0601045296167247,0.0677626009738421,0.0195614355204206,"2017-09","2017-Q3",730200,0,"2017-09"
2017-09-30,275958,"West Central","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Pasadena",477,503800,0.000993443274389032,0.00198886237072395,0.0283731373749745,0.088432503191282,0.00432918829139295,"2017-09","2017-Q3",503800,0,"2017-09"
2017-09-30,275520,"Springlake, University Terrace","LA","Shreveport","Caddo","Shreveport",478,187100,0.00537345513164965,0.0135427952329361,0.0212882096069869,0.0081035453128262,,"2017-09","2017-Q3",187100,0,"2017-09"
2017-09-30,268379,"Orangecrest","CA","Riverside","Riverside","Riverside",479,468400,0.0055817947617003,0.0182608695652174,0.0760395129795543,0.0979985236343028,-0.00510557624475283,"2006-05","2006-Q2",561700,-0.166102901904931,"2005-05"
2017-09-30,275251,"Roseland","IL","Chicago","Cook","Chicago",480,111600,0.00904159132007233,0.0381395348837209,0.150515463917526,0.0314335657503955,-0.0233892993321969,"2008-03","2008-Q1",143100,-0.220125786163522,"2004-08"
2017-09-30,276242,"Cedarbrook","PA","Philadelphia","Philadelphia","Philadelphia",481,157100,0.00834403080872914,0.0261267145656434,0.0466355762824783,0.0240481928091207,0.00403463526335401,"2017-09","2017-Q3",157100,0,"2017-09"
2017-09-30,342737,"North Aurora","CO","Denver","Arapahoe","Aurora",482,242900,0.0103993344425957,0.0279305966991113,0.120387453874539,0.179941835649292,0.0599485051711703,"2017-09","2017-Q3",242900,0,"2017-09"
2017-09-30,275460,"South Side","OH","Toledo","Lucas","Toledo",483,44400,0.0277777777777778,0.052132701421801,0.118387909319899,0.00783867262443438,-0.021890852517408,"2005-09","2005-Q3",57400,-0.226480836236934,"2000-10"
2017-09-30,116646,"Mission Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",484,495300,0.00855222968845449,0.0124693376941946,0.0845193781475805,0.0946719377665881,-0.003349531179478,"2006-09","2006-Q3",541300,-0.0849806022538334,"2005-09"
2017-09-30,274741,"North San Jose","CA","San Jose","Santa Clara","San Jose",485,783600,0.00525978191148172,0.0189856957087126,0.0716630196936543,0.1290494698864,0.0308111472836123,"2017-09","2017-Q3",783600,0,"2017-09"
2017-09-30,403203,"West Brighton","NY","New York","Richmond","New York",486,496800,0.0130505709624796,0.0520965692503177,0.162377164248947,0.0677257389714689,0.015112998782429,"2017-09","2017-Q3",496800,0,"2017-09"
2017-09-30,271071,"Centennial","OR","Portland","Multnomah","Portland",487,271100,0.00519095291064145,0.0168792198049512,0.0813721579577184,0.132850969475716,0.0241246676325915,"2017-09","2017-Q3",271100,0,"2017-09"
2017-09-30,275981,"West Price HIll","OH","Cincinnati","Hamilton","Cincinnati",488,84800,0.00952380952380952,0.0328867235079172,0.152173913043478,0.0498199980313392,-0.00918792570928562,"2005-10","2005-Q4",96200,-0.118503118503119,"2001-02"
2017-09-30,121774,"Petworth","DC","Washington","District of Columbia","Washington",489,545100,-0.00492880613362541,-0.0220667384284177,-0.0112461454743334,0.09529281465474,0.0347409973654826,"2017-03","2017-Q1",567100,-0.0387938635161347,"2016-08"
2017-09-30,272748,"Allegheny West","PA","Philadelphia","Philadelphia","Philadelphia",490,36600,0.0252100840336134,0.0309859154929577,0.0397727272727273,-0.00537665576405555,-0.0275583033635634,"2009-11","2009-Q4",49800,-0.265060240963855,"2004-01"
2017-09-30,273935,"Harder-Tennyson","CA","San Francisco","Alameda","Hayward",491,559700,0.00143138307389515,0.00665467625899281,0.0857419980601358,0.167165816213842,0.00659348394576931,"2006-08","2006-Q3",562400,-0.00480085348506401,"2006-08"
2017-09-30,207108,"Lents","OR","Portland","Multnomah","Portland",492,280700,0.00645392613840086,0.0196149654921903,0.0726022162781811,0.148126293779445,0.0356228223099571,"2017-09","2017-Q3",280700,0,"2017-09"
2017-09-30,276021,"Westgate","NV","Las Vegas","Clark","Henderson",493,331800,0.0030229746070133,0.0112770496799756,0.0513307984790875,0.0936217593673818,-0.0225258339519533,"2006-05","2006-Q2",454600,-0.270127584689837,"2004-05"
2017-09-30,416309,"Hellman","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",494,356300,0.0142328494164532,0.0276896452264205,0.104463732176069,0.137613777653274,0.00564424810801922,"2006-09","2006-Q3",377000,-0.0549071618037135,"2006-04"
2017-09-30,273443,"Deep Creek North","VA","Virginia Beach","Chesapeake City","Chesapeake",495,197600,-0.00453400503778338,-0.0105157736604907,0.0405476566614007,0.0192861464788978,-0.00597308086234383,"2007-12","2007-Q4",211100,-0.063950734249171,"2006-11"
2017-09-30,40683,"Saint Andrews","SC","Columbia","Richland","Columbia",496,94400,-0.00105820105820106,0,0.0238611713665944,0.029571156094653,-0.0017832324308189,"2010-02","2010-Q1",100300,-0.0588235294117647,"2008-07"
2017-09-30,271069,"Cal Young","OR","Eugene","Lane","Eugene",497,323500,0.00341191066997519,0.0256816740646798,0.0694214876033058,0.0633983168925483,0.00537993490357147,"2017-09","2017-Q3",323500,0,"2017-09"
2017-09-30,126056,"Sandalwood","FL","Jacksonville","Duval","Jacksonville",498,189700,0.00264270613107822,0.0042350449973531,0.037746170678337,0.0948232322804115,-0.00392044850561768,"2006-11","2006-Q4",207000,-0.0835748792270531,"2005-12"
2017-09-30,275782,"Tule Springs","NV","Las Vegas","Clark","Las Vegas",499,296300,0.00611205432937182,0.013684570646596,0.0677477477477477,0.111571702746473,-0.0240322299241752,"2006-04","2006-Q2",413700,-0.283780517283055,"2004-05"
2017-09-30,273222,"Chatham","IL","Chicago","Cook","Chicago",500,155800,0.00516129032258065,-0.00574345883854499,0.0372836218375499,0.0394425381532324,-0.0200613022180223,"2007-09","2007-Q3",190800,-0.183438155136268,"2005-08"
2017-09-30,13094,"Okolona","KY","Louisville/Jefferson County","Jefferson","Louisville",501,129200,0.00701480904130943,0.0286624203821656,0.0607553366174056,0.0330754348077562,0.0183678521221926,"2017-09","2017-Q3",129200,0,"2017-09"
2017-09-30,268671,"Hampden","CO","Denver","Denver","Denver",502,391700,-0.00051033426894616,-0.00051033426894616,0.0612300189650501,0.10001346222517,0.0455511668127759,"2017-07","2017-Q3",392400,-0.00178389398572885,"2017-06"
2017-09-30,276009,"Western Branch North","VA","Virginia Beach","Chesapeake City","Chesapeake",503,233300,-0.00384286934244236,-0.0118593816179585,0.0304770318021201,0.0186604617098962,-0.0100129736035547,"2007-12","2007-Q4",260700,-0.105101649405447,"2005-11"
2017-09-30,269611,"West Elsdon","IL","Chicago","Cook","Chicago",504,171400,-0.00348837209302326,-0.0205714285714286,0.0142011834319527,0.0646624801155711,-0.0353704403341554,"2006-10","2006-Q4",255500,-0.329158512720157,"2003-03"
2017-09-30,268057,"Central City East","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",505,603800,-0.00461589185624794,0.0102057888572863,-0.0103261760367153,0.123572519305978,0.0118500356914555,"2017-01","2017-Q1",630600,-0.0424992071043451,"2016-05"
2017-09-30,270969,"Wingate","NY","New York","Kings","New York",506,620100,0.011417387049421,0.0462291209718239,0.269916035224247,0.133500837778352,0.0562359127058829,"2017-09","2017-Q3",620100,0,"2017-09"
2017-09-30,422882,"Summerfields","TX","Dallas-Fort Worth","Tarrant","Fort Worth",507,167400,0.00843373493975904,0.0182481751824818,0.0856031128404669,0.0956956000714848,,"2017-09","2017-Q3",167400,0,"2017-09"
2017-09-30,268114,"Downtown","CA","San Francisco","San Francisco","San Francisco",508,817200,0.00926268988514265,0.0138957816377171,0.056633048875097,0.0929895051862077,0.0324147278028726,"2016-02","2016-Q1",820300,-0.00377910520541265,"2016-02"
2017-09-30,269586,"Hyde Park","IL","Chicago","Cook","Chicago",509,227100,-0.00131926121372032,-0.0130378096479791,0.061711079943899,0.0401779892354495,-0.0063756303499255,"2007-12","2007-Q4",245400,-0.0745721271393643,"2006-01"
2017-09-30,276353,"Greenbrier West","VA","Virginia Beach","Chesapeake City","Chesapeake",510,228700,-0.00478677110530896,-0.0120950323974082,0.027403414195867,0.0192537901042025,-0.00973345255658353,"2006-07","2006-Q3",257000,-0.11011673151751,"2005-07"
2017-09-30,270853,"Heartland Village","NY","New York","Richmond","New York",511,378300,0.0069204152249135,0.035303776683087,0.11790780141844,0.0640873844647438,0.0181251943270619,"2017-09","2017-Q3",378300,0,"2017-09"
2017-09-30,271005,"Kamm's Corner","OH","Cleveland","Cuyahoga","Cleveland",512,124500,0.00484261501210654,0.017988552739166,0.0882867132867133,0.0562430746702507,0.00840824164595744,"2006-03","2006-Q1",129500,-0.0386100386100386,"2003-10"
2017-09-30,276606,"The Plaza","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",513,653500,0.00693374422187982,0.0139643134212568,0.0727183191070256,0.0812970431643894,0.0168202657511947,"2017-09","2017-Q3",653500,0,"2017-09"
2017-09-30,124243,"East Tampa","FL","Tampa","Hillsborough","Tampa",514,100100,0.0298353909465021,0.077502691065662,0.320580474934037,0.1637300448432,-0.0325059649754018,"2007-06","2007-Q2",141500,-0.292579505300353,"2005-04"
2017-09-30,137603,"Bucktown","IL","Chicago","Cook","Chicago",515,401600,-0.000746454341876089,-0.00643245917862444,0.0297435897435897,0.0538896978962959,0.005888492759756,"2017-05","2017-Q2",405700,-0.0101059896475228,"2017-01"
2017-09-30,270846,"Gowanus","NY","New York","Kings","New York",516,1045700,0.00153242026625802,-0.0115322809339257,0.0303478175189674,0.0862329802279078,,"2017-05","2017-Q2",1061000,-0.0144203581526861,"2017-05"
2017-09-30,398560,"Storrs Mansfield","CT","Hartford","Tolland","Town of Mansfield",517,227200,0.0192911619560341,0.0503929727230698,0.0533147890588781,0.0118538118800073,-0.0167462652212849,"2007-04","2007-Q2",277700,-0.181850918257112,"2004-06"
2017-09-30,268385,"Pacific Heights","CA","San Francisco","San Francisco","San Francisco",518,1791300,0.00240626748740907,0.00833098789755136,-0.032670914785614,0.0714759279298423,0.0219067604295389,"2015-08","2015-Q3",1942800,-0.0779802347127857,"2015-03"
2017-09-30,133207,"Kaimuki","HI","Urban Honolulu","Honolulu","Honolulu",519,1060700,-0.00131814330100744,-0.00459834834834835,0.0367510507281791,0.0564562224280774,0.0280703876902944,"2017-04","2017-Q2",1072100,-0.010633336442496,"2016-12"
2017-09-30,343427,"Diamond Head-Kapahulu-St. Louis","HI","Urban Honolulu","Honolulu","Honolulu",520,939800,0,0.00277422108408024,0.0354781842221243,0.05437705049758,0.0309027275201947,"2017-04","2017-Q2",947000,-0.00760295670538543,"2017-03"
2017-09-30,274888,"Old Northwest - West University","NV","Reno","Washoe","Reno",521,276900,0.00837581937363438,0.0232815964523282,0.105389221556886,0.175252543125843,0.00930717482461207,"2005-12","2005-Q4",298700,-0.0729829260127218,"2005-06"
2017-09-30,192099,"Taylor Ranch","NM","Albuquerque","Bernalillo","Albuquerque",522,188800,-0.00631578947368421,-0.0396744659206511,0.0727272727272727,0.0291930542092855,-0.00717662347470294,"2008-07","2008-Q3",205000,-0.0790243902439024,"2006-07"
2017-09-30,403330,"Heart of Chicago","IL","Chicago","Cook","Chicago",523,218100,-0.000458295142071494,-0.0122282608695652,0.119609856262834,0.104311304955974,-0.0147728935225635,"2007-12","2007-Q4",255600,-0.146713615023474,"2005-02"
2017-09-30,16927,"Bayville","NJ","New York","Ocean","Berkeley",524,258400,0.0046656298600311,0.00232738557020946,0.0323611666000799,0.0224943947595515,-0.015177016711703,"2006-09","2006-Q3",317900,-0.18716577540107,"2004-09"
2017-09-30,268337,"Nob Hill","CA","San Francisco","San Francisco","San Francisco",525,1456000,0.00496963003865268,0.0146341463414634,0.0489157841654059,0.0797231932923419,0.0350487243387205,"2015-11","2015-Q4",1467100,-0.00756594642491991,"2015-08"
2017-09-30,274750,"Northwest Torrance","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Torrance",526,669000,0.00753012048192771,0.0210622710622711,0.0479323308270677,0.0887031207326643,0.0160189883053394,"2017-09","2017-Q3",669000,0,"2017-09"
2017-09-30,403299,"Streeterville","IL","Chicago","Cook","Chicago",527,354400,-0.00112739571589628,-0.0439708659293229,0.0871165644171779,0.032654152013027,0.00292460182317966,"2009-06","2009-Q2",381700,-0.0715221378045586,"2009-01"
2017-09-30,275751,"Tioga","PA","Philadelphia","Philadelphia","Philadelphia",528,65000,0.0124610591900312,0.045016077170418,0.148409893992933,0.0725303134987441,-0.000765993751442484,"2007-10","2007-Q4",66200,-0.0181268882175227,"2007-09"
2017-09-30,201003,"Goodyear Heights","OH","Akron","Summit","Akron",529,64900,0.0109034267912773,0.020440251572327,0.0252764612954186,0.0248647616961393,-0.0208229676620909,"2005-08","2005-Q3",82900,-0.217129071170084,"1998-05"
2017-09-30,268570,"Visitacion Valley","CA","San Francisco","San Francisco","San Francisco",530,839700,0.0156023222060958,0.0327143032837289,0.16998745994148,0.123832153498657,0.0274816279281263,"2017-09","2017-Q3",839700,0,"2017-09"
2017-09-30,274385,"Macalester-Groveland","MN","Minneapolis-St Paul","Ramsey","Saint Paul",531,349600,0.00749279538904899,0.0231196956394498,0.0966122961104141,0.0870649602477576,0.0238092614839691,"2017-09","2017-Q3",349600,0,"2017-09"
2017-09-30,268410,"Point Loma Heights","CA","San Diego","San Diego","San Diego",532,743700,-0.00201288244766506,0.0107366132101114,0.0767337483712176,0.0822975921727558,0.0196484082904518,"2017-08","2017-Q3",745200,-0.00201288244766506,"2017-07"
2017-09-30,276569,"South Reno","NV","Reno","Washoe","Reno",533,365400,0.00605726872246696,0.0198157968183087,0.0646853146853147,0.12923178341489,0.00869393958863784,"2006-04","2006-Q2",395700,-0.0765731614859742,"2005-07"
2017-09-30,269014,"Hollywood Hills","FL","Miami-Fort Lauderdale","Broward","Hollywood",534,342600,0.00646298472385429,0.0148104265402844,0.0743179680150517,0.117255375575222,0.00329900741270528,"2006-01","2006-Q1",376100,-0.0890720553044403,"2005-06"
