"RegionID","Date","RegionName","State","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
394385,2017-09-30,"Big Spring, TX","TX",634,102600,0.00293255131964809,0.00293255131964809,0.112798264642082,,,"2013-05","2013-Q2",105200,-0.0247148288973384,"2013-03"
394315,2017-09-30,"Alexandria, MN","MN",635,209000,-0.00570884871550904,-0.0474020054694622,0.0165369649805447,0.0402214393934328,0.00618623828711895,"2017-05","2017-Q2",223700,-0.0657130084935181,"2016-12"
394522,2017-09-30,"De Ridder, LA","LA",636,133900,-0.00741289844329133,-0.0247632920611799,-0.00372023809523809,0.0692592441544195,0.0533840810526076,"2016-04","2016-Q2",143400,-0.0662482566248257,"2015-11"
394781,2017-09-30,"Lebanon, MO","MO",637,111400,0.00179856115107914,-0.00624442462087422,0.00905797101449275,0.0349907549854191,-0.00326206668491824,"2007-10","2007-Q4",115100,-0.0321459600347524,
395084,2017-09-30,"Seneca Falls, NY","NY",638,112200,0.00268096514745308,0.0564971751412429,0.165109034267913,0.0336237220756854,0.0267118135031275,"2017-09","2017-Q3",112200,0,"2017-09"
394835,2017-09-30,"Martin, TN","TN",639,76700,0.0118733509234828,0.0378890392422192,0.0463847203274216,0.036220231108161,0.00237760381272478,"2017-09","2017-Q3",76700,0,"2017-09"
395141,2017-09-30,"Susanville, CA","CA",640,161300,0.00186335403726708,0.0170239596469105,0.0549378678875082,0.0598817445631397,-0.0311304758839959,"2005-12","2005-Q4",255000,-0.367450980392157,"2003-09"
394417,2017-09-30,"Brookhaven, MS","MS",641,111600,0.00269541778975741,0.0136239782016349,0.121608040201005,0.0145965196161137,-0.00829994030979508,"2007-02","2007-Q1",126200,-0.115689381933439,"2006-09"
394335,2017-09-30,"Arcadia, FL","FL",642,118200,0.00939368061485909,0.0323144104803493,0.100558659217877,0.125317921324299,-0.0109816384531441,"2006-05","2006-Q2",161400,-0.267657992565056,"2005-04"
395150,2017-09-30,"Taylorville, IL","IL",643,78100,0.00644329896907216,0.0235910878112713,0.101551480959097,0.0475917677606525,0.0166683517311046,"2017-09","2017-Q3",78100,0,"2017-09"
394525,2017-09-30,"Decatur, IN","IN",644,106900,0.000936329588014981,0.011352885525071,0.0573689416419387,0.0422972351870039,0.0138090863021259,"2005-08","2005-Q3",111200,-0.0386690647482014,"2005-06"
753894,2017-09-30,"Junction City, KS","KS",645,129900,0.00308880308880309,0.00697674418604651,0.0334128878281623,-0.00455599821740849,,"2008-12","2008-Q4",137600,-0.0559593023255814,
394557,2017-09-30,"Effingham, IL","IL",646,121200,0.00165289256198347,-0.0162337662337662,-0.0217917675544794,0.0103816710326639,0.00242476526488256,"2008-11","2008-Q4",133700,-0.093492894540015,"2008-02"
394430,2017-09-30,"Butte, MT","MT",647,118500,0.00338696020321761,0.0136869118905047,0.0268630849220104,0.0345313838066281,,"2016-05","2016-Q2",118900,-0.00336417157275021,"2016-03"
394331,2017-09-30,"Angola, IN","IN",648,149300,-0.00267201068804275,-0.0125661375661376,0.00268636668905306,0.031425472343787,0.0128530593907532,"2016-05","2016-Q2",155800,-0.0417201540436457,"2016-01"
394473,2017-09-30,"Cleveland, MS","MS",649,123200,-0.0008110300081103,0.00407497962510187,0.0502983802216539,0.0348625501112667,0.0214923933012392,"2017-08","2017-Q3",123300,-0.0008110300081103,"2017-08"
394536,2017-09-30,"Dodge City, KS","KS",650,105100,0,0.0144787644787645,0.133764832793959,0.0441042442031374,,"2017-09","2017-Q3",105100,0,"2017-09"
394413,2017-09-30,"Brenham, TX","TX",651,167200,0.00119760479041916,0.0151791135397693,0.0787096774193548,0.0466744997377317,-0.00124738022257631,"1999-01","1999-Q1",169500,-0.0135693215339233,
394613,2017-09-30,"Frankfort, IN","IN",652,88400,-0.0045045045045045,-0.0100783874580067,-0.0144927536231884,0.0163866013094129,0.00853186288640129,"2004-08","2004-Q3",101300,-0.127344521224087,"2003-10"
395149,2017-09-30,"Taos, NM","NM",653,285100,0.00813295615275813,0.0359738372093023,0.00991852639036486,-0.020988955975869,,"2011-10","2011-Q4",348600,-0.182157200229489,
