"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Providence, RI",36,,,,,,,,,,,,,,,,,,,,2000,2000,2000,1900,2000,1962.5,1937.5,2000,2000,2000,1997.5,2000,1900,2000,1900,2100,2000,2100,2090,2000,2000,2000,2000,1800,1825,1880,1950,1900,1800,1897,1850,1899,2000,1997.5,1850,1800,1800,1897.5,1900,1900,2000,2000,2100,2025,2000,2000,2000,1950,1950,2000,2000,2000,2200,2200,2125,2200,2000,2000,2000,1950,2015,2000,2200,2100,2100,2250,2300,2200,2200,2200,2300,2300,2300
"Milwaukee, WI",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1225,1100,1200,1025,950,1025,1100,975,950,995,999,1172.5,1200,1100,1262.5,1290,1100,1175,1072.5,995,900,999,1097.5,1000,1100,1195,1175,1350,1222,1200,1095,1050,1050
"Jacksonville, FL",38,1572.5,1500,1495,1450,1495,1400,1400,1400,1395,1375,1472.5,1450,1400,1400,1400,1495,1450,1497.5,1475,1425,1400,1450,1300,1350,1400,1400,1400,1400,1400,1412.5,1350,1392.5,1350,1375,1350,1346,1350,1400,1400,1450,1450,1450,1450,1475,1495,1500,1475,1455,1425,1450,1450,1475,1475,1475,1445,1400,1400,1400,1399,1400,1400,1425,1450,1450,1500,1499,1475,1450,1450,1450,1450,1472.5,1500,1500,1550,1595,1550,1550,1550,1500,1495,1495,1495,1500,1500,1567.5,1625,1650,1675,1650,1650,1650
"Memphis, TN",39,,,,,,,,,,,,1500,1500,1460,1495,1572.5,1495,1450,1372.5,1310,1310,1445,1497.5,1495,1450,1497.5,1372.5,1400,1550,1495,1395,1400,1350,1375,1250,1250,1195,1250,1142.5,1095,1185,1195,1237.5,1095,1095,1175,1295,1250,1150,1175,1175,1242.5,1235,1250,1250,1150,1162.5,1247.5,1295,1284.5,1295,1295,1295,1295,1295,1350,1347.5,1295,1195,1225,1250,1195,1195,1250,1250,1295,1250,1327,1295,1295,1250,1200,1295,1250,1250,1235,1195,1200,1200,1225,1200,1195
"Oklahoma City, OK",40,,,,,,,,,,,,,,,,,,1375,1450,1420,1350,1450,1395,1385,1395,1450,1375,1325,1550,1497.5,1497.5,1300,1497,1499,1395,1387.5,1500,1500,1500,1500,1595,1520,1500,1500,1500,1595,1595,1500,1495,1495,1485,1495,1495,1500,1545,1512.5,1595,1500,1495,1495,1545,1545,1575,1562.5,1525,1500,1525,1495,1495,1450,1495,1500,1500,1500,1500,1495,1495,1495,1495,1445,1395,1412.5,1395,1447.5,1462.5,1445,1410,1445,1450,1495,1450,1400
"Hartford, CT",41,,,,,,,,,,,,,,,,2300,2050,2000,1962.5,1850,1775,1800,1850,1750,1800,1800,1800,1875,1850,1900,1787.5,2000,1875,1900,1900,1925,1850,1725,1750,1800,1800,1850,1850,1900,1700,1650,1775,1787.5,1750,1700,1700,1825,1900,1900,1825,1800,1700,1700,1650,1777.5,1700,1800,1800,1800,1750,1875,1875,1887.5,2000,1850,1650,1600,1650,1650,1650,1900,1950,1800,1925,1700,1650,1700,1600,1650,1700,1600,1650,1700,1697.5,1750,1650,1672.5
"Richmond, VA",42,,1250,1197.5,1295,1300,1275,1175,1200,1200,1100,1200,1250,1297.5,1290,1300,1295,1312.5,1300,1325,1400,1397.5,1350,1350,1350,1385,1450,1400,1495,1500,1450,1400,1400,1400,1400,1395,1400,1400,1400,1495,1495,1450,1500,1500,1495,1495,1495,1500,1485,1495,1475,1485,1500,1495,1549.5,1575,1550,1495,1485,1500,1495,1500,1500,1535,1500,1500,1500,1500,1495,1495,1500,1500,1500,1550,1550,1575,1520,1600,1600,1550,1495,1500,1450,1500,1500,1500,1575,1600,1600,1650,1695,1625,1600
"Buffalo, NY",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950,950,830,800,900,900,875,925,850,850,950,900,925,850,1000,900,850,850,900,950,800,837.5,897.5,1000,1000,900,950,950,950
"Raleigh, NC",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1395,1497,1595,1600,1500,1500,1470,1450,1425,1395,1475,1450,1450,1495,1400,1450,1595,1597,1595,1495,1500,1495,1500,1495,1600,1537.5,1500,1550,1675,1645,1545,1595,1550,1599.5,1600,1625,1645,1597.5,1650,1645,1622,1599,1599,1600,1600,1630,1650,1650,1750,1750,1695,1700,1700,1647
"Salt Lake City, UT",45,,,,,,,,,,,,,,,,,,,,1297.5,1325,1300,1300,1295,1295,1350,1300,1399.5,1400,1375,1350,1395,1350,1375,1395,1350,1345,1395,1400,1395,1395,1395,1395,1350,1395,1350,1350,1300,1325,1347.5,1350,1400,1400,1450,1400,1400,1395,1395,1400,1395,1450,1450,1450,1450,1450,1475,1492.5,1550,1500,1495,1495,1495,1550,1600,1497.5,1595,1595,1562.5,1502.5,1495,1550,1525,1550,1572.5,1595,1695,1695,1775,1725,1700,1697,1695
"Grand Rapids, MI",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.5,1640,1600,1600,1600,1600,1500,1600,1575,1525,1450,1400
"Honolulu, HI",47,,,,,,,,,,,,,2425,2800,2900,2800,2800,2900,2800,2825,2800,2600,2600,2600,2595,2600,2600,2600,2700,2700,2700,2800,2850,2900,2600,2650,2800,2600,2800,2850,2850,2700,2600,2800,2700,2600,2600,2600,2500,2500,2650,2800,3100,3150,2800,2700,2850,2815,2900,2900,2997.5,2900,3000,3175,3000,3000,3000,3000,3200,3200,3200,3000,2925,3100,3100,3000,3350,3100,3000,3000,3000,3000,3025,2900,3100,3200,3225,3200,3200,3195,3000,3000
"Fresno, CA",48,,,,,,,,,,,,,,,,,,1847.5,1695,1695,1595,1495,1595,1412.5,1325,1350,1200,1184,1200,1200,1200,1300,1297.5,1250,1200,1195,1200,1295,1295,1237.5,1350,1337.5,1397.5,1400,1400,1395,1475,1395,1395,1395,1395,1395,1400,1500,1495,1550,1495,1525,1495,1430,1495,1495,1400,1495,1495,1550,1550,1550,1595,1550,1485,1495,1500,1595,1595,1600,1650,1540,1550,1550,1600,1550,1495,1595,1600,1650,1650,1665,1650,1650,1695,1695
"Bridgeport, CT",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,3900,3900,3800,3500,3500,3500,3625,3900,3825,3775,3500,3775,3800,3825,3800,3575,3650,3500,3500,3800,3850,3850,3800,3995,3575,3850,3995,3500,3200,3400,3200,3000,3500,3500,3800,3900,3850,3700,3500
"Albuquerque, NM",50,,,,,,,,,,,,,,,,,,,,,1295,1295,1300,1350,1350,1400,1360,1250,1337.5,1400,1300,1295,1200,1250,1250,1299,1300,1350,1362.5,1375,1312.5,1300,1300,1350,1300,1295,1295,1295,1295,1275,1275,1300,1350,1395,1350,1300,1295,1295,1295,1297.5,1295,1325,1337.5,1362.5,1395,1350,1350,1350,1300,1300,1350,1350,1325,1380,1395,1400,1450,1400,1350,1325,1350,1350,1350,1300,1350,1375,1395,1400,1400,1400,1450,1400
"New Haven, CT",51,,,,,,2100,1950,1650,1400,1400,1500,1400,1500,1500,1725,1575,1850,1800,1700,1650,1650,1700,1800,1650,1595,1775,1800,1800,1950,1850,1800,1795,1700,1600,1600,1600,1750,1700,1600,1825,1800,1700,1800,1857.5,1800,1600,1600,1550,1550,1500,1512.5,1600,1650,1695,1650,1650,1650,1685,1595,1500,1600,1650,1750,1695,1700,1650,1650,1600,1600,1650,1550,1550,1600,1650,1800,1800,1725,1650,1800,1800,1800,1800,1650,1700,1600,1625,1600,1650,1700,1700,1800,1800
"Bakersfield, CA",52,,,,,,,,,,,,,,1475,1400,1400,1500,1450,1497.5,1425,1400,1500,1500,1412.5,1400,1500,1400,1450,1450,1495,1500,1500,1450,1400,1400,1400,1545,1450,1500,1600,1600,1550,1500,1500,1445,1450,1425,1495,1500,1500,1495,1500,1450,1550,1549,1550,1550,1512.5,1545,1547.5,1550,1575,1595,1575,1575,1595,1600,1590,1550,1550,1500,1550,1600,1600,1600,1595,1600,1600,1600,1585,1512.5,1595,1575,1550,1575,1595,1575,1600,1600,1600,1600,1600
"Oxnard, CA",53,,,,,,,,,,,,,2650,2625,2900,2950,3000,2800,2757.5,2750,2795,2600,2650,2550,2650,2625,2800,2550,2750,2800,2800,2850,2700,2525,2600,2600,2600,2554.5,2600,2600,2650,2700,2650,2900,2850,2750,2700,2772.5,2750,2700,2650,2700,2925,2870,2865,2900,2800,2900,2939,2950,2900,2800,2850,2950,3150,3195,3095,3000,2950,2972.5,2995,3000,3000,3039,3000,2925,3100,3000,3150,3000,2925,3125,3000,3100,3000,3150,3200,3290,3292.5,3300,3300,3275
"Allentown, PA",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925,1650,1454.5,1300,1453,1300,1250,1250,1447.5,1385,1625,1500,1500,1500,1500,1297.5,1295,1350,1350,1325,1400,1400,1500,1547.5,1595,1700,1500,1426,1600,1400,1400,1500,1426,1500,1500,1525,1632.5,1600,1550,1600,1600,1600,1612.5,1500,1525,1712.5,1600,1550,1460.5,1542.5,1650,1426,1527,1413,1600,1475,1500,1612.5,1612.5,1700,1600,1412.5,1450
"El Paso, TX",55,,,,,,,,,,,,,,1495,1400,1400,1400,1400,1450,1395,1395,1350,1395,1450,1487.5,1397.5,1450,1450,1395,1375,1350,1325,1345,1350,1350,1295,1247.5,1250,1250,1275,1295,1295,1250,1275,1297.5,1250,1295,1250,1200,1200,1250,1300,1300,1300,1295,1295,1300,1295,1295,1250,1250,1250,1267.5,1295,1295,1295,1295,1295,1295,1295,1295,1275,1275,1295,1250,1350,1250,1300,1250,1250,1275,1250,1250,1250,1250,1250,1295,1300,1297.5,1300,1295,1295
"Dayton, OH",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1400,1395,1380,1450,1450,1400,1395,1400,1425,1375,1400,1395,1362.5,1400,1375,1375,1400,1375,1495,1499.5,1400,1350,1250,1250,1399.5,1450,1300,1475,1400,1350,1450,1297.5,1350,1450,1350,1200,1350,1249.5,1400,1495,1450,1500,1450,1455
"Columbia, SC",57,,,,,,1650,1422.5,1500,1397.5,1350,1535,1475,1475,1325,1450,1400,1375,1350,1350,1325,1295,1250,1250,1295,1295,1300,1300,1300,1350,1300,1272.5,1275,1275,1250,1250,1250,1275,1250,1350,1350,1300,1375,1350,1350,1300,1350,1400,1395,1350,1300,1275,1300,1370,1300,1450,1300,1300,1300,1300,1350,1395,1350,1350,1350,1375,1350,1350,1350,1350,1350,1350,1375,1395,1375,1385,1362.5,1395,1325,1350,1350,1350,1375,1350,1350,1332.5,1375,1395,1437.5,1500,1400,1400,1440
"Akron, OH",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,960,900,915,915,1000,1072.5,1022.5,950,967.5,995,950
"Stockton, CA",59,,,,,,,,,,,,1595,1550,1575,1565,1500,1495,1595,1500,1500,1550,1595,1525,1500,1500,1550,1500,1500,1595,1550,1550,1567.5,1595,1500,1500,1500,1500,1500,1525,1495,1500,1525,1500,1500,1550,1649.5,1550,1597.5,1597.5,1595,1646,1695,1650,1695,1650,1695,1695,1672.5,1695,1695,1650,1695,1724.5,1750,1695,1700,1772.5,1750,1850,1750,1750,1850,1850,1850,1795,1850,2050,1800,1850,1850,1894,1900,1897.5,1965,2095,2097.5,2000,2100,2195,2200,2200,2150
"Charleston, SC",60,,,,,,,,,,,,1600,1600,1600,1750,1750,1675,1675,1595,1562.5,1587.5,1649,1600,1800,1687.5,1575,1550,1550,1595,1625,1600,1600,1675,1550,1550,1680,1525,1500,1500,1500,1500,1650,1600,1612.5,1600,1550,1600,1695,1650,1650,1625,1695,1800,1772.5,1800,1825,1900,1722.5,1700,1899.5,1895,1850,1837.5,1825,1850,1950,1950,1950,1900,1725,1800,1925,2000,2075,2100,1950,2000,2000,2100,2100,1800,2100,1997.5,2200,2400,2350,2350,2212.5,2200,2200,2200,2100
"Colorado Springs, CO",61,,,,,,1500,1495,1495,1497.5,1395,1425,1400,1400,1397.5,1450,1472.5,1450,1450,1450,1400,1400,1395,1350,1350,1350,1400,1450,1400,1400,1400,1399,1395,1350,1395,1395,1395,1395,1450,1425,1450,1437.5,1425,1450,1485,1450,1400,1400,1397.5,1400,1437.5,1450,1495,1495,1495,1500,1500,1500,1500,1500,1450,1495,1495,1550,1595,1595,1595,1600,1595,1575,1595,1500,1550,1595,1595,1600,1595,1595,1595,1625,1625,1550,1550,1550,1650,1695,1695,1700,1750,1700,1700,1750,1750
"Winston-Salem, NC",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1295,1365,1350,1350,1250,1325,1400,1350,1200,1312.5,1262.5,1275,1250,1275,1250,1250,1225,1212.5,1225,1225,1200,1225,1295,1340,1340,1300,1312.5,1350,1350,1350,1350,1350,1337.5,1300,1325,1295,1337.5,1325,1300,1312.5,1295,1325,1350,1400,1340,1350,1300,1350,1395,1350,1350,1295,1422.5,1395,1397.5,1397.5,1445,1450,1425,1450,1450,1400
"Springfield, MA",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725,1802.5,1550,1475,1450,1575,1525,1600,1475,1500,1750,1700,1650
"Boise, ID",64,,,,,,,,,,,,1095,1050,1095,1095,995,995,1050,1095,1095,1095,1095,1050,995,1000,1027.5,1050,1075,1125,1150,1150,1145,1195,1100,1150,1107.5,1095,1150,1212.5,1225,1195,1195,1195,1200,1200,1195,1195,1195,1195,1195,1200,1297.5,1300,1300,1295,1250,1275,1292.5,1250,1250,1295,1345,1397,1350,1350,1350,1350,1295,1295,1295,1295,1295,1350,1350,1397,1350,1395,1395,1395,1395,1437.5,1395,1300,1367.5,1405,1495,1495,1450,1450,1500,1472.5,1495
"Lakeland, FL",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370,1392.5,1382.5,1395,1395,1395,1395,1435,1400,1500,1499,1395,1400,1395,1400,1450,1450,1450,1450,1450,1495,1500,1500,1500,1465,1450
"Ogden, UT",66,,,,,,,,,,,,,,,,,,,1172.5,1100,1100,1097.5,1100,1100,1095,1100,1175,1150,1150,1150,1195,1150,1150,1100,1095,1075,1135,1195,1200,1200,1225,1250,1295,1250,1237,1200,1200,1200,1192.5,1195,1192.5,1185,1200,1200,1200,1200,1200,1225,1225,1250,1250,1297.5,1300,1295,1275,1250,1225,1250,1250,1250,1250,1250,1250,1325,1250,1297.5,1300,1295,1350,1295,1297.5,1250,1300,1285,1300,1300,1350,1400,1447.5,1500,1475,1450
"Palm Coast, FL",67,,,,,,,,,,,,,,,,,,,,,,,,,,1412.5,1172.5,1300,1385,1300,1300,1350,1395,1400,1325,1300,1300,1400,1400,1400,1400,1350,1295,1375,1385,1395,1385,1350,1325,1304.5,1345,1345,1300,1400,1375,1379,1362.5,1395,1425,1397.5,1472.5,1472.5,1450,1400,1475,1495,1497.5,1450,1450,1430,1405,1450,1500,1550,1500,1499.5,1450,1450,1545,1400,1400,1450,1450,1560,1662.5,1550,1570,1597,1600,1650,1580,1650
"Augusta, GA",68,,,,,,,,,,,,,,,,,,,,,,1300,1375,1400,1495,1495,1300,1385,1350,1200,1300,1295,1275,1300,1297.5,1350,1375,1375,1312.5,1300,1300,1344,1350,1350,1295,1295,1295,1300,1350,1350,1350,1395,1353,1375,1395,1395,1395,1397.5,1395,1400,1397.5,1400,1395,1395,1395,1400,1400,1400,1385,1350,1395,1385,1395,1395,1437.5,1450,1475,1400,1425,1450,1395,1395,1395,1410,1450,1475,1450,1495,1450,1450,1495,1485
"Palm Bay, FL",69,,,,,,1350,1350,1300,1362.5,1300,1350,1397.5,1400,1400,1500,1450,1500,1475,1400,1400,1450,1450,1495,1400,1500,1500,1500,1472.5,1500,1500,1497.5,1425,1500,1500,1500,1467.5,1500,1497.5,1500,1495,1450,1500,1465,1450,1495,1485,1500,1500,1485,1500,1500,1572.5,1600,1595,1600,1500,1600,1600,1650,1662.5,1700,1725,1685,1672.5,1650,1650,1700,1700,1700,1700,1650,1695,1700,1700,1600,1650,1700,1650,1700,1700,1600,1750,1650,1737.5,1747.5,1800,1900,1985,1850,1805,1850,1800
